|6.6.6
echonhy_1.tab                                                                                       
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3464.885       5.754569       2.559445       4527901.      0.5734698E-04
  3465.823       5.757736       2.559885       4528818.      0.5729524E-04
  3466.759       5.760880       2.560326       4529733.      0.5724375E-04
  3467.694       5.764001       2.560766       4530647.      0.5719251E-04
  3468.626       5.767101       2.561206       4531558.      0.5714153E-04
  3469.558       5.770178       2.561646       4532467.      0.5709078E-04
  3470.487       5.773234       2.562086       4533374.      0.5704029E-04
  3471.415       5.776270       2.562526       4534280.      0.5699003E-04
  3472.341       5.779285       2.562966       4535184.      0.5694000E-04
  3473.266       5.782281       2.563405       4536085.      0.5689021E-04
  3474.189       5.785257       2.563845       4536986.      0.5684064E-04
  3475.110       5.788215       2.564284       4537884.      0.5679130E-04
  3476.030       5.791154       2.564724       4538780.      0.5674218E-04
  3476.949       5.794074       2.565163       4539675.      0.5669328E-04
  3477.866       5.796978       2.565602       4540568.      0.5664459E-04
  3482.473       5.783118       2.571307       4545839.      0.5764961E-04
  3483.402       5.786086       2.571744       4546743.      0.5759971E-04
  3484.329       5.789037       2.572181       4547645.      0.5755003E-04
  3485.255       5.791970       2.572618       4548545.      0.5750057E-04
  3486.179       5.794885       2.573055       4549444.      0.5745133E-04
  3487.102       5.797784       2.573492       4550340.      0.5740231E-04
  3488.023       5.800666       2.573928       4551235.      0.5735350E-04
  3488.943       5.803532       2.574365       4552129.      0.5730490E-04
  3489.861       5.806382       2.574801       4553020.      0.5725651E-04
  3490.778       5.809217       2.575238       4553910.      0.5720832E-04
  3491.693       5.812036       2.575674       4554798.      0.5716033E-04
  3492.607       5.814840       2.576110       4555685.      0.5711255E-04
  3493.520       5.817630       2.576546       4556570.      0.5706496E-04
  3494.431       5.820405       2.576982       4557453.      0.5701757E-04
  3495.340       5.823165       2.577418       4558335.      0.5697037E-04
  3496.249       5.825912       2.577854       4559215.      0.5692336E-04
  3497.156       5.828645       2.578289       4560094.      0.5687654E-04
  3498.061       5.831365       2.578725       4560971.      0.5682990E-04
  3503.179       5.817175       2.584457       4568374.      0.5802883E-04
  3504.097       5.819961       2.584891       4569262.      0.5798094E-04
  3505.013       5.822735       2.585324       4570148.      0.5793324E-04
  3505.929       5.825494       2.585758       4571033.      0.5788574E-04
  3506.842       5.828241       2.586191       4571916.      0.5783843E-04
  3507.755       5.830974       2.586625       4572798.      0.5779130E-04
  3508.666       5.833694       2.587058       4573678.      0.5774436E-04
  3509.575       5.836402       2.587491       4574556.      0.5769761E-04
  3510.484       5.839097       2.587924       4575433.      0.5765104E-04
  3511.390       5.841780       2.588357       4576308.      0.5760465E-04
  3512.296       5.844451       2.588789       4577182.      0.5755844E-04
  3513.200       5.847111       2.589222       4578055.      0.5751240E-04
  3514.103       5.849758       2.589655       4578925.      0.5746654E-04
  3515.005       5.852395       2.590087       4579795.      0.5742086E-04
  3515.905       5.855020       2.590519       4580663.      0.5737534E-04
  3516.804       5.857634       2.590952       4581529.      0.5732999E-04
  3517.702       5.860237       2.591384       4582394.      0.5728481E-04
  3518.599       5.862829       2.591816       4583257.      0.5723980E-04
  3524.337       5.848234       2.597646       4593200.      0.5867854E-04
  3525.247       5.850895       2.598076       4594074.      0.5863221E-04
  3526.155       5.853545       2.598506       4594947.      0.5858606E-04
  3527.062       5.856184       2.598936       4595819.      0.5854008E-04
  3527.968       5.858812       2.599366       4596689.      0.5849427E-04
  3528.873       5.861429       2.599796       4597558.      0.5844864E-04
  3529.776       5.864036       2.600226       4598425.      0.5840317E-04
  3530.678       5.866633       2.600655       4599290.      0.5835787E-04
  3531.578       5.869220       2.601085       4600155.      0.5831273E-04
  3532.477       5.871796       2.601514       4601017.      0.5826775E-04
  3533.376       5.874363       2.601944       4601879.      0.5822294E-04
  3534.272       5.876920       2.602373       4602739.      0.5817829E-04
  3535.168       5.879468       2.602802       4603597.      0.5813380E-04
  3536.062       5.882006       2.603231       4604454.      0.5808946E-04
  3536.956       5.884534       2.603660       4605310.      0.5804528E-04
  3537.848       5.887054       2.604089       4606165.      0.5800126E-04
  3538.738       5.889565       2.604518       4607018.      0.5795739E-04
  3545.180       5.874699       2.610588       4619871.      0.5968484E-04
  3546.084       5.877281       2.611015       4620735.      0.5963957E-04
  3546.988       5.879852       2.611442       4621598.      0.5959446E-04
  3547.890       5.882415       2.611869       4622460.      0.5954952E-04
  3548.791       5.884968       2.612296       4623320.      0.5950473E-04
  3549.691       5.887512       2.612722       4624178.      0.5946011E-04
  3550.589       5.890047       2.613149       4625036.      0.5941563E-04
  3551.486       5.892574       2.613575       4625891.      0.5937132E-04
  3552.382       5.895091       2.614002       4626746.      0.5932716E-04
  3550.695       5.906624       2.612648       4620343.      0.5836608E-04
  3551.581       5.909082       2.613075       4621188.      0.5832303E-04
  3552.466       5.911532       2.613501       4622032.      0.5828012E-04
  3553.349       5.913974       2.613928       4622874.      0.5823735E-04
  3554.232       5.916409       2.614354       4623715.      0.5819472E-04
  3555.113       5.918835       2.614780       4624555.      0.5815223E-04
  3449.963       5.781121       2.529330       4509033.      0.5524062E-04
  3450.871       5.783818       2.529789       4509917.      0.5519323E-04
  3390.385       5.571777       2.507204       4468980.      0.5825270E-04
  3391.440       5.578307       2.507660       4470052.      0.5817739E-04
  3391.962       5.597606       2.506870       4469970.      0.5770007E-04
  3392.995       5.603624       2.507326       4471014.      0.5762890E-04
  3394.023       5.609500       2.507782       4472054.      0.5755866E-04
  3395.047       5.615239       2.508238       4473087.      0.5748933E-04
  3394.913       5.642927       2.506140       4472381.      0.5673012E-04
  3395.387       5.629380       2.506596       4472695.      0.5676676E-04
  3396.379       5.634778       2.507052       4473693.      0.5670210E-04
  3397.368       5.640060       2.507509       4474685.      0.5663813E-04
  3398.353       5.645232       2.507965       4475674.      0.5657483E-04
  3399.335       5.650297       2.508421       4476659.      0.5651219E-04
  3400.314       5.655263       2.508876       4477640.      0.5645016E-04
  3401.289       5.660132       2.509332       4478618.      0.5638873E-04
  3402.262       5.664909       2.509788       4479591.      0.5632788E-04
  3407.617       5.615151       2.519638       4483159.      0.5809083E-04
  3408.630       5.620359       2.520090       4484177.      0.5802430E-04
  3409.640       5.625472       2.520542       4485191.      0.5795845E-04
  3409.762       5.621708       2.521479       4485036.      0.5797862E-04
  3410.765       5.626628       2.521931       4486041.      0.5791399E-04
  3411.764       5.631464       2.522382       4487043.      0.5784996E-04
  3412.609       5.634624       2.522921       4487841.      0.5780128E-04
  3413.603       5.639300       2.523373       4488835.      0.5773839E-04
  3414.593       5.643902       2.523824       4489826.      0.5767606E-04
  3415.580       5.648433       2.524275       4490812.      0.5761426E-04
  3416.565       5.652894       2.524726       4491796.      0.5755297E-04
  3419.757       5.642414       2.529767       4492316.      0.5805978E-04
  3420.750       5.646863       2.530216       4493308.      0.5799775E-04
  3421.741       5.651248       2.530665       4494296.      0.5793622E-04
  3422.728       5.655571       2.531114       4495281.      0.5787519E-04
  3423.713       5.659834       2.531562       4496262.      0.5781463E-04
  3424.695       5.664040       2.532011       4497241.      0.5775454E-04
  3425.674       5.668190       2.532459       4498216.      0.5769490E-04
  3426.651       5.672286       2.532908       4499188.      0.5763569E-04
  3427.625       5.676330       2.533356       4500158.      0.5757692E-04
  3428.597       5.680324       2.533804       4501124.      0.5751857E-04
  3429.526       5.683694       2.534283       4502034.      0.5746435E-04
  3430.493       5.687592       2.534731       4502995.      0.5740680E-04
  3431.458       5.691443       2.535179       4503953.      0.5734964E-04
  3432.420       5.695251       2.535627       4504908.      0.5729286E-04
  3433.380       5.699015       2.536074       4505861.      0.5723645E-04
  3434.338       5.702737       2.536521       4506811.      0.5718041E-04
  3435.294       5.706420       2.536969       4507759.      0.5712472E-04
  3436.248       5.710063       2.537416       4508704.      0.5706937E-04
  3439.869       5.697541       2.542715       4510652.      0.5774397E-04
  3440.833       5.701226       2.543161       4511607.      0.5768758E-04
  3441.795       5.704873       2.543606       4512559.      0.5763153E-04
  3442.755       5.708484       2.544051       4513509.      0.5757582E-04
  3443.713       5.712058       2.544496       4514457.      0.5752045E-04
  3444.669       5.715598       2.544940       4515402.      0.5746542E-04
  3445.622       5.719104       2.545385       4516345.      0.5741070E-04
  3446.574       5.722577       2.545830       4517286.      0.5735630E-04
  3447.524       5.726019       2.546274       4518224.      0.5730221E-04
  3448.471       5.729429       2.546718       4519160.      0.5724842E-04
  3449.417       5.732809       2.547163       4520094.      0.5719494E-04
  3450.361       5.736159       2.547607       4521025.      0.5714174E-04
  3451.303       5.739481       2.548051       4521955.      0.5708884E-04
  3452.244       5.742775       2.548495       4522882.      0.5703621E-04
  3453.182       5.746042       2.548938       4523807.      0.5698387E-04
  3454.119       5.749282       2.549382       4524730.      0.5693179E-04
  3455.053       5.752496       2.549826       4525651.      0.5687999E-04
  3455.987       5.755685       2.550269       4526570.      0.5682845E-04
  3460.058       5.742287       2.555762       4530059.      0.5766274E-04
  3461.002       5.745535       2.556204       4530989.      0.5761003E-04
  3461.945       5.748759       2.556645       4531916.      0.5755760E-04
  3462.886       5.751958       2.557087       4532842.      0.5750543E-04
  3463.825       5.755133       2.557528       4533765.      0.5745353E-04
  3464.763       5.758285       2.557969       4534687.      0.5740189E-04
  3465.698       5.761414       2.558410       4535607.      0.5735050E-04
  3466.632       5.764521       2.558851       4536524.      0.5729936E-04
  3467.565       5.767607       2.559291       4537440.      0.5724847E-04
  3468.495       5.770671       2.559732       4538354.      0.5719782E-04
  3469.424       5.773714       2.560173       4539266.      0.5714741E-04
  3470.352       5.776737       2.560613       4540176.      0.5709723E-04
  3471.278       5.779740       2.561053       4541084.      0.5704729E-04
  3472.202       5.782723       2.561494       4541990.      0.5699758E-04
  3473.125       5.785688       2.561934       4542895.      0.5694809E-04
  3474.046       5.788634       2.562374       4543798.      0.5689883E-04
  3474.966       5.791562       2.562814       4544699.      0.5684978E-04
  3475.884       5.794472       2.563253       4545598.      0.5680095E-04
  3480.453       5.780613       2.568955       4550797.      0.5780777E-04
  3481.383       5.783589       2.569392       4551708.      0.5775772E-04
  3482.312       5.786547       2.569830       4552616.      0.5770790E-04
  3483.239       5.789487       2.570268       4553523.      0.5765830E-04
  3484.164       5.792409       2.570705       4554428.      0.5760892E-04
  3485.088       5.795315       2.571143       4555331.      0.5755975E-04
  3486.010       5.798204       2.571580       4556232.      0.5751080E-04
  3486.931       5.801077       2.572018       4557132.      0.5746206E-04
  3487.851       5.803934       2.572455       4558030.      0.5741353E-04
  3488.769       5.806775       2.572892       4558926.      0.5736520E-04
  3489.685       5.809601       2.573329       4559821.      0.5731708E-04
  3490.600       5.812411       2.573765       4560714.      0.5726916E-04
  3491.514       5.815207       2.574202       4561605.      0.5722143E-04
  3492.426       5.817989       2.574639       4562495.      0.5717390E-04
  3493.337       5.820756       2.575075       4563383.      0.5712657E-04
  3494.246       5.823509       2.575512       4564270.      0.5707942E-04
  3495.154       5.826248       2.575948       4565155.      0.5703247E-04
  3496.061       5.828974       2.576384       4566038.      0.5698570E-04
  3501.134       5.814794       2.582112       4573351.      0.5818675E-04
  3502.053       5.817587       2.582546       4574245.      0.5813873E-04
  3502.971       5.820367       2.582981       4575138.      0.5809090E-04
  3503.887       5.823133       2.583415       4576029.      0.5804326E-04
  3504.802       5.825886       2.583849       4576919.      0.5799581E-04
  3505.715       5.828625       2.584283       4577807.      0.5794856E-04
  3506.627       5.831352       2.584717       4578693.      0.5790149E-04
  3507.538       5.834065       2.585150       4579578.      0.5785460E-04
  3508.447       5.836767       2.585584       4580462.      0.5780790E-04
  3509.355       5.839456       2.586017       4581343.      0.5776138E-04
  3510.262       5.842133       2.586451       4582224.      0.5771504E-04
  3511.168       5.844798       2.586884       4583102.      0.5766888E-04
  3512.072       5.847452       2.587317       4583980.      0.5762289E-04
  3512.974       5.850094       2.587751       4584855.      0.5757708E-04
  3513.876       5.852725       2.588184       4585730.      0.5753143E-04
  3514.776       5.855345       2.588616       4586603.      0.5748596E-04
  3515.675       5.857954       2.589049       4587474.      0.5744066E-04
  3516.573       5.860552       2.589482       4588344.      0.5739552E-04
  3522.257       5.845978       2.595305       4598173.      0.5883678E-04
  3523.168       5.848645       2.595736       4599054.      0.5879032E-04
  3524.077       5.851301       2.596167       4599934.      0.5874404E-04
  3524.985       5.853946       2.596598       4600812.      0.5869794E-04
  3525.892       5.856580       2.597029       4601688.      0.5865201E-04
  3526.797       5.859203       2.597459       4602564.      0.5860625E-04
  3527.702       5.861816       2.597890       4603437.      0.5856065E-04
  3528.605       5.864418       2.598320       4604310.      0.5851523E-04
  3529.506       5.867011       2.598750       4605180.      0.5846997E-04
  3530.407       5.869593       2.599180       4606050.      0.5842487E-04
  3531.306       5.872165       2.599610       4606918.      0.5837994E-04
  3532.204       5.874728       2.600040       4607784.      0.5833517E-04
  3533.100       5.877281       2.600470       4608649.      0.5829055E-04
  3533.996       5.879824       2.600900       4609513.      0.5824610E-04
  3534.890       5.882359       2.601330       4610375.      0.5820180E-04
  3535.783       5.884884       2.601759       4611236.      0.5815766E-04
  3536.675       5.887400       2.602189       4612096.      0.5811367E-04
  3543.051       5.872570       2.608250       4624809.      0.5984410E-04
  3543.957       5.875157       2.608678       4625680.      0.5979871E-04
  3544.861       5.877735       2.609106       4626549.      0.5975348E-04
  3545.764       5.880303       2.609533       4627418.      0.5970842E-04
  3546.666       5.882862       2.609961       4628284.      0.5966351E-04
  3547.567       5.885411       2.610388       4629150.      0.5961877E-04
  3548.467       5.887952       2.610816       4630014.      0.5957418E-04
  3549.365       5.890484       2.611243       4630876.      0.5952975E-04
  3550.262       5.893007       2.611670       4631737.      0.5948547E-04
  3548.610       5.904526       2.610321       4625421.      0.5852268E-04
  3549.497       5.906990       2.610749       4626273.      0.5847951E-04
  3550.383       5.909445       2.611176       4627123.      0.5843648E-04
  3551.267       5.911892       2.611603       4627972.      0.5839360E-04
  3552.151       5.914332       2.612030       4628820.      0.5835086E-04
  3553.034       5.916763       2.612457       4629667.      0.5830826E-04
  3448.723       5.776318       2.528181       4512338.      0.5542520E-04
  3449.634       5.779009       2.528640       4513228.      0.5537759E-04
  3389.063       5.553102       2.506620       4474430.      0.5889271E-04
  3390.135       5.559882       2.507075       4475526.      0.5881460E-04
  3391.405       5.565479       2.508048       4476276.      0.5876792E-04
  3392.468       5.571930       2.508503       4477359.      0.5869199E-04
  3392.050       5.606218       2.505388       4476625.      0.5771808E-04
  3393.076       5.611981       2.505845       4477666.      0.5764848E-04
  3395.518       5.567472       2.510923       4479312.      0.5866052E-04
  3396.563       5.573713       2.511378       4480374.      0.5858731E-04
  3397.604       5.579814       2.511832       4481431.      0.5851504E-04
  3395.428       5.636903       2.505121       4479334.      0.5679503E-04
  3396.415       5.642094       2.505578       4480329.      0.5673150E-04
  3397.398       5.647179       2.506034       4481320.      0.5666863E-04
  3398.378       5.652163       2.506491       4482308.      0.5660638E-04
  3399.356       5.657050       2.506947       4483292.      0.5654474E-04
  3400.330       5.661844       2.507404       4484272.      0.5648367E-04
  3405.621       5.611990       2.517249       4487737.      0.5825007E-04
  3406.637       5.617217       2.517702       4488762.      0.5818332E-04
  3407.648       5.622348       2.518154       4489783.      0.5811723E-04
  3407.772       5.618606       2.519091       4489634.      0.5813731E-04
  3408.777       5.623543       2.519544       4490646.      0.5807245E-04
  3409.778       5.628396       2.519996       4491654.      0.5800820E-04
  3410.625       5.631573       2.520536       4492459.      0.5795933E-04
  3411.620       5.636265       2.520988       4493459.      0.5789623E-04
  3412.611       5.640883       2.521440       4494456.      0.5783368E-04
  3413.600       5.645428       2.521891       4495450.      0.5777167E-04
  3414.586       5.649905       2.522343       4496440.      0.5771018E-04
  3417.760       5.639417       2.527384       4496937.      0.5821789E-04
  3418.754       5.643881       2.527834       4497936.      0.5815565E-04
  3419.746       5.648280       2.528283       4498930.      0.5809392E-04
  3420.735       5.652617       2.528733       4499922.      0.5803268E-04
  3421.721       5.656894       2.529182       4500910.      0.5797192E-04
  3422.705       5.661113       2.529631       4501895.      0.5791163E-04
  3423.686       5.665276       2.530080       4502876.      0.5785180E-04
  3424.664       5.669385       2.530529       4503855.      0.5779240E-04
  3425.640       5.673441       2.530978       4504831.      0.5773344E-04
  3426.613       5.677447       2.531427       4505804.      0.5767490E-04
  3427.543       5.680830       2.531907       4506720.      0.5762050E-04
  3428.512       5.684739       2.532356       4507688.      0.5756276E-04
  3429.478       5.688603       2.532804       4508652.      0.5750542E-04
  3430.442       5.692421       2.533253       4509614.      0.5744846E-04
  3431.403       5.696197       2.533701       4510573.      0.5739187E-04
  3432.363       5.699930       2.534149       4511529.      0.5733565E-04
  3433.320       5.703623       2.534597       4512483.      0.5727978E-04
  3434.275       5.707277       2.535045       4513435.      0.5722426E-04
  3437.871       5.694746       2.540343       4515344.      0.5790004E-04
  3438.836       5.698442       2.540789       4516306.      0.5784347E-04
  3439.800       5.702099       2.541235       4517265.      0.5778725E-04
  3440.761       5.705720       2.541680       4518221.      0.5773137E-04
  3441.720       5.709304       2.542126       4519175.      0.5767583E-04
  3442.677       5.712854       2.542571       4520127.      0.5762062E-04
  3443.632       5.716370       2.543017       4521076.      0.5756573E-04
  3444.585       5.719853       2.543462       4522023.      0.5751116E-04
  3445.536       5.723304       2.543907       4522968.      0.5745691E-04
  3446.485       5.726723       2.544352       4523910.      0.5740296E-04
  3447.432       5.730112       2.544797       4524850.      0.5734930E-04
  3448.378       5.733472       2.545242       4525788.      0.5729595E-04
  3449.321       5.736802       2.545687       4526724.      0.5724288E-04
  3450.263       5.740105       2.546131       4527657.      0.5719010E-04
  3451.202       5.743380       2.546576       4528589.      0.5713759E-04
  3452.140       5.746629       2.547020       4529518.      0.5708536E-04
  3453.076       5.749851       2.547465       4530445.      0.5703340E-04
  3454.011       5.753048       2.547909       4531371.      0.5698170E-04
  3458.051       5.739645       2.553399       4534805.      0.5781743E-04
  3458.996       5.742902       2.553842       4535741.      0.5776457E-04
  3459.940       5.746134       2.554284       4536675.      0.5771198E-04
  3460.883       5.749342       2.554726       4537607.      0.5765965E-04
  3461.823       5.752525       2.555168       4538537.      0.5760760E-04
  3462.762       5.755685       2.555609       4539465.      0.5755580E-04
  3463.699       5.758822       2.556051       4540391.      0.5750426E-04
  3464.634       5.761937       2.556493       4541315.      0.5745297E-04
  3465.568       5.765030       2.556934       4542237.      0.5740192E-04
  3466.499       5.768102       2.557375       4543157.      0.5735112E-04
  3467.430       5.771153       2.557817       4544075.      0.5730056E-04
  3468.358       5.774183       2.558258       4544992.      0.5725024E-04
  3469.286       5.777193       2.558699       4545906.      0.5720015E-04
  3470.211       5.780184       2.559140       4546819.      0.5715029E-04
  3471.135       5.783156       2.559581       4547730.      0.5710066E-04
  3472.057       5.786109       2.560021       4548639.      0.5705125E-04
  3472.978       5.789044       2.560462       4549546.      0.5700206E-04
  3473.897       5.791961       2.560902       4550452.      0.5695309E-04
  3478.429       5.778104       2.566600       4555581.      0.5796163E-04
  3479.360       5.781087       2.567038       4556498.      0.5791143E-04
  3480.290       5.784052       2.567477       4557412.      0.5786147E-04
  3481.218       5.786999       2.567915       4558326.      0.5781172E-04
  3482.145       5.789928       2.568354       4559237.      0.5776220E-04
  3483.070       5.792841       2.568792       4560146.      0.5771289E-04
  3483.993       5.795737       2.569230       4561054.      0.5766380E-04
  3484.916       5.798617       2.569668       4561960.      0.5761492E-04
  3485.836       5.801480       2.570105       4562865.      0.5756625E-04
  3486.755       5.804328       2.570543       4563767.      0.5751778E-04
  3487.673       5.807160       2.570981       4564668.      0.5746952E-04
  3488.589       5.809978       2.571418       4565568.      0.5742146E-04
  3489.504       5.812780       2.571856       4566465.      0.5737360E-04
  3490.417       5.815568       2.572293       4567361.      0.5732594E-04
  3491.329       5.818341       2.572730       4568256.      0.5727847E-04
  3492.240       5.821101       2.573167       4569149.      0.5723119E-04
  3493.149       5.823846       2.573604       4570040.      0.5718410E-04
  3494.057       5.826578       2.574041       4570930.      0.5713720E-04
  3499.084       5.812408       2.579764       4578153.      0.5834028E-04
  3500.004       5.815208       2.580199       4579054.      0.5829212E-04
  3500.923       5.817994       2.580634       4579953.      0.5824415E-04
  3501.841       5.820767       2.581069       4580851.      0.5819638E-04
  3502.757       5.823525       2.581504       4581747.      0.5814880E-04
  3503.671       5.826271       2.581938       4582641.      0.5810142E-04
  3504.585       5.829004       2.582373       4583534.      0.5805422E-04
  3505.497       5.831724       2.582807       4584425.      0.5800720E-04
  3506.407       5.834431       2.583242       4585315.      0.5796037E-04
  3507.316       5.837127       2.583676       4586203.      0.5791372E-04
  3508.224       5.839810       2.584110       4587090.      0.5786725E-04
  3509.130       5.842481       2.584544       4587975.      0.5782096E-04
  3510.036       5.845140       2.584978       4588859.      0.5777485E-04
  3510.939       5.847788       2.585412       4589741.      0.5772890E-04
  3511.842       5.850425       2.585845       4590622.      0.5768314E-04
  3512.743       5.853051       2.586279       4591501.      0.5763754E-04
  3513.643       5.855665       2.586712       4592379.      0.5759211E-04
  3514.542       5.858269       2.587146       4593255.      0.5754684E-04
  3520.172       5.843717       2.592963       4602972.      0.5899050E-04
  3521.084       5.846390       2.593395       4603860.      0.5894392E-04
  3521.994       5.849052       2.593826       4604746.      0.5889752E-04
  3522.904       5.851702       2.594258       4605630.      0.5885129E-04
  3523.811       5.854342       2.594689       4606514.      0.5880523E-04
  3524.718       5.856972       2.595120       4607395.      0.5875935E-04
  3525.623       5.859590       2.595551       4608275.      0.5871363E-04
  3526.527       5.862198       2.595982       4609154.      0.5866808E-04
  3527.430       5.864796       2.596413       4610031.      0.5862270E-04
  3528.332       5.867384       2.596844       4610907.      0.5857749E-04
  3529.232       5.869962       2.597275       4611782.      0.5853243E-04
  3530.131       5.872531       2.597705       4612655.      0.5848754E-04
  3531.028       5.875089       2.598136       4613526.      0.5844281E-04
  3531.925       5.877638       2.598566       4614396.      0.5839823E-04
  3532.820       5.880178       2.598996       4615265.      0.5835381E-04
  3533.714       5.882708       2.599427       4616132.      0.5830955E-04
  3534.607       5.885230       2.599857       4616998.      0.5826544E-04
  3540.918       5.870436       2.605911       4629573.      0.5999871E-04
  3541.825       5.873029       2.606339       4630451.      0.5995320E-04
  3542.730       5.875612       2.606768       4631327.      0.5990786E-04
  3543.635       5.878186       2.607196       4632202.      0.5986267E-04
  3544.538       5.880750       2.607624       4633075.      0.5981765E-04
  3545.439       5.883306       2.608052       4633947.      0.5977279E-04
  3546.340       5.885852       2.608480       4634818.      0.5972809E-04
  3547.239       5.888389       2.608908       4635687.      0.5968354E-04
  3548.137       5.890918       2.609336       4636554.      0.5963915E-04
  3546.521       5.902423       2.607992       4630325.      0.5867471E-04
  3547.409       5.904892       2.608420       4631183.      0.5863143E-04
  3548.296       5.907352       2.608848       4632040.      0.5858829E-04
  3549.181       5.909805       2.609276       4632896.      0.5854529E-04
  3550.066       5.912249       2.609704       4633750.      0.5850244E-04
  3550.949       5.914686       2.610131       4634603.      0.5845973E-04
  3447.463       5.771730       2.527087       4515423.      0.5560209E-04
  3448.377       5.774417       2.527546       4516320.      0.5555428E-04
  3387.670       5.533997       2.505950       4479862.      0.5955695E-04
  3388.760       5.541029       2.506406       4480984.      0.5947589E-04
  3390.676       5.531168       2.509082       4483130.      0.5996240E-04
  3391.772       5.538072       2.509537       4484257.      0.5988103E-04
  3392.862       5.544810       2.509992       4485376.      0.5980089E-04
  3393.412       5.530074       2.510447       4485782.      0.5983773E-04
  3396.188       5.503470       2.515278       4489790.      0.6098420E-04
  3397.296       5.510488       2.515732       4490929.      0.6090088E-04
  3398.398       5.517349       2.516185       4492060.      0.6081878E-04
  3399.494       5.524061       2.516637       4493185.      0.6073784E-04
  3400.585       5.530629       2.517090       4494304.      0.6065802E-04
  3401.671       5.537059       2.517543       4495415.      0.6057927E-04
  3402.752       5.543358       2.517995       4496521.      0.6050155E-04
  3403.828       5.549531       2.518448       4497620.      0.6042481E-04
  3404.898       5.555582       2.518900       4498714.      0.6034902E-04
  3405.883       5.560759       2.519375       4499695.      0.6028154E-04
  3406.945       5.566580       2.519827       4500777.      0.6020753E-04
  3409.740       5.561763       2.524426       4500497.      0.6055001E-04
  3409.914       5.558828       2.525366       4500406.      0.6056170E-04
  3410.975       5.564388       2.525816       4501485.      0.6048864E-04
  3412.031       5.569851       2.526266       4502559.      0.6041636E-04
  3412.932       5.573655       2.526803       4503429.      0.6035957E-04
  3413.980       5.578934       2.527253       4504493.      0.6028879E-04
  3415.024       5.584126       2.527703       4505553.      0.6021872E-04
  3416.065       5.589235       2.528152       4506608.      0.6014935E-04
  3417.102       5.594264       2.528602       4507659.      0.6008063E-04
  3418.135       5.599215       2.529051       4508705.      0.6001257E-04
  3419.165       5.604092       2.529501       4509748.      0.5994514E-04
  3420.192       5.608896       2.529950       4510786.      0.5987831E-04
  3421.215       5.613630       2.530399       4511820.      0.5981208E-04
  3422.235       5.618297       2.530848       4512851.      0.5974642E-04
  3423.252       5.622898       2.531297       4513877.      0.5968133E-04
  3424.266       5.627436       2.531746       4514900.      0.5961677E-04
  3425.277       5.631913       2.532194       4515919.      0.5955274E-04
  3426.284       5.636331       2.532643       4516935.      0.5948923E-04
  3429.481       5.626253       2.537512       4518527.      0.6009651E-04
  3430.454       5.630046       2.537993       4519493.      0.6003622E-04
  3431.467       5.634399       2.538439       4520513.      0.5997242E-04
  3432.478       5.638699       2.538886       4521531.      0.5990912E-04
  3433.486       5.642947       2.539332       4522544.      0.5984629E-04
  3434.491       5.647144       2.539778       4523555.      0.5978394E-04
  3435.493       5.651292       2.540224       4524562.      0.5972204E-04
  3436.493       5.655393       2.540670       4525566.      0.5966059E-04
  3437.490       5.659447       2.541116       4526567.      0.5959958E-04
  3438.484       5.663456       2.541562       4527565.      0.5953899E-04
  3439.476       5.667421       2.542008       4528560.      0.5947882E-04
  3440.466       5.671344       2.542453       4529552.      0.5941906E-04
  3441.453       5.675225       2.542899       4530541.      0.5935969E-04
  3442.437       5.679066       2.543344       4531527.      0.5930072E-04
  3443.419       5.682869       2.543789       4532511.      0.5924213E-04
  3444.399       5.686633       2.544234       4533491.      0.5918391E-04
  3445.377       5.690360       2.544679       4534469.      0.5912606E-04
  3446.352       5.694051       2.545124       4535445.      0.5906857E-04
  3449.986       5.681781       2.550135       4538807.      0.5987575E-04
  3450.972       5.685510       2.550578       4539793.      0.5981716E-04
  3451.956       5.689205       2.551021       4540776.      0.5975894E-04
  3452.937       5.692865       2.551464       4541757.      0.5970107E-04
  3453.917       5.696492       2.551907       4542735.      0.5964354E-04
  3454.894       5.700087       2.552349       4543710.      0.5958637E-04
  3455.869       5.703651       2.552792       4544683.      0.5952952E-04
  3456.842       5.707184       2.553234       4545653.      0.5947301E-04
  3457.813       5.710687       2.553677       4546621.      0.5941682E-04
  3458.782       5.714160       2.554119       4547586.      0.5936096E-04
  3459.748       5.717605       2.554561       4548549.      0.5930540E-04
  3460.713       5.721022       2.555003       4549510.      0.5925015E-04
  3461.676       5.724412       2.555445       4550468.      0.5919520E-04
  3462.636       5.727776       2.555887       4551424.      0.5914055E-04
  3463.595       5.731113       2.556328       4552378.      0.5908620E-04
  3464.552       5.734425       2.556770       4553329.      0.5903213E-04
  3465.507       5.737712       2.557211       4554278.      0.5897834E-04
  3466.460       5.740975       2.557653       4555226.      0.5892483E-04
  3470.577       5.727888       2.563005       4560246.      0.5992089E-04
  3471.542       5.731208       2.563444       4561204.      0.5986615E-04
  3472.505       5.734503       2.563884       4562161.      0.5981170E-04
  3473.466       5.737774       2.564323       4563115.      0.5975752E-04
  3474.425       5.741023       2.564762       4564066.      0.5970363E-04
  3475.383       5.744249       2.565201       4565016.      0.5965001E-04
