|6.6.6
epyro_2.tab                                                                                         
           2
P(bar)  
   1.0000000000000000     
   201.33557046979865     
         150
T(K)    
   273.00000000000000     
   10.050251256281408     
         200
           5
rho,kg/m3      vp,km/s        vs,km/s        cp,J/K/m3      alpha,1/K     
  3480.856       8.579478       4.884501       3793095.      0.2496005E-04
  3159.710       7.175899       3.610391       3477715.      0.2461323E-04
  3160.313       7.780796       4.450403       3478219.      0.2459184E-04
  3160.931       7.782662       4.450975       3478773.      0.2456885E-04
  3161.549       7.784526       4.451546       3479302.      0.2454590E-04
  3199.707       7.830577       4.476792       3521750.      0.2617889E-04
  3200.305       7.832571       4.477392       3522250.      0.2614907E-04
  3200.902       7.834562       4.477990       3522735.      0.2611925E-04
  3201.499       7.836551       4.478588       3523213.      0.2608951E-04
  3202.095       7.838540       4.479186       3523668.      0.2605990E-04
  3202.691       7.840526       4.479783       3524182.      0.2603030E-04
  3203.287       7.842510       4.480379       3524645.      0.2600072E-04
  3203.922       7.844620       4.481053       3525176.      0.2597219E-04
  3204.517       7.846601       4.481648       3525648.      0.2594284E-04
  3205.111       7.848578       4.482242       3526156.      0.2591359E-04
  3205.705       7.850555       4.482836       3526612.      0.2588433E-04
  3206.303       7.852569       4.483439       3527147.      0.2585519E-04
  3206.896       7.854541       4.484031       3527644.      0.2582613E-04
  3360.348       8.205545       4.771989       3687239.      0.2880576E-04
  3360.905       8.207375       4.772547       3687643.      0.2877570E-04
  3361.461       8.209204       4.773105       3688108.      0.2874590E-04
  3362.017       8.211031       4.773662       3688474.      0.2871595E-04
  3362.573       8.212856       4.774219       3688955.      0.2868615E-04
  3363.128       8.214680       4.774775       3689361.      0.2865643E-04
  3363.683       8.216503       4.775331       3689768.      0.2862686E-04
  3364.238       8.218323       4.775886       3690210.      0.2859724E-04
  3364.792       8.220143       4.776441       3690640.      0.2856770E-04
  3365.346       8.221962       4.776995       3691002.      0.2853823E-04
  3365.900       8.223778       4.777549       3691444.      0.2850887E-04
  3366.472       8.225692       4.778132       3691934.      0.2848044E-04
  3367.024       8.227505       4.778685       3692351.      0.2845122E-04
  3367.577       8.229317       4.779237       3692763.      0.2842204E-04
  3368.129       8.231127       4.779789       3693178.      0.2839288E-04
  3368.680       8.232936       4.780341       3693604.      0.2836385E-04
  3369.232       8.234743       4.780892       3694049.      0.2833490E-04
  3369.783       8.236549       4.781443       3694412.      0.2830598E-04
  3370.333       8.238353       4.781993       3694860.      0.2827711E-04
  3370.884       8.240156       4.782543       3695283.      0.2824827E-04
  3371.468       8.241904       4.783037       3695723.      0.2822132E-04
  3372.017       8.243703       4.783586       3696142.      0.2819268E-04
  3372.566       8.245501       4.784134       3696566.      0.2816403E-04
  3373.115       8.247298       4.784683       3696987.      0.2813549E-04
  3373.664       8.249094       4.785230       3697385.      0.2810703E-04
  3374.212       8.250888       4.785777       3697840.      0.2807870E-04
  3374.759       8.252679       4.786324       3698268.      0.2805036E-04
  3375.307       8.254470       4.786871       3698686.      0.2802209E-04
  3375.854       8.256260       4.787416       3699107.      0.2799388E-04
  3376.391       8.258139       4.788010       3699470.      0.2796498E-04
  3376.937       8.259925       4.788555       3699889.      0.2793692E-04
  3377.483       8.261709       4.789100       3700355.      0.2790887E-04
  3378.029       8.263493       4.789644       3700751.      0.2788088E-04
  3378.574       8.265276       4.790187       3701169.      0.2785306E-04
  3380.279       8.270763       4.792324       3703001.      0.2781311E-04
  3380.823       8.272540       4.792866       3703432.      0.2778540E-04
  3385.480       8.287380       4.798736       3709077.      0.2771370E-04
  3386.021       8.289149       4.799274       3709481.      0.2768632E-04
  3386.563       8.290916       4.799812       3709878.      0.2765898E-04
  3387.103       8.292682       4.800350       3710284.      0.2763179E-04
  3387.644       8.294445       4.800887       3710729.      0.2760456E-04
  3388.184       8.296209       4.801423       3711108.      0.2757745E-04
  3388.724       8.297969       4.801959       3711534.      0.2755032E-04
  3389.264       8.299729       4.802495       3711941.      0.2752333E-04
  3389.803       8.301487       4.803031       3712379.      0.2749634E-04
  3390.342       8.303244       4.803565       3712788.      0.2746940E-04
  3390.881       8.305000       4.804100       3713213.      0.2744257E-04
  3418.252       8.387089       4.830958       3747818.      0.2714446E-04
  3418.778       8.388796       4.831476       3748245.      0.2711923E-04
  3419.304       8.390502       4.831993       3748608.      0.2709398E-04
  3419.830       8.392205       4.832509       3749034.      0.2706873E-04
  3420.355       8.393908       4.833025       3749415.      0.2704365E-04
  3420.880       8.395609       4.833541       3749868.      0.2701854E-04
  3421.404       8.397309       4.834056       3750271.      0.2699351E-04
  3421.929       8.399008       4.834571       3750659.      0.2696851E-04
  3422.453       8.400706       4.835086       3751054.      0.2694364E-04
  3430.038       8.422471       4.841342       3760577.      0.2686749E-04
  3430.558       8.424153       4.841851       3760953.      0.2684306E-04
  3431.078       8.425832       4.842361       3761399.      0.2681866E-04
  3431.598       8.427511       4.842870       3761779.      0.2679436E-04
  3432.118       8.429188       4.843378       3762203.      0.2677009E-04
  3432.637       8.430864       4.843886       3762613.      0.2674589E-04
  3433.155       8.432540       4.844394       3762972.      0.2672173E-04
  3433.674       8.434213       4.844901       3763418.      0.2669759E-04
  3434.192       8.435886       4.845408       3763800.      0.2667346E-04
  3445.699       8.467127       4.850131       3778579.      0.2653772E-04
  3446.211       8.468776       4.850631       3778915.      0.2651440E-04
  3446.723       8.470423       4.851132       3779332.      0.2649101E-04
  3447.235       8.472069       4.851632       3779711.      0.2646770E-04
  3448.148       8.474737       4.852238       3780620.      0.2644191E-04
  3448.659       8.476379       4.852737       3781065.      0.2641867E-04
  3449.169       8.478020       4.853236       3781462.      0.2639556E-04
  3449.944       8.480062       4.854078       3782230.      0.2638630E-04
  3450.454       8.481701       4.854576       3782572.      0.2636323E-04
  3450.964       8.483338       4.855073       3782977.      0.2634026E-04
  3451.474       8.484973       4.855570       3783398.      0.2631738E-04
  3451.983       8.486607       4.856067       3783816.      0.2629452E-04
  3452.492       8.488240       4.856563       3784249.      0.2627161E-04
  3453.001       8.489872       4.857059       3784626.      0.2624888E-04
  3453.509       8.491504       4.857555       3784962.      0.2622610E-04
  3454.017       8.493133       4.858050       3785423.      0.2620337E-04
  3454.525       8.494763       4.858544       3785778.      0.2618073E-04
  3455.033       8.496390       4.859039       3786178.      0.2615805E-04
  3455.540       8.498018       4.859533       3786567.      0.2613554E-04
  3456.047       8.499642       4.860027       3786989.      0.2611297E-04
  3456.554       8.501267       4.860520       3787360.      0.2609049E-04
  3457.060       8.502890       4.861013       3787772.      0.2606806E-04
  3457.567       8.504511       4.861505       3788199.      0.2604567E-04
  3458.072       8.506133       4.861997       3788556.      0.2602334E-04
  3458.269       8.506696       4.861171       3788555.      0.2598882E-04
  3458.775       8.508315       4.861662       3789001.      0.2596652E-04
  3459.280       8.509934       4.862154       3789351.      0.2594424E-04
  3459.784       8.511552       4.862645       3789735.      0.2592201E-04
  3460.289       8.513167       4.863136       3790158.      0.2589985E-04
  3460.793       8.514782       4.863626       3790539.      0.2587770E-04
  3461.297       8.516396       4.864116       3790950.      0.2585562E-04
  3461.801       8.518008       4.864606       3791317.      0.2583356E-04
  3462.304       8.519619       4.865095       3791760.      0.2581160E-04
  3462.807       8.521230       4.865584       3792140.      0.2578966E-04
  3463.310       8.522839       4.866072       3792553.      0.2576766E-04
  3463.812       8.524448       4.866560       3792901.      0.2574582E-04
  3464.430       8.525953       4.866793       3793506.      0.2573230E-04
  3464.932       8.527559       4.867280       3793877.      0.2571058E-04
  3465.434       8.529163       4.867767       3794291.      0.2568874E-04
  3465.935       8.530766       4.868254       3794683.      0.2566715E-04
  3466.437       8.532368       4.868740       3795088.      0.2564543E-04
  3466.937       8.533968       4.869226       3795495.      0.2562383E-04
  3467.438       8.535568       4.869712       3795872.      0.2560220E-04
  3467.938       8.537167       4.870197       3796279.      0.2558069E-04
  3468.438       8.538764       4.870682       3796692.      0.2555917E-04
  3468.938       8.540362       4.871167       3797063.      0.2553769E-04
  3469.438       8.541957       4.871651       3797430.      0.2551625E-04
  3469.937       8.543552       4.872135       3797804.      0.2549486E-04
  3470.436       8.545145       4.872619       3798230.      0.2547355E-04
  3470.935       8.546738       4.873102       3798586.      0.2545219E-04
  3471.433       8.548329       4.873585       3798996.      0.2543096E-04
  3471.931       8.549919       4.874067       3799377.      0.2540974E-04
  3472.429       8.551508       4.874549       3799775.      0.2538857E-04
  3473.042       8.552962       4.874760       3800393.      0.2537617E-04
  3473.539       8.554549       4.875242       3800717.      0.2535506E-04
  3474.036       8.556134       4.875723       3801126.      0.2533404E-04
  3474.533       8.557718       4.876204       3801529.      0.2531301E-04
  3475.030       8.559301       4.876684       3801948.      0.2529205E-04
  3475.526       8.560883       4.877164       3802286.      0.2527107E-04
  3476.022       8.562464       4.877644       3802701.      0.2525007E-04
  3476.518       8.564044       4.878123       3803102.      0.2522928E-04
  3477.013       8.565622       4.878602       3803518.      0.2520838E-04
  3477.508       8.567201       4.879081       3803893.      0.2518767E-04
  3478.003       8.568777       4.879559       3804288.      0.2516690E-04
  3478.498       8.570353       4.880037       3804680.      0.2514616E-04
  3478.992       8.571928       4.880515       3805034.      0.2512548E-04
  3479.487       8.573502       4.880992       3805417.      0.2510485E-04
  3479.981       8.575075       4.881469       3805787.      0.2508423E-04
  3158.927       7.172600       3.608283       3488137.      0.2473454E-04
  3159.530       7.776575       4.447147       3488637.      0.2471296E-04
  3160.149       7.778443       4.447719       3489193.      0.2468981E-04
  3160.767       7.780308       4.448291       3489764.      0.2466678E-04
  3198.863       7.825673       4.473504       3532261.      0.2631479E-04
  3199.462       7.827670       4.474104       3532736.      0.2628468E-04
  3200.060       7.829666       4.474704       3533233.      0.2625465E-04
  3200.657       7.831659       4.475303       3533733.      0.2622471E-04
  3201.255       7.833651       4.475902       3534221.      0.2619487E-04
  3201.851       7.835640       4.476500       3534738.      0.2616501E-04
  3202.448       7.837628       4.477097       3535209.      0.2613530E-04
  3203.084       7.839741       4.477771       3535764.      0.2610644E-04
  3203.679       7.841725       4.478368       3536247.      0.2607686E-04
  3204.274       7.843707       4.478963       3536708.      0.2604738E-04
  3204.869       7.845687       4.479558       3537237.      0.2601797E-04
  3205.463       7.847675       4.480160       3537708.      0.2598893E-04
  3206.057       7.849651       4.480754       3538227.      0.2595967E-04
  3359.373       8.200356       4.768554       3699004.      0.2895611E-04
  3359.930       8.202191       4.769113       3699414.      0.2892585E-04
  3360.488       8.204023       4.769672       3699827.      0.2889572E-04
  3361.045       8.205855       4.770231       3700255.      0.2886561E-04
  3361.601       8.207683       4.770789       3700707.      0.2883561E-04
  3362.157       8.209511       4.771346       3701160.      0.2880571E-04
  3362.713       8.211337       4.771903       3701556.      0.2877578E-04
  3363.269       8.213164       4.772460       3701955.      0.2874607E-04
  3363.824       8.214987       4.773016       3702367.      0.2871633E-04
  3364.378       8.216808       4.773572       3702840.      0.2868670E-04
  3364.933       8.218628       4.774127       3703254.      0.2865700E-04
  3365.506       8.220547       4.774711       3703683.      0.2862838E-04
  3366.059       8.222364       4.775265       3704104.      0.2859888E-04
  3366.612       8.224179       4.775819       3704561.      0.2856954E-04
  3367.165       8.225994       4.776372       3704953.      0.2854021E-04
  3367.718       8.227806       4.776925       3705363.      0.2851094E-04
  3368.270       8.229617       4.777478       3705815.      0.2848169E-04
  3368.822       8.231426       4.778030       3706211.      0.2845255E-04
  3369.373       8.233234       4.778581       3706692.      0.2842353E-04
  3369.924       8.235042       4.779132       3707070.      0.2839457E-04
  3370.509       8.236793       4.779628       3707545.      0.2836743E-04
  3371.059       8.238596       4.780178       3707969.      0.2833854E-04
  3371.609       8.240399       4.780728       3708376.      0.2830974E-04
  3372.159       8.242198       4.781277       3708813.      0.2828096E-04
  3372.708       8.243999       4.781826       3709209.      0.2825234E-04
  3373.257       8.245795       4.782375       3709647.      0.2822369E-04
  3373.806       8.247591       4.782923       3710081.      0.2819518E-04
  3374.354       8.249386       4.783470       3710515.      0.2816670E-04
  3374.902       8.251179       4.784017       3710955.      0.2813830E-04
  3375.440       8.253060       4.784612       3711370.      0.2810917E-04
  3375.987       8.254852       4.785159       3711709.      0.2808096E-04
  3376.534       8.256640       4.785704       3712176.      0.2805271E-04
  3377.080       8.258426       4.786250       3712621.      0.2802452E-04
  3377.626       8.260213       4.786795       3713007.      0.2799645E-04
  3379.647       8.266732       4.789358       3715333.      0.2795259E-04
  3380.192       8.268512       4.789900       3715736.      0.2792464E-04
  3384.534       8.282355       4.795364       3720929.      0.2785580E-04
  3385.077       8.284127       4.795903       3721357.      0.2782819E-04
  3385.619       8.285898       4.796442       3721759.      0.2780067E-04
  3386.161       8.287667       4.796981       3722165.      0.2777327E-04
  3386.702       8.289434       4.797519       3722603.      0.2774587E-04
  3387.243       8.291199       4.798057       3723052.      0.2771854E-04
  3387.784       8.292965       4.798595       3723437.      0.2769137E-04
  3388.324       8.294728       4.799132       3723881.      0.2766403E-04
  3388.864       8.296491       4.799668       3724263.      0.2763688E-04
  3389.404       8.298250       4.800204       3724730.      0.2760974E-04
  3389.943       8.300010       4.800740       3725111.      0.2758275E-04
  3417.317       8.382267       4.827714       3759716.      0.2728060E-04
  3417.844       8.383977       4.828233       3760113.      0.2725512E-04
  3418.371       8.385685       4.828751       3760490.      0.2722972E-04
  3418.897       8.387393       4.829269       3760913.      0.2720431E-04
  3419.423       8.389098       4.829786       3761343.      0.2717896E-04
  3419.949       8.390804       4.830303       3761719.      0.2715377E-04
  3420.474       8.392507       4.830820       3762154.      0.2712856E-04
  3420.999       8.394208       4.831336       3762572.      0.2710339E-04
  3421.524       8.395909       4.831851       3762985.      0.2707834E-04
  3429.110       8.417727       4.838140       3772495.      0.2700107E-04
  3429.631       8.419412       4.838651       3772882.      0.2697644E-04
  3430.152       8.421095       4.839161       3773285.      0.2695187E-04
  3430.672       8.422778       4.839671       3773679.      0.2692742E-04
  3431.192       8.424459       4.840181       3774077.      0.2690300E-04
  3431.712       8.426137       4.840690       3774513.      0.2687858E-04
  3432.231       8.427815       4.841199       3774913.      0.2685428E-04
  3432.750       8.429492       4.841708       3775329.      0.2682993E-04
  3433.269       8.431168       4.842216       3775716.      0.2680570E-04
  3443.275       8.458498       4.846214       3788470.      0.2667681E-04
  3443.789       8.460153       4.846717       3788873.      0.2665327E-04
  3446.093       8.466556       4.847837       3791607.      0.2661340E-04
  3446.605       8.468204       4.848338       3792028.      0.2658998E-04
  3447.138       8.469880       4.848832       3792427.      0.2656767E-04
  3447.649       8.471525       4.849333       3792859.      0.2654434E-04
  3448.161       8.473170       4.849832       3793273.      0.2652101E-04
  3449.027       8.475464       4.850966       3794130.      0.2651548E-04
  3449.538       8.477106       4.851464       3794549.      0.2649239E-04
  3450.049       8.478746       4.851963       3794926.      0.2646924E-04
  3450.559       8.480383       4.852461       3795358.      0.2644613E-04
  3451.069       8.482021       4.852959       3795739.      0.2642312E-04
  3451.578       8.483658       4.853456       3796159.      0.2640016E-04
  3452.088       8.485294       4.853953       3796522.      0.2637722E-04
  3452.597       8.486926       4.854450       3796983.      0.2635432E-04
  3453.106       8.488560       4.854946       3797361.      0.2633149E-04
  3453.614       8.490191       4.855442       3797773.      0.2630868E-04
  3454.122       8.491822       4.855937       3798153.      0.2628586E-04
  3454.630       8.493453       4.856432       3798508.      0.2626321E-04
  3455.138       8.495080       4.856927       3798943.      0.2624050E-04
  3455.645       8.496706       4.857421       3799390.      0.2621787E-04
  3456.153       8.498333       4.857915       3799773.      0.2619528E-04
  3456.659       8.499958       4.858409       3800175.      0.2617265E-04
  3457.166       8.501582       4.858902       3800546.      0.2615021E-04
  3457.364       8.502148       4.858081       3800583.      0.2611558E-04
  3457.870       8.503771       4.858574       3800943.      0.2609313E-04
  3458.376       8.505392       4.859066       3801367.      0.2607065E-04
  3458.881       8.507012       4.859558       3801728.      0.2604833E-04
  3459.386       8.508630       4.860050       3802222.      0.2602606E-04
  3459.891       8.510249       4.860541       3802518.      0.2600378E-04
  3460.395       8.511865       4.861032       3802953.      0.2598153E-04
  3460.900       8.513480       4.861523       3803355.      0.2595933E-04
  3461.404       8.515095       4.862013       3803776.      0.2593722E-04
  3461.907       8.516708       4.862503       3804145.      0.2591511E-04
  3462.411       8.518320       4.862993       3804562.      0.2589303E-04
  3462.914       8.519931       4.863482       3804954.      0.2587100E-04
  3463.532       8.521441       4.863716       3805582.      0.2585738E-04
  3464.035       8.523050       4.864204       3805929.      0.2583547E-04
  3464.537       8.524657       4.864692       3806329.      0.2581363E-04
  3465.039       8.526263       4.865180       3806747.      0.2579176E-04
  3465.541       8.527868       4.865668       3807113.      0.2576992E-04
  3466.043       8.529471       4.866155       3807517.      0.2574819E-04
  3466.544       8.531074       4.866641       3807941.      0.2572644E-04
  3467.045       8.532675       4.867128       3808343.      0.2570485E-04
  3467.545       8.534276       4.867614       3808721.      0.2568316E-04
  3468.046       8.535876       4.868099       3809095.      0.2566155E-04
  3468.546       8.537474       4.868585       3809498.      0.2563994E-04
  3469.046       8.539070       4.869070       3809904.      0.2561847E-04
  3469.545       8.540667       4.869554       3810310.      0.2559700E-04
  3470.045       8.542262       4.870038       3810698.      0.2557555E-04
  3470.544       8.543856       4.870522       3811111.      0.2555414E-04
  3471.042       8.545449       4.871006       3811490.      0.2553278E-04
  3471.541       8.547041       4.871489       3811879.      0.2551141E-04
  3472.154       8.548501       4.871701       3812449.      0.2549888E-04
  3472.652       8.550090       4.872184       3812831.      0.2547773E-04
  3473.150       8.551678       4.872666       3813219.      0.2545648E-04
  3473.647       8.553265       4.873148       3813642.      0.2543533E-04
  3474.144       8.554850       4.873629       3814031.      0.2541421E-04
  3474.641       8.556435       4.874110       3814424.      0.2539318E-04
  3475.138       8.558019       4.874591       3814825.      0.2537210E-04
  3475.634       8.559602       4.875071       3815232.      0.2535112E-04
  3476.130       8.561183       4.875551       3815590.      0.2533016E-04
  3476.626       8.562764       4.876031       3816008.      0.2530928E-04
  3477.122       8.564343       4.876510       3816389.      0.2528832E-04
  3477.617       8.565922       4.876989       3816772.      0.2526754E-04
  3478.112       8.567499       4.877468       3817197.      0.2524672E-04
  3478.607       8.569075       4.877946       3817573.      0.2522593E-04
  3479.101       8.570652       4.878424       3817939.      0.2520519E-04
  3158.140       7.169282       3.606164       3498138.      0.2485324E-04
  3158.744       7.772334       4.443877       3498635.      0.2483141E-04
  3159.363       7.774203       4.444451       3499228.      0.2480818E-04
  3159.982       7.776074       4.445024       3499704.      0.2478500E-04
  3198.024       7.820765       4.470234       3542344.      0.2644886E-04
  3198.623       7.822768       4.470836       3542825.      0.2641853E-04
  3199.213       7.824746       4.471404       3543318.      0.2638738E-04
  3199.812       7.826743       4.472004       3543806.      0.2635719E-04
  3200.419       7.828767       4.472639       3544304.      0.2632801E-04
  3201.017       7.830760       4.473238       3544804.      0.2629797E-04
  3201.614       7.832751       4.473836       3545321.      0.2626804E-04
  3202.242       7.834840       4.474477       3545829.      0.2623806E-04
  3202.838       7.836828       4.475074       3546326.      0.2620824E-04
  3203.431       7.838808       4.475679       3546859.      0.2617906E-04
  3204.027       7.840793       4.476275       3547320.      0.2614935E-04
  3204.623       7.842788       4.476875       3547792.      0.2611994E-04
  3205.217       7.844767       4.477469       3548277.      0.2609035E-04
  3358.393       8.195144       4.765104       3710197.      0.2910314E-04
  3358.951       8.196982       4.765664       3710588.      0.2907277E-04
  3359.509       8.198818       4.766225       3711041.      0.2904242E-04
  3360.067       8.200654       4.766785       3711446.      0.2901215E-04
  3360.625       8.202486       4.767344       3711936.      0.2898189E-04
  3361.182       8.204318       4.767903       3712396.      0.2895178E-04
  3361.738       8.206150       4.768461       3712758.      0.2892164E-04
  3362.295       8.207978       4.769019       3713216.      0.2889163E-04
  3362.851       8.209805       4.769577       3713634.      0.2886166E-04
  3363.406       8.211632       4.770134       3714033.      0.2883188E-04
  3363.961       8.213455       4.770690       3714472.      0.2880207E-04
  3364.535       8.215377       4.771275       3714949.      0.2877318E-04
  3365.089       8.217198       4.771830       3715359.      0.2874344E-04
  3365.643       8.219018       4.772386       3715792.      0.2871382E-04
  3366.197       8.220836       4.772940       3716212.      0.2868440E-04
  3366.751       8.222652       4.773494       3716652.      0.2865490E-04
  3367.304       8.224466       4.774048       3717105.      0.2862547E-04
  3367.856       8.226280       4.774602       3717482.      0.2859609E-04
  3368.408       8.228092       4.775154       3717927.      0.2856686E-04
  3368.960       8.229902       4.775707       3718360.      0.2853765E-04
  3369.546       8.231659       4.776204       3718777.      0.2851027E-04
  3370.097       8.233465       4.776755       3719216.      0.2848124E-04
  3370.648       8.235271       4.777306       3719679.      0.2845216E-04
  3371.198       8.237075       4.777857       3720090.      0.2842324E-04
  3371.748       8.238877       4.778407       3720531.      0.2839441E-04
  3372.298       8.240679       4.778957       3720942.      0.2836559E-04
  3372.847       8.242479       4.779506       3721362.      0.2833678E-04
  3373.367       8.244344       4.780113       3721770.      0.2830684E-04
  3373.915       8.246140       4.780661       3722221.      0.2827823E-04
  3374.484       8.247960       4.781200       3722612.      0.2825029E-04
  3375.032       8.249753       4.781747       3723091.      0.2822177E-04
  3375.567       8.251572       4.782318       3723472.      0.2819288E-04
  3376.114       8.253362       4.782865       3723935.      0.2816454E-04
  3376.661       8.255151       4.783411       3724402.      0.2813620E-04
  3379.139       8.263105       4.786547       3727177.      0.2808704E-04
  3379.685       8.264889       4.787091       3727597.      0.2805906E-04
  3383.584       8.277307       4.791977       3732210.      0.2799469E-04
  3384.128       8.279082       4.792518       3732681.      0.2796693E-04
  3384.671       8.280856       4.793058       3733095.      0.2793927E-04
  3385.213       8.282628       4.793598       3733522.      0.2791161E-04
  3385.755       8.284399       4.794138       3733959.      0.2788402E-04
  3386.297       8.286170       4.794677       3734339.      0.2785646E-04
  3386.839       8.287938       4.795215       3734777.      0.2782900E-04
  3387.380       8.289704       4.795753       3735226.      0.2780172E-04
  3387.921       8.291470       4.796291       3735631.      0.2777427E-04
  3388.461       8.293235       4.796829       3736032.      0.2774700E-04
  3389.001       8.294996       4.797365       3736474.      0.2771974E-04
  3416.378       8.377422       4.824457       3771010.      0.2741352E-04
  3416.906       8.379135       4.824976       3771477.      0.2738787E-04
  3417.433       8.380847       4.825496       3771867.      0.2736234E-04
  3417.960       8.382558       4.826015       3772245.      0.2733674E-04
  3418.487       8.384268       4.826533       3772637.      0.2731136E-04
  3419.013       8.385975       4.827051       3773086.      0.2728583E-04
  3419.539       8.387682       4.827569       3773502.      0.2726047E-04
  3420.065       8.389387       4.828086       3773932.      0.2723520E-04
  3420.590       8.391091       4.828603       3774324.      0.2720986E-04
  3428.177       8.412962       4.834924       3783864.      0.2713148E-04
  3428.699       8.414650       4.835436       3784248.      0.2710669E-04
  3429.220       8.416337       4.835948       3784637.      0.2708193E-04
  3429.741       8.418021       4.836459       3785110.      0.2705744E-04
  3430.262       8.419705       4.836970       3785491.      0.2703273E-04
  3430.783       8.421388       4.837480       3785887.      0.2700819E-04
  3431.303       8.423070       4.837991       3786279.      0.2698367E-04
  3439.764       8.446323       4.841183       3796988.      0.2686196E-04
  3440.280       8.447985       4.841689       3797450.      0.2683798E-04
  3443.636       8.457391       4.842528       3801506.      0.2676614E-04
  3444.150       8.459047       4.843031       3801930.      0.2674237E-04
  3444.663       8.460702       4.843534       3802339.      0.2671871E-04
  3445.176       8.462355       4.844037       3802769.      0.2669507E-04
  3445.689       8.464008       4.844539       3803158.      0.2667146E-04
  3446.201       8.465658       4.845040       3803591.      0.2664794E-04
  3446.714       8.467309       4.845542       3803949.      0.2662442E-04
  3447.666       8.469867       4.846856       3804973.      0.2662106E-04
  3448.177       8.471513       4.847357       3805368.      0.2659770E-04
  3448.689       8.473159       4.847857       3805742.      0.2657437E-04
  3449.200       8.474803       4.848356       3806119.      0.2655112E-04
  3449.710       8.476444       4.848855       3806557.      0.2652785E-04
  3450.221       8.478085       4.849354       3806987.      0.2650470E-04
  3450.731       8.479725       4.849852       3807356.      0.2648156E-04
  3451.240       8.481364       4.850350       3807773.      0.2645852E-04
  3451.750       8.483001       4.850848       3808189.      0.2643547E-04
  3452.259       8.484638       4.851345       3808599.      0.2641241E-04
  3452.768       8.486272       4.851842       3809038.      0.2638948E-04
  3453.409       8.487805       4.852007       3809617.      0.2637574E-04
  3453.917       8.489435       4.852503       3810055.      0.2635285E-04
  3454.425       8.491068       4.852999       3810389.      0.2633004E-04
  3454.933       8.492698       4.853494       3810819.      0.2630729E-04
  3455.440       8.494326       4.853989       3811220.      0.2628456E-04
  3455.947       8.495953       4.854484       3811625.      0.2626195E-04
  3456.454       8.497580       4.854978       3812030.      0.2623922E-04
  3456.961       8.499204       4.855472       3812431.      0.2621668E-04
  3457.467       8.500829       4.855966       3812825.      0.2619418E-04
  3457.973       8.502452       4.856459       3813233.      0.2617165E-04
  3458.479       8.504073       4.856952       3813636.      0.2614917E-04
  3458.985       8.505694       4.857444       3814038.      0.2612676E-04
  3459.490       8.507313       4.857936       3814444.      0.2610440E-04
  3459.995       8.508932       4.858428       3814820.      0.2608208E-04
  3460.499       8.510549       4.858919       3815238.      0.2605978E-04
  3461.004       8.512165       4.859410       3815667.      0.2603745E-04
  3461.508       8.513780       4.859901       3816057.      0.2601534E-04
  3462.012       8.515394       4.860391       3816467.      0.2599316E-04
  3462.630       8.516911       4.860626       3817033.      0.2597941E-04
  3463.134       8.518520       4.861116       3817486.      0.2595730E-04
  3463.636       8.520131       4.861605       3817853.      0.2593530E-04
  3464.139       8.521740       4.862094       3818233.      0.2591333E-04
  3464.642       8.523348       4.862582       3818630.      0.2589137E-04
  3465.144       8.524954       4.863070       3819046.      0.2586951E-04
  3465.646       8.526560       4.863558       3819446.      0.2584764E-04
  3466.147       8.528164       4.864045       3819843.      0.2582582E-04
  3466.648       8.529768       4.864532       3820217.      0.2580405E-04
  3467.149       8.531369       4.865019       3820642.      0.2578231E-04
  3467.650       8.532971       4.865505       3821009.      0.2576055E-04
  3468.151       8.534570       4.865991       3821426.      0.2573893E-04
  3468.651       8.536169       4.866477       3821841.      0.2571735E-04
  3469.151       8.537766       4.866962       3822260.      0.2569577E-04
  3469.650       8.539364       4.867447       3822620.      0.2567424E-04
  3470.150       8.540959       4.867932       3823052.      0.2565262E-04
  3470.649       8.542554       4.868416       3823435.      0.2563128E-04
  3471.262       8.544021       4.868629       3823957.      0.2561858E-04
  3471.761       8.545612       4.869113       3824382.      0.2559727E-04
  3472.259       8.547202       4.869596       3824818.      0.2557600E-04
  3472.757       8.548791       4.870079       3825224.      0.2555472E-04
  3473.255       8.550380       4.870561       3825611.      0.2553341E-04
  3473.752       8.551968       4.871043       3825979.      0.2551222E-04
  3474.250       8.553553       4.871525       3826433.      0.2549102E-04
  3474.747       8.555140       4.872006       3826776.      0.2546991E-04
  3475.243       8.556724       4.872487       3827180.      0.2544876E-04
  3475.740       8.558307       4.872968       3827587.      0.2542776E-04
  3476.236       8.559889       4.873449       3827958.      0.2540673E-04
  3476.732       8.561470       4.873929       3828362.      0.2538570E-04
  3477.227       8.563049       4.874408       3828791.      0.2536477E-04
  3477.723       8.564629       4.874887       3829217.      0.2534394E-04
  3478.218       8.566208       4.875366       3829545.      0.2532304E-04
  3157.349       7.165951       3.604037       3507663.      0.2496928E-04
  3157.954       7.768075       4.440595       3508177.      0.2494739E-04
  3158.573       7.769949       4.441170       3508678.      0.2492402E-04
  3159.193       7.771819       4.441743       3509251.      0.2490070E-04
  3197.161       7.815737       4.466914       3551946.      0.2658013E-04
  3197.761       7.817741       4.467516       3552488.      0.2654966E-04
  3198.361       7.819746       4.468118       3552933.      0.2651914E-04
  3198.960       7.821748       4.468719       3553427.      0.2648869E-04
  3199.559       7.823746       4.469319       3553973.      0.2645840E-04
  3200.157       7.825743       4.469919       3554472.      0.2642812E-04
  3200.755       7.827740       4.470519       3554934.      0.2639791E-04
