P_MPa,T_K,r_m,phase,rho_kgm3,Cp_JkgK,alpha_pK,g_ms2,phi_frac,sigma_Sm,kTherm_WmK,VP_kms,VS_kms,QS,KS_GPa,GS_GPa,Ppore_MPa,rhoMatrix_kgm3,rhoPore_kgm3,MLayer_kg,VLayer_m3,Htidal_Wm3,eta_Pas
21.714749,227.50455,1543155.9,1,925.1122,1760.4643,0.00013135946,1.3311403,0,1e-08,2.6900561,3.9483222,2.0122377,100.41115,9.4273072,3.7458722,0,925.1122,0,2.9946246e+18,3.2370394e+15,0,3.639573e+14
21.847969,228.52108,1543047.7,1,925.00178,1767.7578,0.00013195547,1.331243,0,1e-08,2.6780899,3.9458041,2.0107002,98.119945,9.415423,3.7397038,0,925.00178,0,2.9939737e+18,3.2367221e+15,0,3.639573e+14
21.981188,229.54215,1542939.5,1,924.89027,1775.0897,0.00013255059,1.3313458,0,1e-08,2.666177,3.9432715,2.0091557,95.890864,9.4034656,3.7335105,0,924.89027,0,2.9933228e+18,3.2364086e+15,0,3.639573e+14
22.114407,230.56779,1542831.3,1,924.77767,1782.4601,0.00013314481,1.3314486,0,1e-08,2.654317,3.9407244,2.007604,93.722003,9.3914352,3.7272923,0,924.77767,0,2.9926719e+18,3.2360988e+15,0,3.639573e+14
22.247627,231.598,1542723.1,1,924.66398,1789.8691,0.00013373812,1.3315515,0,1e-08,2.6425098,3.9381629,2.0060453,91.611521,9.379332,3.721049,0,924.66398,0,2.992021e+18,3.2357928e+15,0,3.639573e+14
22.380846,232.63282,1542614.9,1,924.54918,1797.317,0.00013433051,1.3316544,0,1e-08,2.6307551,3.9355868,2.0044793,89.557636,9.3671566,3.7147806,0,924.54918,0,2.9913702e+18,3.2354906e+15,0,3.639573e+14
22.514065,233.67227,1542506.7,1,924.43328,1804.8039,0.00013492198,1.3317573,0,1e-08,2.6190528,3.9329962,2.0029061,87.558629,9.3549091,3.7084869,0,924.43328,0,2.9907193e+18,3.2351922e+15,0,3.639573e+14
22.647285,234.71636,1542398.5,1,924.31627,1812.33,0.00013551251,1.3318603,0,1e-08,2.6074024,3.9303911,2.0013256,85.612839,9.3425901,3.7021679,0,924.31627,0,2.9900685e+18,3.2348976e+15,0,3.639573e+14
22.780504,235.76511,1542290.3,1,924.19813,1819.8953,0.00013610211,1.3319633,0,1e-08,2.5958039,3.9277715,1.9997378,83.718658,9.3301997,3.6958234,0,924.19813,0,2.9894177e+18,3.2346069e+15,0,3.639573e+14
22.913723,236.81855,1542182.1,1,924.07887,1827.5001,0.00013669076,1.3320664,0,1e-08,2.584257,3.9251374,1.9981426,81.874533,9.3177385,3.6894532,0,924.07887,0,2.9887669e+18,3.2343201e+15,0,3.639573e+14
23.046943,237.87669,1542073.9,1,923.95848,1835.1444,0.00013727846,1.3321695,0,1e-08,2.5727615,3.9224888,1.99654,80.078964,9.3052067,3.6830574,0,923.95848,0,2.9881161e+18,3.2340371e+15,0,3.639573e+14
23.180162,238.93957,1541965.6,1,923.83695,1842.8285,0.00013786519,1.3322727,0,1e-08,2.5613171,3.9198257,1.9949299,78.3305,9.2926048,3.6766358,0,923.83695,0,2.9874653e+18,3.2337581e+15,0,3.639573e+14
23.313381,240.00719,1541857.4,1,923.71427,1850.5525,0.00013845096,1.3323759,0,1e-08,2.5499236,3.9171481,1.9933123,76.627736,9.2799332,3.6701883,0,923.71427,0,2.9868145e+18,3.2334831e+15,0,3.639573e+14
23.446601,241.07959,1541749.1,1,923.59045,1858.3165,0.00013903576,1.3324791,0,1e-08,2.5385808,3.9144561,1.9916871,74.969317,9.2671922,3.6637148,0,923.59045,0,2.9861637e+18,3.233212e+15,0,3.639573e+14
23.57982,242.15677,1541640.9,1,923.46546,1866.1206,0.00013961957,1.3325824,0,1e-08,2.5272884,3.9117495,1.9900543,73.353929,9.2543824,3.6572151,0,923.46546,0,2.9855129e+18,3.2329449e+15,0,3.639573e+14
23.713039,243.23877,1541532.6,1,923.33932,1873.965,0.00014020241,1.3326857,0,1e-08,2.5160463,3.9090284,1.9884138,71.780303,9.241504,3.6506891,0,923.33932,0,2.9848622e+18,3.2326818e+15,0,3.639573e+14
23.846258,244.3256,1541424.4,1,923.212,1881.8499,0.00014078425,1.3327891,0,1e-08,2.5048542,3.9062929,1.9867655,70.247212,9.2285576,3.6441369,0,923.212,0,2.9842114e+18,3.2324227e+15,0,3.639573e+14
23.979478,245.41729,1541316.1,1,923.0835,1889.7753,0.0001413651,1.3328925,0,1e-08,2.4937118,3.903543,1.9851095,68.753467,9.2155437,3.6375581,0,923.0835,0,2.9835606e+18,3.2321677e+15,0,3.639573e+14
24.112697,246.51386,1541207.8,1,922.95383,1897.7413,0.00014194495,1.332996,0,1e-08,2.4826191,3.9007785,1.9834457,67.297919,9.2024625,3.6309528,0,922.95383,0,2.9829099e+18,3.2319167e+15,0,3.639573e+14
24.245916,247.61532,1541099.5,1,922.82296,1905.7482,0.00014252379,1.3330995,0,1e-08,2.4715756,3.8979997,1.981774,65.879456,9.1893147,3.6243207,0,922.82296,0,2.9822591e+18,3.2316698e+15,0,3.639573e+14
24.379136,248.72171,1540991.3,1,922.6909,1913.7958,0.00014310163,1.3332031,0,1e-08,2.4605813,3.8952063,1.9800943,64.497003,9.1761007,3.6176619,0,922.6909,0,2.9816084e+18,3.2314271e+15,0,3.639573e+14
24.512355,249.83304,1540883,1,922.55764,1921.8845,0.00014367845,1.3333067,0,1e-08,2.4496359,3.8923986,1.9784066,63.149516,9.1628209,3.6109761,0,922.55764,0,2.9809576e+18,3.2311885e+15,0,3.639573e+14
24.645574,250.94934,1540774.7,1,922.42316,1930.0142,0.00014425426,1.3334103,0,1e-08,2.4387392,3.8895765,1.9767109,61.835989,9.1494759,3.6042633,0,922.42316,0,2.9803069e+18,3.2309541e+15,0,3.639573e+14
24.778794,252.07063,1540666.3,1,922.28748,1938.185,0.00014482904,1.333514,0,1e-08,2.427891,3.8867399,1.9750071,60.555446,9.1360661,3.5975233,0,922.28748,0,2.9796561e+18,3.2307238e+15,0,3.639573e+14
24.912013,253.19692,1540558,1,922.15057,1946.3972,0.00014540281,1.3336178,0,1e-08,2.417091,3.883889,1.9732951,59.306941,9.1225921,3.5907561,0,922.15057,0,2.9790053e+18,3.2304977e+15,0,3.639573e+14
25.045232,254.32825,1540449.7,1,922.01243,1954.6509,0.00014597555,1.3337216,0,1e-08,2.4063391,3.8810237,1.9715749,58.08956,9.1090543,3.5839615,0,922.01243,0,2.9783546e+18,3.2302759e+15,0,3.639573e+14
25.178452,255.46463,1540341.4,1,921.87306,1962.9464,0.00014654726,1.3338254,0,1e-08,2.395635,3.8781441,1.9698464,56.902418,9.0954533,3.5771393,0,921.87306,0,2.9777038e+18,3.2300584e+15,0,3.639573e+14
25.311671,256.60609,1540233,1,921.73245,1971.2837,0.00014711794,1.3339293,0,1e-08,2.3849785,3.8752501,1.9681096,55.744657,9.0817895,3.5702896,0,921.73245,0,2.977053e+18,3.2298451e+15,0,3.639573e+14
25.44489,257.75265,1540124.7,1,921.59059,1979.6632,0.00014768759,1.3340333,0,1e-08,2.3743694,3.8723418,1.9663644,54.615445,9.0680634,3.5634121,0,921.59059,0,2.9764022e+18,3.2296361e+15,0,3.639573e+14
25.57811,258.90434,1540016.3,1,921.44747,1988.085,0.0001482562,1.3341373,0,1e-08,2.3638075,3.8694192,1.9646108,53.51398,9.0542757,3.5565067,0,921.44747,0,2.9757514e+18,3.2294314e+15,0,3.639573e+14
25.711329,260.06116,1539907.9,1,921.3031,1996.5492,0.00014882377,1.3342413,0,1e-08,2.3532925,3.8664823,1.9628486,52.43948,9.0404268,3.5495733,0,921.3031,0,2.9751006e+18,3.2292311e+15,0,3.639573e+14
25.844548,261.22316,1539799.6,1,921.15746,2005.056,0.00014939031,1.3343454,0,1e-08,2.3428244,3.8635311,1.9610779,51.391192,9.0265173,3.5426119,0,921.15746,0,2.9744498e+18,3.2290351e+15,0,3.639573e+14
25.977768,262.39035,1539691.2,1,921.01054,2013.6057,0.0001499558,1.3344495,0,1e-08,2.3324028,3.8605656,1.9592986,50.368384,9.0125478,3.5356222,0,921.01054,0,2.9737989e+18,3.2288435e+15,0,3.639573e+14
26.110987,263.56276,1539582.8,1,920.86234,2022.1984,0.00015052025,1.3345537,0,1e-08,2.3220276,3.8575859,1.9575106,49.370347,8.9985187,3.5286042,0,920.86234,0,2.9731481e+18,3.2286564e+15,0,3.639573e+14
26.244206,264.7404,1539474.4,1,920.71285,2030.8343,0.00015108365,1.334658,0,1e-08,2.3116985,3.854592,1.9557138,48.396394,8.9844306,3.5215577,0,920.71285,0,2.9724972e+18,3.2284737e+15,0,3.639573e+14
26.377426,265.92331,1539366,1,920.56207,2039.5135,0.00015164601,1.3347623,0,1e-08,2.3014154,3.8515839,1.9539082,47.44586,8.9702842,3.5144826,0,920.56207,0,2.9718463e+18,3.2282954e+15,0,3.639573e+14
26.510645,267.1115,1539257.6,1,920.40999,2048.2362,0.00015220733,1.3348666,0,1e-08,2.291178,3.8485616,1.9520938,46.518099,8.95608,3.5073788,0,920.40999,0,2.9711954e+18,3.2281216e+15,0,3.639573e+14
26.643864,268.305,1539149.1,0,998.93141,4024.8811,0.0001671542,1.3348873,0,1e-05,0.55,1.4866299,0,0,2.2077069,0,0,0,0,2.2290256e+19,2.23141e+16,0,0.001786
27.643864,268.31615,1538399.2,0,999.38331,4022.1401,0.00016979353,1.3355606,0,1e-05,0.55,1.4885559,0,0,2.2144322,0,0,0,0,2.2257319e+19,2.2271053e+16,0,0.001786
28.643864,268.32749,1537650,0,999.83405,4019.4293,0.00017241292,1.3362342,0,1e-05,0.55,1.4904837,0,0,2.2211729,0,0,0,0,2.2224441e+19,2.222813e+16,0,0.001786
29.643864,268.339,1536901.5,0,1000.2836,4016.7484,0.00017501246,1.3369082,0,1e-05,0.55,1.4924131,0,0,2.2279287,0,0,0,0,2.2191621e+19,2.2185329e+16,0,0.001786
30.643864,268.35069,1536153.7,0,1000.732,4014.0971,0.00017759226,1.3375826,0,1e-05,0.55,1.4943443,0,0,2.2346997,0,0,0,0,2.2158859e+19,2.214265e+16,0,0.001786
31.643864,268.36255,1535406.6,0,1001.1793,4011.4749,0.00018015243,1.3382573,0,1e-05,0.55,1.4962772,0,0,2.2414858,0,0,0,0,2.2126155e+19,2.2100093e+16,0,0.001786
32.643864,268.37459,1534660.3,0,1001.6254,4008.8816,0.00018269308,1.3389324,0,1e-05,0.55,1.4982118,0,0,2.2482869,0,0,0,0,2.2093509e+19,2.2057657e+16,0,0.001786
33.643864,268.3868,1533914.6,0,1002.0703,4006.3167,0.00018521431,1.3396078,0,1e-05,0.55,1.500148,0,0,2.255103,0,0,0,0,2.2060921e+19,2.2015342e+16,0,0.001786
34.643864,268.39918,1533169.7,0,1002.5141,4003.7799,0.00018771622,1.3402837,0,1e-05,0.55,1.5020858,0,0,2.2619341,0,0,0,0,2.202839e+19,2.1973146e+16,0,0.001786
35.643864,268.41174,1532425.4,0,1002.9568,4001.271,0.00019019892,1.3409599,0,1e-05,0.55,1.5040251,0,0,2.2687801,0,0,0,0,2.1995916e+19,2.1931071e+16,0,0.001786
36.643864,268.42446,1531681.9,0,1003.3983,3998.7894,0.00019266252,1.3416365,0,1e-05,0.55,1.5059661,0,0,2.2756409,0,0,0,0,2.19635e+19,2.1889114e+16,0,0.001786
37.643864,268.43735,1530939.1,0,1003.8387,3996.335,0.00019510713,1.3423134,0,1e-05,0.55,1.5079086,0,0,2.2825165,0,0,0,0,2.193114e+19,2.1847275e+16,0,0.001786
38.643864,268.4504,1530196.9,0,1004.2779,3993.9073,0.00019753284,1.3429907,0,1e-05,0.55,1.5098525,0,0,2.2894069,0,0,0,0,2.1898837e+19,2.1805555e+16,0,0.001786
39.643864,268.46362,1529455.5,0,1004.716,3991.5061,0.00019993977,1.3436684,0,1e-05,0.55,1.511798,0,0,2.2963118,0,0,0,0,2.1866591e+19,2.1763952e+16,0,0.001786
40.643864,268.47701,1528714.8,0,1005.153,3989.131,0.00020232802,1.3443465,0,1e-05,0.55,1.5137449,0,0,2.3032314,0,0,0,0,2.1834402e+19,2.1722466e+16,0,0.001786
41.643864,268.49055,1527974.7,0,1005.5889,3986.7817,0.0002046977,1.345025,0,1e-05,0.55,1.5156932,0,0,2.3101655,0,0,0,0,2.1802269e+19,2.1681096e+16,0,0.001786
42.643864,268.50426,1527235.4,0,1006.0236,3984.4578,0.00020704891,1.3457038,0,1e-05,0.55,1.517643,0,0,2.317114,0,0,0,0,2.1770192e+19,2.1639842e+16,0,0.001786
43.643864,268.51813,1526496.7,0,1006.4573,3982.1592,0.00020938175,1.3463831,0,1e-05,0.55,1.519594,0,0,2.3240769,0,0,0,0,2.1738171e+19,2.1598703e+16,0,0.001786
44.643864,268.53216,1525758.8,0,1006.8898,3979.8854,0.00021169635,1.3470627,0,1e-05,0.55,1.5215465,0,0,2.3310542,0,0,0,0,2.1706207e+19,2.1557679e+16,0,0.001786
45.643864,268.54634,1525021.5,0,1007.3212,3977.6361,0.00021399279,1.3477427,0,1e-05,0.55,1.5235002,0,0,2.3380456,0,0,0,0,2.1674298e+19,2.1516769e+16,0,0.001786
46.643864,268.56069,1524284.9,0,1007.7515,3975.4111,0.00021627119,1.348423,0,1e-05,0.55,1.5254551,0,0,2.3450512,0,0,0,0,2.1642444e+19,2.1475973e+16,0,0.001786
47.643864,268.57519,1523549,0,1008.1807,3973.2101,0.00021853165,1.3491038,0,1e-05,0.55,1.5274113,0,0,2.3520709,0,0,0,0,2.1610646e+19,2.1435291e+16,0,0.001786
48.643864,268.58984,1522813.8,0,1008.6088,3971.0327,0.00022077428,1.3497849,0,1e-05,0.55,1.5293688,0,0,2.3591045,0,0,0,0,2.1578904e+19,2.1394721e+16,0,0.001786
49.643864,268.60464,1522079.2,0,1009.0358,3968.8787,0.00022299918,1.3504665,0,1e-05,0.55,1.5313274,0,0,2.3661521,0,0,0,0,2.1547216e+19,2.1354263e+16,0,0.001786
50.643864,268.6196,1521345.4,0,1009.4617,3966.7477,0.00022520646,1.3511484,0,1e-05,0.55,1.5332871,0,0,2.3732135,0,0,0,0,2.1515584e+19,2.1313917e+16,0,0.001786
51.643864,268.63471,1520612.2,0,1009.8866,3964.6396,0.00022739622,1.3518307,0,1e-05,0.55,1.5352479,0,0,2.3802886,0,0,0,0,2.1484006e+19,2.1273683e+16,0,0.001786
52.643864,268.64996,1519879.7,0,1010.3103,3962.554,0.00022956857,1.3525135,0,1e-05,0.55,1.5372098,0,0,2.3873774,0,0,0,0,2.1452484e+19,2.1233559e+16,0,0.001786
53.643864,268.66537,1519147.9,0,1010.733,3960.4906,0.00023172362,1.3531966,0,1e-05,0.55,1.5391728,0,0,2.3944797,0,0,0,0,2.1421015e+19,2.1193546e+16,0,0.001786
54.643864,268.68092,1518416.8,0,1011.1546,3958.4492,0.00023386146,1.3538801,0,1e-05,0.55,1.5411367,0,0,2.4015956,0,0,0,0,2.1389602e+19,2.1153642e+16,0,0.001786
55.643864,268.69662,1517686.3,0,1011.5751,3956.4295,0.00023598221,1.354564,0,1e-05,0.55,1.5431016,0,0,2.4087247,0,0,0,0,2.1358242e+19,2.1113848e+16,0,0.001786
56.643864,268.71246,1516956.5,0,1011.9945,3954.4313,0.00023808596,1.3552483,0,1e-05,0.55,1.5450675,0,0,2.4158672,0,0,0,0,2.1326937e+19,2.1074162e+16,0,0.001786
57.643864,268.72845,1516227.4,0,1012.4129,3952.4542,0.00024017283,1.355933,0,1e-05,0.55,1.5470342,0,0,2.4230229,0,0,0,0,2.1295686e+19,2.1034585e+16,0,0.001786
58.643864,268.74458,1515498.9,0,1012.8302,3950.498,0.00024224292,1.3566181,0,1e-05,0.55,1.5490018,0,0,2.4301916,0,0,0,0,2.1264488e+19,2.0995116e+16,0,0.001786
59.643864,268.76085,1514771.1,0,1013.2465,3948.5625,0.00024429633,1.3573036,0,1e-05,0.55,1.5509703,0,0,2.4373734,0,0,0,0,2.1233345e+19,2.0955755e+16,0,0.001786
60.643864,268.77726,1514044,0,1013.6617,3946.6474,0.00024633316,1.3579895,0,1e-05,0.55,1.5529396,0,0,2.444568,0,0,0,0,2.1202255e+19,2.09165e+16,0,0.001786
61.643864,268.79381,1513317.5,0,1014.0758,3944.7524,0.00024835353,1.3586758,0,1e-05,0.55,1.5549096,0,0,2.4517755,0,0,0,0,2.1171218e+19,2.0877352e+16,0,0.001786
62.643864,268.8105,1512591.7,0,1014.4889,3942.8774,0.00025035753,1.3593625,0,1e-05,0.55,1.5568803,0,0,2.4589956,0,0,0,0,2.1140235e+19,2.083831e+16,0,0.001786
63.643864,268.82732,1511866.6,0,1014.901,3941.022,0.00025234527,1.3600496,0,1e-05,0.55,1.5588517,0,0,2.4662284,0,0,0,0,2.1109305e+19,2.0799374e+16,0,0.001786
64.643864,268.84428,1511142.1,0,1015.312,3939.1861,0.00025431685,1.3607371,0,1e-05,0.55,1.5608238,0,0,2.4734736,0,0,0,0,2.1078428e+19,2.0760542e+16,0,0.001786
65.643864,268.86138,1510418.3,0,1015.722,3937.3693,0.00025627238,1.3614251,0,1e-05,0.55,1.5627965,0,0,2.4807312,0,0,0,0,2.1047604e+19,2.0721816e+16,0,0.001786
66.643864,268.87861,1509695.2,0,1016.1309,3935.5715,0.00025821196,1.3621134,0,1e-05,0.55,1.5647698,0,0,2.4880011,0,0,0,0,2.1016832e+19,2.0683193e+16,0,0.001786
67.643864,268.89597,1508972.7,0,1016.5388,3933.7924,0.00026013568,1.3628022,0,1e-05,0.55,1.5667436,0,0,2.4952832,0,0,0,0,2.0986114e+19,2.0644675e+16,0,0.001786
68.643864,268.91346,1508250.8,0,1016.9457,3932.0319,0.00026204367,1.3634913,0,1e-05,0.55,1.5687179,0,0,2.5025773,0,0,0,0,2.0955447e+19,2.0606259e+16,0,0.001786
69.643864,268.93108,1507529.6,0,1017.3516,3930.2895,0.00026393601,1.3641809,0,1e-05,0.55,1.5706927,0,0,2.5098834,0,0,0,0,2.0924834e+19,2.0567947e+16,0,0.001786
70.643864,268.94883,1506809.1,0,1017.7564,3928.5653,0.00026581281,1.3648709,0,1e-05,0.55,1.572668,0,0,2.5172014,0,0,0,0,2.0894272e+19,2.0529737e+16,0,0.001786
71.643864,268.96671,1506089.2,0,1018.1603,3926.8589,0.00026767417,1.3655613,0,1e-05,0.55,1.5746436,0,0,2.524531,0,0,0,0,2.0863762e+19,2.0491629e+16,0,0.001786
72.643864,268.98472,1505370,0,1018.5631,3925.17,0.0002695202,1.3662522,0,1e-05,0.55,1.5766196,0,0,2.5318724,0,0,0,0,2.0833305e+19,2.0453622e+16,0,0.001786
73.643864,269.00285,1504651.4,0,1018.9649,3923.4986,0.000271351,1.3669434,0,1e-05,0.55,1.578596,0,0,2.5392252,0,0,0,0,2.0802899e+19,2.0415717e+16,0,0.001786
74.643864,269.02111,1503933.4,0,1019.3657,3921.8444,0.00027316667,1.3676351,0,1e-05,0.55,1.5805726,0,0,2.5465894,0,0,0,0,2.0772545e+19,2.0377912e+16,0,0.001786
75.643864,269.0395,1503216.1,0,1019.7655,3920.2071,0.0002749673,1.3683271,0,1e-05,0.55,1.5825495,0,0,2.553965,0,0,0,0,2.0742243e+19,2.0340208e+16,0,0.001786
76.643864,269.058,1502499.5,0,1020.1643,3918.5867,0.00027675301,1.3690196,0,1e-05,0.55,1.5845266,0,0,2.5613517,0,0,0,0,2.0711992e+19,2.0302604e+16,0,0.001786
77.643864,269.07663,1501783.5,0,1020.5621,3916.9828,0.00027852388,1.3697126,0,1e-05,0.55,1.5865039,0,0,2.5687495,0,0,0,0,2.0681792e+19,2.0265099e+16,0,0.001786
78.643864,269.09537,1501068.1,0,1020.959,3915.3952,0.00028028004,1.3704059,0,1e-05,0.55,1.5884814,0,0,2.5761582,0,0,0,0,2.0651644e+19,2.0227692e+16,0,0.001786
79.643864,269.11424,1500353.4,0,1021.3548,3913.8239,0.00028202156,1.3710997,0,1e-05,0.55,1.5904589,0,0,2.5835778,0,0,0,0,2.0621546e+19,2.0190385e+16,0,0.001786
80.643864,269.13323,1499639.3,0,1021.7496,3912.2685,0.00028374856,1.3717939,0,1e-05,0.55,1.5924365,0,0,2.5910081,0,0,0,0,2.05915e+19,2.0153175e+16,0,0.001786
81.643864,269.15233,1498925.8,0,1022.1435,3910.7289,0.00028546113,1.3724885,0,1e-05,0.55,1.5944142,0,0,2.598449,0,0,0,0,2.0561504e+19,2.0116064e+16,0,0.001786
82.643864,269.17155,1498213,0,1022.5364,3909.2049,0.00028715938,1.3731836,0,1e-05,0.55,1.5963919,0,0,2.6059004,0,0,0,0,2.0531559e+19,2.0079049e+16,0,0.001786
83.643864,269.19089,1497500.8,0,1022.9283,3907.6963,0.00028884339,1.373879,0,1e-05,0.55,1.5983695,0,0,2.6133621,0,0,0,0,2.0501665e+19,2.0042132e+16,0,0.001786
84.643864,269.21034,1496789.3,0,1023.3193,3906.2029,0.00029051329,1.3745749,0,1e-05,0.55,1.6003471,0,0,2.6208341,0,0,0,0,2.0471821e+19,2.0005311e+16,0,0.001786
85.643864,269.22991,1496078.3,0,1023.7093,3904.7246,0.00029216915,1.3752713,0,1e-05,0.55,1.6023246,0,0,2.6283163,0,0,0,0,2.0442027e+19,1.9968586e+16,0,0.001786
86.643864,269.24959,1495368.1,0,1024.0983,3903.2612,0.00029381108,1.3759681,0,1e-05,0.55,1.6043019,0,0,2.6358085,0,0,0,0,2.0412283e+19,1.9931957e+16,0,0.001786
87.643864,269.26938,1494658.4,0,1024.4864,3901.8124,0.00029543918,1.3766653,0,1e-05,0.55,1.6062791,0,0,2.6433106,0,0,0,0,2.038259e+19,1.9895423e+16,0,0.001786
88.643864,269.28928,1493949.4,0,1024.8735,3900.3781,0.00029705354,1.3773629,0,1e-05,0.55,1.608256,0,0,2.6508225,0,0,0,0,2.0352946e+19,1.9858984e+16,0,0.001786
89.643864,269.30929,1493241,0,1025.2597,3898.9582,0.00029865427,1.378061,0,1e-05,0.55,1.6102328,0,0,2.6583441,0,0,0,0,2.0323353e+19,1.9822639e+16,0,0.001786
90.643864,269.32941,1492533.2,0,1025.6449,3897.5524,0.00030024146,1.3787595,0,1e-05,0.55,1.6122092,0,0,2.6658752,0,0,0,0,2.0293809e+19,1.9786389e+16,0,0.001786
91.643864,269.34964,1491826,0,1026.0292,3896.1606,0.0003018152,1.3794584,0,1e-05,0.55,1.6141853,0,0,2.6734158,0,0,0,0,2.0264314e+19,1.9750232e+16,0,0.001786
92.643864,269.36997,1491119.5,0,1026.4125,3894.7827,0.0003033756,1.3801578,0,1e-05,0.55,1.6161611,0,0,2.6809657,0,0,0,0,2.0234869e+19,1.9714169e+16,0,0.001786
93.643864,269.39042,1490413.6,0,1026.7949,3893.4184,0.00030492275,1.3808576,0,1e-05,0.55,1.6181365,0,0,2.6885247,0,0,0,0,2.0205473e+19,1.9678198e+16,0,0.001786
94.643864,269.41096,1489708.3,0,1027.1764,3892.0676,0.00030645675,1.3815579,0,1e-05,0.55,1.6201115,0,0,2.6960929,0,0,0,0,2.0176127e+19,1.964232e+16,0,0.001786
95.643864,269.43162,1489003.6,0,1027.5569,3890.7302,0.00030797769,1.3822586,0,1e-05,0.55,1.6220861,0,0,2.70367,0,0,0,0,2.0146829e+19,1.9606534e+16,0,0.001786
96.643864,269.45237,1488299.6,0,1027.9365,3889.4059,0.00030948567,1.3829597,0,1e-05,0.55,1.6240602,0,0,2.711256,0,0,0,0,2.0117581e+19,1.957084e+16,0,0.001786
97.643864,269.47323,1487596.1,0,1028.3152,3888.0947,0.00031098078,1.3836613,0,1e-05,0.55,1.6260337,0,0,2.7188507,0,0,0,0,2.0088381e+19,1.9535237e+16,0,0.001786
98.643864,269.49419,1486893.3,0,1028.693,3886.7964,0.00031246311,1.3843634,0,1e-05,0.55,1.6280068,0,0,2.7264541,0,0,0,0,2.0059231e+19,1.9499725e+16,0,0.001786
99.643864,269.51525,1486191.1,0,1029.0699,3885.5107,0.00031393277,1.3850658,0,1e-05,0.55,1.6299792,0,0,2.7340659,0,0,0,0,2.0030128e+19,1.9464304e+16,0,0.001786
100.64386,269.53641,1485489.5,0,1029.4458,3884.2377,0.00031538985,1.3857688,0,1e-05,0.55,1.631951,0,0,2.7416861,0,0,0,0,2.0001075e+19,1.9428973e+16,0,0.001786
101.64386,269.55767,1484788.5,0,1029.8208,3882.9771,0.00031683443,1.3864721,0,1e-05,0.55,1.6339222,0,0,2.7493146,0,0,0,0,1.9972069e+19,1.9393732e+16,0,0.001786
102.64386,269.57903,1484088.2,0,1030.195,3881.7288,0.00031826661,1.3871759,0,1e-05,0.55,1.6358927,0,0,2.7569512,0,0,0,0,1.9943112e+19,1.935858e+16,0,0.001786
103.64386,269.60048,1483388.4,0,1030.5682,3880.4926,0.00031968649,1.3878802,0,1e-05,0.55,1.6378626,0,0,2.7645959,0,0,0,0,1.9914203e+19,1.9323518e+16,0,0.001786
104.64386,269.62203,1482689.3,0,1030.9406,3879.2684,0.00032109415,1.3885849,0,1e-05,0.55,1.6398316,0,0,2.7722484,0,0,0,0,1.9885342e+19,1.9288544e+16,0,0.001786
105.64386,269.64368,1481990.7,0,1031.312,3878.0561,0.00032248969,1.3892901,0,1e-05,0.55,1.6417999,0,0,2.7799088,0,0,0,0,1.985653e+19,1.9253659e+16,0,0.001786
106.64386,269.66542,1481292.8,0,1031.6826,3876.8554,0.00032387321,1.3899957,0,1e-05,0.55,1.6437675,0,0,2.7875769,0,0,0,0,1.9827764e+19,1.9218862e+16,0,0.001786
107.64386,269.68726,1480595.4,0,1032.0522,3875.6664,0.00032524478,1.3907018,0,1e-05,0.55,1.6457341,0,0,2.7952525,0,0,0,0,1.9799047e+19,1.9184152e+16,0,0.001786
108.64386,269.70919,1479898.7,0,1032.421,3874.4888,0.00032660451,1.3914083,0,1e-05,0.55,1.6477,0,0,2.8029356,0,0,0,0,1.9770377e+19,1.914953e+16,0,0.001786
109.64386,269.73121,1479202.6,0,1032.7889,3873.3226,0.00032795247,1.3921153,0,1e-05,0.55,1.6496649,0,0,2.810626,0,0,0,0,1.9741755e+19,1.9114994e+16,0,0.001786
110.64386,269.75332,1478507.1,0,1033.156,3872.1675,0.00032928877,1.3928227,0,1e-05,0.55,1.6516289,0,0,2.8183236,0,0,0,0,1.971318e+19,1.9080546e+16,0,0.001786
111.64386,269.77553,1477812.1,0,1033.5221,3871.0235,0.00033061349,1.3935306,0,1e-05,0.55,1.653592,0,0,2.8260284,0,0,0,0,1.9684652e+19,1.9046183e+16,0,0.001786
112.64386,269.79782,1477117.8,0,1033.8874,3869.8904,0.00033192672,1.394239,0,1e-05,0.55,1.6555541,0,0,2.8337401,0,0,0,0,1.9656172e+19,1.9011907e+16,0,0.001786
113.64386,269.8202,1476424.1,0,1034.2519,3868.7681,0.00033322855,1.3949478,0,1e-05,0.55,1.6575152,0,0,2.8414587,0,0,0,0,1.9627738e+19,1.8977716e+16,0,0.001786
114.64386,269.84267,1475730.9,0,1034.6154,3867.6566,0.00033451907,1.395657,0,1e-05,0.55,1.6594753,0,0,2.8491842,0,0,0,0,1.9599352e+19,1.894361e+16,0,0.001786
115.64386,269.86523,1475038.4,0,1034.9782,3866.5555,0.00033579836,1.3963668,0,1e-05,0.55,1.6614343,0,0,2.8569162,0,0,0,0,1.9571012e+19,1.8909589e+16,0,0.001786
116.64386,269.88788,1474346.5,0,1035.34,3865.4649,0.00033706651,1.3970769,0,1e-05,0.55,1.6633922,0,0,2.8646549,0,0,0,0,1.9542719e+19,1.8875653e+16,0,0.001786
117.64386,269.91061,1473655.1,0,1035.701,3864.3847,0.00033832362,1.3977876,0,1e-05,0.55,1.665349,0,0,2.8723999,0,0,0,0,1.9514472e+19,1.8841801e+16,0,0.001786
