P_MPa,T_K,r_m,phase,rho_kgm3,Cp_JkgK,alpha_pK,g_ms2,phi_frac,sigma_Sm,kTherm_WmK,VP_kms,VS_kms,QS,KS_GPa,GS_GPa,Ppore_MPa,rhoMatrix_kgm3,rhoPore_kgm3,MLayer_kg,VLayer_m3,Htidal_Wm3,eta_Pas
2524.5773,1279.1406,875933.25,50,3585.471,1151.0958,3.6621504e-05,1.0440869,0,1e-16,4,6.840137,3.2858929,1602.3868,117.67684,39.225652,0,3585.471,0,1.6729449e+20,4.6658998e+16,1e-10,1e+20
2542.8964,1285.9652,871066.95,50,3585.1836,1151.909,3.6640247e-05,1.0410723,0,1e-16,4,6.840033,3.2858463,1550.2311,117.6638,39.221395,0,3585.1836,0,1.6542242e+20,4.614057e+16,1e-10,1e+20
2561.1618,1292.7514,866200.66,50,3584.8854,1152.7819,3.6656952e-05,1.0380904,0,1e-16,4,6.8407862,3.2862066,1500.5856,117.67966,39.226653,0,3584.8854,0,1.6356054e+20,4.5625039e+16,1e-10,1e+20
2579.3739,1299.4991,861334.36,50,3584.5998,1153.5427,3.6676718e-05,1.0351419,0,1e-16,4,6.8403988,3.286019,1453.3009,117.65798,39.219306,0,3584.5998,0,1.6170991e+20,4.5112403e+16,1e-10,1e+20
2597.5334,1306.2083,856468.06,50,3584.3089,1154.3243,3.6696304e-05,1.0322275,0,1e-16,4,6.8402518,3.2859498,1408.2384,117.6425,39.214202,0,3584.3089,0,1.5986972e+20,4.4602664e+16,1e-10,1e+20
2615.6409,1312.8791,851601.77,50,3584.0353,1155.0776,3.6714197e-05,1.029348,0,1e-16,4,6.8401267,3.28589,1365.2688,117.62957,39.209792,0,3584.0353,0,1.5804098e+20,4.4095821e+16,1e-10,1e+20
2633.6971,1319.5115,846735.47,50,3583.7527,1155.854,3.6731004e-05,1.0265042,0,1e-16,4,6.840361,3.2859984,1324.2716,117.62852,39.209436,0,3583.7527,0,1.562225e+20,4.3591874e+16,1e-10,1e+20
2651.7026,1326.1055,841869.18,50,3583.4737,1156.5993,3.674902e-05,1.0236968,0,1e-16,4,6.8403503,3.2859973,1285.1348,117.61862,39.206276,0,3583.4737,0,1.5441483e+20,4.3090824e+16,1e-10,1e+20
2669.6581,1332.6611,837002.88,50,3583.2111,1157.3664,3.6763977e-05,1.0209268,0,1e-16,4,6.8408362,3.2862304,1247.7538,117.6266,39.208903,0,3583.2111,0,1.5261853e+20,4.259267e+16,1e-10,1e+20
2687.5643,1339.1782,832136.59,50,3582.9419,1158.094,3.6780492e-05,1.0181949,0,1e-16,4,6.8409441,3.2862807,1212.031,117.62196,39.2072,0,3582.9419,0,1.5083258e+20,4.2097412e+16,1e-10,1e+20
2705.4218,1345.6571,827270.29,50,3582.673,1158.7943,3.6798477e-05,1.015502,0,1e-16,4,6.8408508,3.2862394,1177.875,117.61001,39.203207,0,3582.673,0,1.4905729e+20,4.160505e+16,1e-10,1e+20
2723.2314,1352.0975,822403.99,50,3582.4074,1159.4924,3.6814949e-05,1.012849,0,1e-16,4,6.8408769,3.2862509,1145.2008,117.60223,39.200581,0,3582.4074,0,1.4729278e+20,4.1115584e+16,1e-10,1e+20
2740.9937,1358.4996,817537.7,50,3582.1509,1160.2032,3.6829767e-05,1.0102368,0,1e-16,4,6.8412552,3.2864314,1113.9285,117.60663,39.202145,0,3582.1509,0,1.4553926e+20,4.0629015e+16,1e-10,1e+20
2758.7096,1364.8633,812671.4,50,3581.8947,1160.8478,3.6846745e-05,1.0076665,0,1e-16,4,6.8409227,3.2862712,1083.9836,117.58644,39.195606,0,3581.8947,0,1.4379639e+20,4.0145342e+16,1e-10,1e+20
2776.3798,1371.1887,807805.11,50,3581.6582,1161.5889,3.6857106e-05,1.0051389,0,1e-16,4,6.8420262,3.2868031,1055.2961,117.61721,39.205622,0,3581.6582,0,1.4206492e+20,3.9664565e+16,1e-10,1e+20
2794.0052,1377.4758,802938.81,50,3581.396,1162.2023,3.6876831e-05,1.0026551,0,1e-16,4,6.8415129,3.2865543,1027.8004,117.59062,39.196908,0,3581.396,0,1.4034304e+20,3.9186685e+16,1e-10,1e+20
2811.5864,1383.7246,798072.51,50,3581.1436,1162.8457,3.6892847e-05,1.0002162,0,1e-16,4,6.8415677,3.2865821,1001.4352,117.58398,39.194796,0,3581.1436,0,1.3863216e+20,3.8711701e+16,1e-10,1e+20
2829.1242,1389.9351,793206.22,50,3580.892,1163.4699,3.6909811e-05,0.99782316,0,1e-16,4,6.8415275,3.2865622,976.14285,117.57489,39.191499,0,3580.892,0,1.3693192e+20,3.8239613e+16,1e-10,1e+20
2846.6195,1396.1073,788339.92,50,3580.6664,1164.0875,3.692448e-05,0.99547723,0,1e-16,4,6.8416195,3.2866125,951.8691,117.57004,39.189992,0,3580.6664,0,1.3524328e+20,3.7770421e+16,1e-10,1e+20
2864.0732,1402.2412,783473.63,50,3580.4259,1164.6956,3.6939181e-05,0.99317942,0,1e-16,4,6.8416318,3.2866094,928.56309,117.56253,39.187642,0,3580.4259,0,1.3356466e+20,3.7304125e+16,1e-10,1e+20
2881.4862,1408.3369,778607.33,50,3580.1977,1165.3028,3.6953046e-05,0.99093098,0,1e-16,4,6.8418415,3.2867114,906.17694,117.56203,39.18741,0,3580.1977,0,1.3189708e+20,3.6840726e+16,1e-10,1e+20
2898.8593,1414.3943,773741.04,50,3579.972,1165.9037,3.6966676e-05,0.9887331,0,1e-16,4,6.8420725,3.286825,884.66565,117.5628,39.187731,0,3579.972,0,1.3024018e+20,3.6380223e+16,1e-10,1e+20
2916.1935,1420.4134,768874.74,50,3579.748,1166.4983,3.6979483e-05,0.98658705,0,1e-16,4,6.8423652,3.2869658,863.98684,117.56559,39.188598,0,3579.748,0,1.2859391e+20,3.5922616e+16,1e-10,1e+20
2933.4896,1426.3943,764008.44,50,3579.5328,1167.0885,3.699183e-05,0.98449412,0,1e-16,4,6.8427597,3.2871582,844.1006,117.57195,39.190751,0,3579.5328,0,1.2695853e+20,3.5467906e+16,1e-10,1e+20
2950.7488,1432.3371,759142.15,50,3579.317,1167.6498,3.7005127e-05,0.98245563,0,1e-16,4,6.8428757,3.2872105,824.96932,117.56897,39.189693,0,3579.317,0,1.2533369e+20,3.5016091e+16,1e-10,1e+20
2967.9718,1438.2416,754275.85,50,3579.1011,1168.2172,3.7017848e-05,0.98047299,0,1e-16,4,6.843204,3.2873676,806.55753,117.57361,39.191131,0,3579.1011,0,1.2371941e+20,3.4567173e+16,1e-10,1e+20
2985.1598,1444.1079,749409.56,50,3578.8887,1168.7705,3.7030506e-05,0.97854764,0,1e-16,4,6.8434629,3.2874919,788.83179,117.57536,39.191828,0,3578.8887,0,1.221158e+20,3.4121151e+16,1e-10,1e+20
3002.3138,1449.936,744543.26,50,3578.6827,1169.3178,3.7042572e-05,0.97668106,0,1e-16,4,6.8437881,3.2876434,771.76052,117.57943,39.193203,0,3578.6827,0,1.2052297e+20,3.3678026e+16,1e-10,1e+20
3019.4348,1455.7259,739676.96,50,3578.481,1169.8411,3.7055909e-05,0.97487476,0,1e-16,4,6.8439275,3.2877151,755.31392,117.57774,39.192568,0,3578.481,0,1.1894082e+20,3.3237797e+16,1e-10,1e+20
3036.5238,1461.4777,734810.67,50,3578.2813,1170.3641,3.7067993e-05,0.97313031,0,1e-16,4,6.8441989,3.2878412,739.46378,117.58047,39.193457,0,3578.2813,0,1.1736929e+20,3.2800463e+16,1e-10,1e+20
3053.5822,1467.1913,729944.37,50,3578.0872,1170.8816,3.7079788e-05,0.97144935,0,1e-16,4,6.8444937,3.2879924,724.18348,117.58391,39.194758,0,3578.0872,0,1.1580847e+20,3.2366027e+16,1e-10,1e+20
3070.6108,1472.8667,725078.08,50,3577.8972,1171.383,3.7091548e-05,0.96983356,0,1e-16,4,6.8447403,3.2881051,709.44782,117.58656,39.195421,0,3577.8972,0,1.1425831e+20,3.1934486e+16,1e-10,1e+20
3087.6111,1478.504,720211.78,50,3577.7077,1171.8745,3.7103409e-05,0.96828467,0,1e-16,4,6.8449507,3.2882083,695.23296,117.58695,39.195798,0,3577.7077,0,1.1271869e+20,3.1505842e+16,1e-10,1e+20
3104.584,1484.1032,715345.49,50,3577.5323,1172.3758,3.7112328e-05,0.9668045,0,1e-16,4,6.8454246,3.2884336,681.51632,117.5981,39.19934,0,3577.5323,0,1.1119004e+20,3.1080094e+16,1e-10,1e+20
3121.531,1489.6643,710479.19,50,3577.3577,1172.8548,3.7122772e-05,0.96539487,0,1e-16,4,6.8457367,3.2885893,668.27651,117.60268,39.201052,0,3577.3577,0,1.0967192e+20,3.0657242e+16,1e-10,1e+20
3138.4532,1495.1873,705612.89,50,3577.183,1173.3297,3.7132874e-05,0.96405772,0,1e-16,4,6.8460805,3.2887523,655.49329,117.60895,39.20302,0,3577.183,0,1.0816431e+20,3.0237286e+16,1e-10,1e+20
3155.352,1500.6721,700746.6,50,3577.0175,1173.7955,3.7142464e-05,0.96279506,0,1e-16,4,6.8464406,3.2889276,643.14743,117.61625,39.205346,0,3577.0175,0,1.0666747e+20,2.9820227e+16,1e-10,1e+20
3172.2287,1506.1189,695880.3,50,3576.849,1174.2547,3.7152134e-05,0.96160894,0,1e-16,4,6.8468001,3.289097,631.22074,117.62279,39.207672,0,3576.849,0,1.0518105e+20,2.9406064e+16,1e-10,1e+20
3189.0846,1511.5276,691014.01,50,3576.6918,1174.7039,3.7161566e-05,0.96050151,0,1e-16,4,6.8471696,3.2892717,619.69592,117.63041,39.210184,0,3576.6918,0,1.0370545e+20,2.8994797e+16,1e-10,1e+20
3205.9212,1516.8983,686147.71,50,3576.5333,1175.1421,3.7171267e-05,0.95947497,0,1e-16,4,6.8475112,3.2894351,608.55658,117.63678,39.212312,0,3576.5333,0,1.0224031e+20,2.8586426e+16,1e-10,1e+20
3222.7399,1522.2309,681281.42,50,3576.3747,1175.5741,3.7181242e-05,0.95853163,0,1e-16,4,6.8478379,3.2895908,597.78714,117.64275,39.214384,0,3576.3747,0,1.0078564e+20,2.8180952e+16,1e-10,1e+20
3239.5422,1527.5254,676415.12,50,3576.2256,1175.9953,3.7190707e-05,0.95767388,0,1e-16,4,6.848188,3.2897634,587.37281,117.64988,39.216674,0,3576.2256,0,9.9341731e+19,2.7778374e+16,1e-10,1e+20
3256.3296,1532.7819,671548.82,50,3576.0787,1176.4084,3.7200448e-05,0.95690416,0,1e-16,4,6.8485039,3.2899174,577.29952,117.65579,39.21868,0,3576.0787,0,9.7908357e+19,2.7378692e+16,1e-10,1e+20
3273.1038,1538.0004,666682.53,50,3575.9422,1176.8396,3.7206125e-05,0.95622505,0,1e-16,4,6.8491645,3.2902309,567.55391,117.67462,39.224756,0,3575.9422,0,9.6485737e+19,2.6981906e+16,1e-10,1e+20
3289.8663,1543.1809,661816.23,50,3575.8077,1177.2448,3.7213985e-05,0.95563915,0,1e-16,4,6.849622,3.2904547,558.12326,117.68552,39.228521,0,3575.8077,0,9.5073636e+19,2.6588017e+16,1e-10,1e+20
3306.6188,1548.3233,656949.94,50,3575.6769,1177.6412,3.7221753e-05,0.95514922,0,1e-16,4,6.850064,3.2906653,548.99545,117.69645,39.232115,0,3575.6769,0,9.3672093e+19,2.6197024e+16,1e-10,1e+20
3323.363,1553.4278,652083.64,50,3575.5491,1178.0307,3.7229449e-05,0.95475812,0,1e-16,4,6.8505053,3.2908759,540.15899,117.70787,39.235869,0,3575.5491,0,9.2281084e+19,2.5808927e+16,1e-10,1e+20
3340.1007,1558.4942,647217.34,50,3575.4266,1178.4114,3.7236862e-05,0.95446881,0,1e-16,4,6.8509554,3.2910903,531.60291,117.71885,39.239689,0,3575.4266,0,9.0900668e+19,2.5423726e+16,1e-10,1e+20
3356.8337,1563.5227,642351.05,50,3575.3173,1178.787,3.7243366e-05,0.95428436,0,1e-16,4,6.8514576,3.2913379,523.31677,117.73258,39.244105,0,3575.3173,0,8.9531029e+19,2.5041422e+16,1e-10,1e+20
3373.5639,1568.5132,637484.75,50,3575.2027,1179.1529,3.7249956e-05,0.95420792,0,1e-16,4,6.8519118,3.2915507,515.29062,117.74396,39.248059,0,3575.2027,0,8.8171697e+19,2.4662013e+16,1e-10,1e+20
3390.2933,1573.4657,632618.46,50,3575.1049,1179.5099,3.7256096e-05,0.95424283,0,1e-16,4,6.8523744,3.2917717,507.51499,117.75699,39.252277,0,3575.1049,0,8.6823215e+19,2.4285502e+16,1e-10,1e+20
3407.0237,1578.3803,627752.16,50,3575.0007,1179.8622,3.7262152e-05,0.9543925,0,1e-16,4,6.8528434,3.2920031,499.98084,117.76935,39.256609,0,3575.0007,0,8.5485008e+19,2.3911886e+16,1e-10,1e+20
3423.7574,1583.257,622885.87,50,3574.9051,1180.2088,3.7267422e-05,0.95466053,0,1e-16,4,6.8533485,3.2922437,492.67955,117.78375,39.261374,0,3574.9051,0,8.4157435e+19,2.3541166e+16,1e-10,1e+20
3440.4963,1588.0957,618019.57,50,3574.8045,1180.5459,3.7274344e-05,0.95505064,0,1e-16,4,6.8538172,3.2924646,485.60292,117.79675,39.2656,0,3574.8045,0,8.2840173e+19,2.3173343e+16,1e-10,1e+20
3457.2426,1592.8965,613153.27,50,3574.7255,1180.8937,3.727784e-05,0.95556672,0,1e-16,4,6.8545578,3.2928212,478.7431,117.81915,39.273134,0,3574.7255,0,8.1533827e+19,2.2808416e+16,1e-10,1e+20
3473.9987,1597.6593,608286.98,50,3574.6405,1181.2103,3.7284441e-05,0.95621272,0,1e-16,4,6.8549799,3.2930215,472.09263,117.83099,39.276992,0,3574.6405,0,8.0237759e+19,2.2446386e+16,1e-10,1e+20
3490.7667,1602.3843,603420.68,100,5608.7066,788.1771,6.169344e-05,0.95699289,0,1000000,33.3,4.60586,2.2125829,10000,83.464209,27.82137,0,0,0,1.3988824e+21,2.4941265e+17,0,0.005
3851.9725,1610.4617,543078.61,100,5632.6861,790.02123,6.1027466e-05,0.8612936,0,1000000,33.3,4.6511484,2.2343359,10000,85.47739,28.492491,0,0,0,1.1249273e+21,1.9971419e+17,0,0.005
4182.8334,1617.7692,482736.55,100,5654.2563,791.70604,6.04441e-05,0.76559431,0,1000000,33.3,4.691541,2.2537449,10000,87.301696,29.100568,0,0,0,8.7945046e+20,1.5553778e+17,0,0.005
4483.1392,1624.3291,422394.48,100,5673.5182,793.2329,5.9935116e-05,0.66989502,0,1000000,33.3,4.7273782,2.2709631,10000,88.942476,29.647504,0,0,0,6.631402e+20,1.1688342e+17,0,0.005
4752.8258,1630.163,362052.41,100,5690.5698,794.60147,5.9493799e-05,0.57419573,0,1000000,33.3,4.758906,2.2861083,10000,90.40381,30.134586,0,0,0,4.7659154e+20,8.3751111e+16,0,0.005
4992.056,1635.2941,301710.34,100,5705.5152,795.8148,5.9114054e-05,0.47849644,0,1000000,33.3,4.7864007,2.2993119,10000,91.691421,30.563813,0,0,0,3.203125e+20,5.6140854e+16,0,0.005
5201.4106,1639.7513,241368.27,100,5718.4535,796.87509,5.8790421e-05,0.38279715,0,1000000,33.3,4.8100908,2.3106948,10000,92.811415,30.937099,0,0,0,1.9472849e+20,3.4052649e+16,0,0.005
5382.4218,1643.5806,181026.2,100,5729.5334,797.79228,5.8516862e-05,0.28709787,0,1000000,33.3,4.8303101,2.3204107,10000,93.774749,31.25822,0,0,0,1.0018946e+20,1.7486496e+16,0,0.005
5539.5817,1646.8874,120684.14,100,5739.0919,798.58558,5.8283856e-05,0.19139858,0,1000000,33.3,4.8476869,2.3287559,10000,94.608141,31.536029,0,0,0,3.6973486e+19,6.4423931e+15,0,0.005
5694.242,1650.1265,60342.068,100,5748.4219,799.36937,5.8058666e-05,0.095699289,0,1000000,33.3,4.8646056,2.3368846,10000,95.424471,31.808188,0,0,0,5.2905134e+18,9.2034188e+14,0,0.005
