P_MPa,T_K,r_m,phase,rho_kgm3,Cp_JkgK,alpha_pK,g_ms2,phi_frac,sigma_Sm,kTherm_WmK,VP_kms,VS_kms,QS,KS_GPa,GS_GPa,Ppore_MPa,rhoMatrix_kgm3,rhoPore_kgm3,MLayer_kg,VLayer_m3,Htidal_Wm3,eta_Pas
127.625,269.66497,1468602.2,0,1073.8159,3820.6037,0.0002936564,1.4012933,0,2.2931236,0.55,1.6744161,0,0,3.0090076,0,0,0,0,1.9332704e+19,1.8003741e+16,0,0.001786
128.625,269.68428,1467937.6,0,1074.1702,3820.1318,0.00029476276,1.4019637,0,2.2945664,0.55,1.6763453,0,0,3.0169142,0,0,0,0,1.9305978e+19,1.7972923e+16,0,0.001786
129.625,269.70365,1467273.6,0,1074.5236,3819.6687,0.00029585758,1.4026346,0,2.2960147,0.55,1.6782738,0,0,3.0248302,0,0,0,0,1.9279294e+19,1.7942178e+16,0,0.001786
130.625,269.72309,1466610.1,0,1074.8762,3819.2167,0.00029694101,1.4033059,0,2.2974684,0.55,1.6802018,0,0,3.0327568,0,0,0,0,1.9252651e+19,1.7911505e+16,0,0.001786
131.625,269.7426,1465947.1,0,1075.228,3818.7658,0.00029801304,1.4039776,0,2.2989274,0.55,1.6821287,0,0,3.0406884,0,0,0,0,1.9226049e+19,1.7880904e+16,0,0.001786
132.625,269.76218,1465284.7,0,1075.579,3818.3135,0.00029907374,1.4046498,0,2.3003916,0.55,1.6840545,0,0,3.0486236,0,0,0,0,1.9199488e+19,1.7850374e+16,0,0.001786
133.625,269.78182,1464622.8,0,1075.9293,3817.8694,0.00030012323,1.4053224,0,2.301861,0.55,1.6859792,0,0,3.0565671,0,0,0,0,1.9172968e+19,1.7819915e+16,0,0.001786
134.625,269.80153,1463961.4,0,1076.2787,3817.4359,0.00030116167,1.4059954,0,2.3033356,0.55,1.6879032,0,0,3.06452,0,0,0,0,1.914649e+19,1.7789528e+16,0,0.001786
135.625,269.82131,1463300.6,0,1076.6274,3817.0032,0.00030218918,1.406669,0,2.3048153,0.55,1.689826,0,0,3.0724776,0,0,0,0,1.9120052e+19,1.7759211e+16,0,0.001786
136.625,269.84115,1462640.3,0,1076.9753,3816.5689,0.00030320577,1.4073429,0,2.3062999,0.55,1.6917475,0,0,3.0804384,0,0,0,0,1.9093656e+19,1.7728964e+16,0,0.001786
137.625,269.86106,1461980.5,0,1077.3224,3816.142,0.00030421135,1.4080173,0,2.3077896,0.55,1.6936677,0,0,3.0884062,0,0,0,0,1.90673e+19,1.7698788e+16,0,0.001786
138.625,269.88102,1461321.3,50,2957.1598,804.20346,2.9541246e-05,1.4086922,0,1e-16,4,5.7936385,2.7831731,100000,70.832951,23.610946,0,2957.1598,0,3.8525837e+20,1.3027986e+17,1e-10,1e+32
158.9845,280.428,1456450.2,50,2960.7016,819.8144,3.0070443e-05,1.4061246,0,1e-16,4,5.7964751,2.784542,100000,70.935299,23.645116,0,2960.7016,0,3.8314834e+20,1.2941133e+17,1e-10,1e+32
179.33145,290.38207,1451579.1,50,2965.683,839.74767,3.0747742e-05,1.4034434,0,1e-16,4,5.8011123,2.786767,100000,71.070536,23.690211,0,2965.683,0,3.8122583e+20,1.2854571e+17,1e-10,1e+32
199.67401,300.03082,1446708.1,50,2963.9557,859.19897,3.1431727e-05,1.4007555,0,1e-16,4,5.8052636,2.7887554,100000,71.199002,23.732994,0,2963.9557,0,3.7844673e+20,1.2768299e+17,1e-10,1e+32
219.96601,309.50803,1441837,50,3017.4482,865.60193,2.8804557e-05,1.3980883,0,1e-16,4,5.8092327,2.7906697,100000,71.323319,23.774405,0,3017.4482,0,3.8268236e+20,1.2682317e+17,1e-10,1e+32
240.58514,318.96639,1436965.9,50,3014.4491,882.80664,2.9422965e-05,1.3952159,0,1e-16,4,5.813297,2.792616,100000,71.451285,23.817085,0,3014.4491,0,3.7971888e+20,1.2596626e+17,1e-10,1e+32
261.14168,328.39472,1432094.9,50,3014.9885,898.29633,2.9816952e-05,1.3923684,0,1e-16,4,5.8173914,2.7945804,100000,71.577992,23.85932,0,3014.9885,0,3.7721202e+20,1.2511226e+17,1e-10,1e+32
281.66019,337.79288,1427223.8,50,3016.1871,912.78242,3.0180563e-05,1.3895316,0,1e-16,4,5.8216395,2.7966305,100000,71.706492,23.902127,0,3016.1871,0,3.747949e+20,1.2426116e+17,1e-10,1e+32
302.14526,347.16182,1422352.7,50,3017.0776,926.5188,3.0513095e-05,1.3867029,0,1e-16,4,5.8232714,2.7974039,100000,71.768703,23.922905,0,3017.0776,0,3.7234648e+20,1.2341296e+17,1e-10,1e+32
322.59492,356.50152,1417481.6,50,3017.2117,939.63308,3.0792729e-05,1.3838837,0,1e-16,4,5.8247822,2.798141,100000,71.809375,23.936438,0,3017.2117,0,3.6981262e+20,1.2256767e+17,1e-10,1e+32
343.00414,365.8108,1412610.6,50,3017.9758,952.01014,3.1086739e-05,1.3810774,0,1e-16,4,5.8263227,2.7988755,100000,71.865557,23.955196,0,3017.9758,0,3.6736397e+20,1.2172529e+17,1e-10,1e+32
363.37738,375.09005,1407739.5,50,3018.6298,963.89008,3.1377743e-05,1.3782815,0,1e-16,4,5.8291389,2.8002308,100000,71.950409,23.983484,0,3018.6298,0,3.6490949e+20,1.208858e+17,1e-10,1e+32
383.71403,384.33927,1402868.4,50,3021.9661,973.72761,3.154595e-05,1.3754966,0,1e-16,4,5.8173938,2.7945859,100000,71.740418,23.913444,0,3021.9661,0,3.6278469e+20,1.2004923e+17,1e-10,1e+32
404.03226,393.5625,1397997.4,50,3033.1456,981.1814,3.170526e-05,1.3727119,0,1e-16,4,5.7918323,2.7823049,100000,71.374089,23.791356,0,3033.1456,0,3.6159814e+20,1.1921556e+17,1e-10,1e+32
424.38462,402.77351,1393126.3,50,3036.9504,990.77826,3.1839715e-05,1.3698953,0,1e-16,4,5.7898195,2.7813403,100000,71.413934,23.80467,0,3036.9504,0,3.5952873e+20,1.1838479e+17,1e-10,1e+32
444.72094,411.96806,1388255.2,50,3052.0519,997.82662,3.1720765e-05,1.367077,0,1e-16,4,5.7773492,2.7753531,100000,71.460687,23.820192,0,3052.0519,0,3.5878984e+20,1.1755693e+17,1e-10,1e+32
465.1166,421.16083,1383384.2,50,3044.3895,1008.7908,3.202685e-05,1.3642107,0,1e-16,4,5.7844929,2.7787805,100000,71.456258,23.818754,0,3044.3895,0,3.5537758e+20,1.1673197e+17,1e-10,1e+32
485.41864,430.32519,1378513.1,50,3029.3123,1020.382,3.2539874e-05,1.3613895,0,1e-16,4,5.7990554,2.785777,100000,71.463009,23.820987,0,3029.3123,0,3.5112733e+20,1.1590992e+17,1e-10,1e+32
505.57862,439.43689,1373642,50,3033.3953,1028.5056,3.2580309e-05,1.3586443,0,1e-16,4,5.7961272,2.7843749,100000,71.485969,23.828655,0,3033.3953,0,3.491158e+20,1.1509077e+17,1e-10,1e+32
525.72532,448.51218,1368770.9,50,3034.4912,1036.7063,3.2690907e-05,1.355897,0,1e-16,4,5.7959785,2.7842926,100000,71.507661,23.835866,0,3034.4912,0,3.4676504e+20,1.1427452e+17,1e-10,1e+32
545.8388,457.55479,1363899.9,50,3033.204,1044.8954,3.2861431e-05,1.3531601,0,1e-16,4,5.7979904,2.7852669,100000,71.527507,23.842502,0,3033.204,0,3.4415093e+20,1.1346119e+17,1e-10,1e+32
565.90342,466.56309,1359028.8,50,3033.6996,1052.5851,3.2970235e-05,1.3504435,0,1e-16,4,5.7983704,2.7854481,100000,71.548335,23.849447,0,3033.6996,0,3.4174854e+20,1.1265075e+17,1e-10,1e+32
585.93129,475.53886,1354157.7,50,3033.4844,1060.1,3.3081529e-05,1.3477402,0,1e-16,4,5.7987737,2.7856455,100000,71.553305,23.851119,0,3033.4844,0,3.3927468e+20,1.1184322e+17,1e-10,1e+32
605.9179,484.48198,1349286.7,50,3033.3814,1067.3081,3.3193579e-05,1.3450532,0,1e-16,4,5.7995651,2.7860208,100000,71.570195,23.856689,0,3033.3814,0,3.3682242e+20,1.110386e+17,1e-10,1e+32
625.86426,493.39254,1344415.6,50,3033.4141,1074.249,3.3295926e-05,1.3423823,0,1e-16,4,5.8002283,2.7863403,100000,71.587579,23.862497,0,3033.4141,0,3.3439411e+20,1.1023688e+17,1e-10,1e+32
645.77148,502.27077,1339544.5,50,3033.6983,1080.8819,3.3394127e-05,1.3397273,0,1e-16,4,5.8009779,2.7866998,100000,71.612815,23.870961,0,3033.6983,0,3.3200208e+20,1.0943807e+17,1e-10,1e+32
665.64145,511.11717,1334673.4,50,3033.6468,1087.38,3.3486694e-05,1.3370873,0,1e-16,4,5.8016467,2.7870239,100000,71.628112,23.876077,0,3033.6468,0,3.2958193e+20,1.0864216e+17,1e-10,1e+32
685.4722,519.9315,1329802.4,50,3033.5961,1093.6715,3.3573514e-05,1.3344639,0,1e-16,4,5.8023047,2.7873346,100000,71.643509,23.881149,0,3033.5961,0,3.2717077e+20,1.0784915e+17,1e-10,1e+32
705.26398,528.71364,1324931.3,50,3033.558,1099.763,3.3655066e-05,1.3318574,0,1e-16,4,5.8027999,2.787582,100000,71.654399,23.884844,0,3033.558,0,3.2476984e+20,1.0705905e+17,1e-10,1e+32
725.01711,537.46354,1320060.2,50,3033.4829,1105.6748,3.3733656e-05,1.3292679,0,1e-16,4,5.8034376,2.7878841,100000,71.668548,23.889505,0,3033.4829,0,3.2237386e+20,1.0627186e+17,1e-10,1e+32
744.73162,546.18113,1315189.2,50,3034.7287,1111.1485,3.3813567e-05,1.3266959,0,1e-16,4,5.8021945,2.7872831,100000,71.662705,23.8876,0,3034.7287,0,3.2012615e+20,1.0548757e+17,1e-10,1e+32
764.41634,554.86824,1310318.1,50,3042.6129,1115.3428,3.3911491e-05,1.3241361,0,1e-16,4,5.7744597,2.773959,100000,71.244901,23.748277,0,3042.6129,0,3.1858038e+20,1.0470618e+17,1e-10,1e+32
784.1144,563.53512,1305447,50,3046.9952,1120.1774,3.4001565e-05,1.3215617,0,1e-16,4,5.7760406,2.7747191,100000,71.308554,23.769533,0,3046.9952,0,3.166672e+20,1.039277e+17,1e-10,1e+32
803.80274,572.18192,1300575.9,50,3052.5659,1124.8014,3.4118387e-05,1.318987,0,1e-16,4,5.7647682,2.769307,100000,71.161352,23.720451,0,3052.5659,0,3.1487865e+20,1.0315212e+17,1e-10,1e+32
823.48893,580.81032,1295704.9,50,3058.622,1129.5879,3.426919e-05,1.3164072,0,1e-16,4,5.7527163,2.7635147,100000,71.004796,23.668252,0,3058.622,0,3.1314004e+20,1.0237945e+17,1e-10,1e+32
843.17588,589.42179,1290833.8,50,3066.3296,1134.96,3.445586e-05,1.3138205,0,1e-16,4,5.7352304,2.7551185,100000,70.751411,23.583773,0,3066.3296,0,3.1156878e+20,1.0160968e+17,1e-10,1e+32
862.87393,598.01929,1285962.7,50,3071.958,1140.7181,3.4707997e-05,1.3112201,0,1e-16,4,5.7241825,2.7498028,100000,70.608596,23.536217,0,3071.958,0,3.0978492e+20,1.0084282e+17,1e-10,1e+32
882.56937,606.60136,1281091.7,50,3077.2061,1150.0986,3.5209137e-05,1.3086147,0,1e-16,4,5.7141366,2.7449821,100000,70.481022,23.493717,0,3077.2061,0,3.0796329e+20,1.0007887e+17,1e-10,1e+32
902.25954,615.16667,1276220.6,50,3084.9952,1141.3622,3.4521404e-05,1.3060058,0,1e-16,4,5.6974915,2.7369855,100000,70.248499,23.416127,0,3084.9952,0,3.0639497e+20,9.9317813e+16,1e-10,1e+32
921.96048,623.71799,1271349.5,50,3090.9478,1153.072,3.608195e-05,1.3033832,0,1e-16,4,5.6855792,2.7312645,100000,70.090066,23.363349,0,3090.9478,0,3.0464278e+20,9.8559666e+16,1e-10,1e+32
941.66008,632.25412,1266478.4,50,3100.4365,1141.9583,3.355837e-05,1.3007544,0,1e-16,4,5.6747584,2.726068,100000,70.037111,23.345705,0,3100.4365,0,3.0323641e+20,9.7804423e+16,1e-10,1e+32
961.3806,640.7792,1261607.4,50,3103.8342,1143.5558,3.3313929e-05,1.2981051,0,1e-16,4,5.6713897,2.7244477,100000,70.031272,23.343728,0,3103.8342,0,3.0123358e+20,9.7052085e+16,1e-10,1e+32
981.08282,649.28697,1256736.3,50,3103.7049,1147.0431,3.3222076e-05,1.2954601,0,1e-16,4,5.6730838,2.7252637,100000,70.070477,23.356796,0,3103.7049,0,2.9889501e+20,9.6302652e+16,1e-10,1e+32
1000.7444,657.76948,1251865.2,50,3104.2968,1151.0488,3.3227842e-05,1.2928342,0,1e-16,4,5.6732869,2.7253604,100000,70.088665,23.362906,0,3104.2968,0,2.9663456e+20,9.5556123e+16,1e-10,1e+32
1020.3701,666.22372,1246994.2,50,3104.5307,1155.1774,3.3266164e-05,1.2902246,0,1e-16,4,5.6738549,2.7256325,100000,70.108054,23.369334,0,3104.5307,0,2.9434831e+20,9.48125e+16,1e-10,1e+32
1039.958,674.64769,1242123.1,50,3104.2847,1159.1896,3.3304402e-05,1.2876331,0,1e-16,4,5.6749007,2.726134,100000,70.128496,23.376146,0,3104.2847,0,2.9202559e+20,9.4071781e+16,1e-10,1e+32
1059.5053,683.03974,1237252,50,3104.7329,1163.0563,3.3323358e-05,1.285062,0,1e-16,4,5.6752596,2.7263086,100000,70.147383,23.382478,0,3104.7329,0,2.8977704e+20,9.3333967e+16,1e-10,1e+32
1079.0167,691.39997,1232381,50,3105.2452,1166.8644,3.3336574e-05,1.2825087,0,1e-16,4,5.6755429,2.7264437,100000,70.165907,23.388655,0,3105.2452,0,2.8754278e+20,9.2599057e+16,1e-10,1e+32
1098.4928,699.72852,1227509.9,50,3105.6057,1170.6163,3.3354151e-05,1.2799733,0,1e-16,4,5.6759537,2.7266355,100000,70.184332,23.394814,0,3105.6057,0,2.8530284e+20,9.1867053e+16,1e-10,1e+32
1117.933,708.02524,1222638.8,50,3110.1338,1173.5973,3.3264405e-05,1.2774567,0,1e-16,4,5.6725683,2.7250158,100000,70.20288,23.400931,0,3110.1338,0,2.8345123e+20,9.1137953e+16,1e-10,1e+32
1137.3636,716.29553,1217767.7,50,3113.9217,1176.7471,3.3188837e-05,1.2749421,0,1e-16,4,5.6698403,2.723702,100000,70.220678,23.406899,0,3113.9217,0,2.8153514e+20,9.0411758e+16,1e-10,1e+32
1156.7799,724.54107,1212896.7,50,3118.9677,1179.8899,3.3066807e-05,1.2724327,0,1e-16,4,5.665853,2.721789,100000,70.235539,23.411838,0,3118.9677,0,2.7973543e+20,8.9688468e+16,1e-10,1e+32
1176.1896,732.76432,1208025.6,50,3123.7392,1182.8904,3.296557e-05,1.2699236,0,1e-16,4,5.6622846,2.7200713,100000,70.254373,23.418094,0,3123.7392,0,2.7791309e+20,8.8968082e+16,1e-10,1e+32
1195.5911,740.9661,1203154.5,50,3126.3199,1186.2953,3.2920751e-05,1.267416,0,1e-16,4,5.6607869,2.7193508,100000,70.275327,23.425119,0,3126.3199,0,2.7589962e+20,8.8250602e+16,1e-10,1e+32
1214.9705,749.14393,1198283.5,50,3134.8857,1188.8514,3.2717639e-05,1.2649193,0,1e-16,4,5.6536889,2.7159428,100000,70.291414,23.430515,0,3134.8857,0,2.7441544e+20,8.7536026e+16,1e-10,1e+32
1234.3651,757.30426,1193412.4,50,3137.8005,1192.5573,3.2654138e-05,1.2624089,0,1e-16,4,5.6518785,2.7150729,100000,70.311557,23.437182,0,3137.8005,0,2.7243751e+20,8.6824355e+16,1e-10,1e+32
1253.7395,765.44297,1188541.3,50,3140.3141,1196.2574,3.2608459e-05,1.2599083,0,1e-16,4,5.6503363,2.7143378,100000,70.329442,23.443107,0,3140.3141,0,2.7043e+20,8.6115589e+16,1e-10,1e+32
1273.0913,773.55748,1183670.2,50,3143.4399,1200.0972,3.2547425e-05,1.2574193,0,1e-16,4,5.6485551,2.7134767,96689.093,70.355158,23.451737,0,3143.4399,0,2.6848034e+20,8.5409727e+16,1e-10,1e+32
1292.4245,781.64723,1178799.2,50,3147.5064,1204.4971,3.2445953e-05,1.2549397,0,1e-16,4,5.6452582,2.7118933,86875.259,70.363767,23.454561,0,3147.5064,0,2.6661511e+20,8.470677e+16,1e-10,1e+32
1311.7449,789.71309,1173928.1,50,3148.5039,1210.9946,3.2359798e-05,1.2524658,0,1e-16,4,5.6385825,2.7086854,78253.715,70.217612,23.405853,0,3148.5039,0,2.6449548e+20,8.4006718e+16,1e-10,1e+32
1331.0336,797.7516,1169057,50,3184.9777,1191.7515,3.2425349e-05,1.2500106,0,1e-16,4,5.6973249,2.7369084,70661.322,72.525548,24.175169,0,3184.9777,0,2.6533913e+20,8.3309571e+16,1e-10,1e+32
1350.5078,805.8055,1164186,50,3212.8995,1184.1965,3.2212025e-05,1.2474287,0,1e-16,4,5.7180162,2.7468463,63930.114,73.690386,24.563431,0,3212.8995,0,2.6543475e+20,8.2615329e+16,1e-10,1e+32
1370.1125,813.88518,1159314.9,50,3245.5927,1177.5499,3.1874831e-05,1.2447546,0,1e-16,4,5.7337871,2.7544208,57938.611,74.849933,24.949945,0,3245.5927,0,2.6589191e+20,8.1923991e+16,1e-10,1e+32
1389.8746,822.00152,1154443.8,50,3274.6419,1173.7012,3.1570941e-05,1.2419678,0,1e-16,4,5.7469219,2.7607309,52589.128,75.866353,25.288776,0,3274.6419,0,2.6601736e+20,8.1235558e+16,1e-10,1e+32
1409.7693,830.15509,1149572.7,50,3288.3808,1179.4624,3.1470941e-05,1.2390827,0,1e-16,4,5.7570983,2.7656206,47803.769,76.454849,25.484949,0,3288.3808,0,2.6487917e+20,8.055003e+16,1e-10,1e+32
1429.7015,838.32702,1144701.7,50,3290.1673,1198.079,3.1551954e-05,1.2361614,0,1e-16,4,5.7655312,2.7696718,43523.959,76.721993,25.574036,0,3290.1673,0,2.6277713e+20,7.9867407e+16,1e-10,1e+32
1449.5978,846.49302,1139830.6,50,3356.0667,1171.7161,3.3356689e-05,1.2332528,0,1e-16,4,6.0174584,2.8906915,39699.922,85.231778,28.410586,0,3356.0667,0,2.6575917e+20,7.9187689e+16,1e-10,1e+32
1469.8452,854.71923,1134959.5,50,3427.402,1136.9123,3.5233642e-05,1.230094,0,1e-16,4,6.321587,3.0367919,36256.762,96.080718,32.026909,0,3427.402,0,2.6908833e+20,7.8510875e+16,1e-10,1e+32
1490.4704,863.0448,1130088.5,50,3496.5003,1132.5513,3.6984737e-05,1.226661,0,1e-16,4,6.6591336,3.198944,33136.889,108.7412,36.247212,0,3496.5003,0,2.7215697e+20,7.7836966e+16,1e-10,1e+32
1511.4531,871.48592,1125217.4,50,3508.6074,1129.456,3.6851265e-05,1.2229605,0,1e-16,4,6.685932,3.2118146,30301.636,110.02002,36.673291,0,3508.6074,0,2.7074506e+20,7.7165962e+16,1e-10,1e+32
1532.4453,879.98124,1120346.3,50,3510.6174,1130.333,3.6848405e-05,1.2192242,0,1e-16,4,6.6889232,3.2132549,27737.452,110.18356,36.727855,0,3510.6174,0,2.6855472e+20,7.6497862e+16,1e-10,1e+32
1553.3858,888.48768,1115475.2,50,3501.5186,1136.9562,3.7042996e-05,1.2154933,0,1e-16,4,6.6736393,3.2059112,25427.995,109.39492,36.465087,0,3501.5186,0,2.655295e+20,7.5832668e+16,1e-10,1e+32
1574.2085,896.97031,1110604.2,50,3501.3627,1138.9107,3.7084009e-05,1.2118136,0,1e-16,4,6.6736457,3.2059184,23353.04,109.3905,36.463374,0,3501.3627,0,2.6319876e+20,7.5170378e+16,1e-10,1e+32
1594.9676,905.42232,1105733.1,50,3503.8127,1139.5089,3.7067851e-05,1.2081489,0,1e-16,4,6.6777115,3.2078681,21487.62,109.59904,36.533136,0,3503.8127,0,2.6107257e+20,7.4510993e+16,1e-10,1e+32
1615.6789,913.8434,1100862,50,3520.9513,1132.4402,3.6803054e-05,1.2044889,0,1e-16,4,6.7076931,3.222268,19807.403,111.12915,37.043094,0,3520.9513,0,2.6003815e+20,7.3854513e+16,1e-10,1e+32
1636.4288,922.25069,1095991,50,3515.2144,1137.1934,3.6920737e-05,1.2007733,0,1e-16,4,6.6975167,3.2173866,18288.593,110.61394,36.87127,0,3515.2144,0,2.5731699e+20,7.3200937e+16,1e-10,1e+32
1657.0814,930.62574,1091119.9,50,3510.8574,1141.179,3.7032639e-05,1.1970958,0,1e-16,4,6.6900801,3.2138101,16914.934,110.22984,36.743392,0,3510.8574,0,2.5471364e+20,7.2550267e+16,1e-10,1e+32
1677.6456,938.96097,1086248.8,50,3516.788,1139.7715,3.6951848e-05,1.1934511,0,1e-16,4,6.6903108,3.2139226,15671.6,110.2382,36.746073,0,3516.788,0,2.5286585e+20,7.1902501e+16,1e-10,1e+32
1698.1823,947.26459,1081377.8,50,3540.4158,1129.0513,3.6591583e-05,1.1897975,0,1e-16,4,6.7312983,3.2336109,14543.42,112.32314,37.441075,0,3540.4158,0,2.5228167e+20,7.125764e+16,1e-10,1e+32
1718.794,955.56118,1076506.7,50,3540.7519,1130.4674,3.6611345e-05,1.1860623,0,1e-16,4,6.7422339,3.238865,13515.365,112.88502,37.628276,0,3540.7519,0,2.5003261e+20,7.0615683e+16,1e-10,1e+32
1739.3435,963.83595,1071635.6,50,3529.9364,1137.6641,3.681519e-05,1.1823406,0,1e-16,4,6.7242282,3.2302187,12577.795,111.96281,37.321002,0,3529.9364,0,2.4701306e+20,6.9976632e+16,1e-10,1e+32
1759.7663,972.06867,1066764.5,50,3540.8338,1133.5104,3.6651928e-05,1.1786784,0,1e-16,4,6.743668,3.2395531,11723.28,112.9587,37.652966,0,3540.8338,0,2.4552313e+20,6.9340485e+16,1e-10,1e+32
1780.1891,980.27412,1061893.5,50,3529.0805,1141.1456,3.6876003e-05,1.1749872,0,1e-16,4,6.7228618,3.2295566,10942.462,111.89106,37.297004,0,3529.0805,0,2.4247339e+20,6.8707243e+16,1e-10,1e+32
1800.4809,988.43382,1057022.4,50,3520.4341,1147.1698,3.7038503e-05,1.17136,0,1e-16,4,6.7072532,3.2220598,10228.792,111.09702,37.032333,0,3520.4341,0,2.3966026e+20,6.8076906e+16,1e-10,1e+32
1820.6608,996.54213,1052151.3,50,3524.4574,1146.4828,3.6990626e-05,1.1677846,0,1e-16,4,6.7144498,3.2255187,9576.0666,111.46263,37.154234,0,3524.4574,0,2.377228e+20,6.7449473e+16,1e-10,1e+32
1840.8026,1004.6106,1047280.3,50,3529.0295,1145.476,3.6932904e-05,1.1642097,0,1e-16,4,6.7226795,3.2294723,8977.5301,111.88078,37.293686,0,3529.0295,0,2.3582721e+20,6.6824945e+16,1e-10,1e+32
1860.9092,1012.6456,1042409.2,50,3535.8598,1143.2481,3.683872e-05,1.1606332,0,1e-16,4,6.7350583,3.2354163,8427.3362,112.51116,37.503786,0,3535.8598,0,2.3408567e+20,6.6203323e+16,1e-10,1e+32
1880.9933,1020.6529,1037538.1,50,3540.9699,1141.8942,3.6766046e-05,1.1570461,0,1e-16,4,6.744258,3.2398359,7920.4914,112.98125,37.660338,0,3540.9699,0,2.3223311e+20,6.5584604e+16,1e-10,1e+32
1901.0447,1028.6332,1032667,50,3548.6767,1139.0712,3.667741e-05,1.1534554,0,1e-16,4,6.7590416,3.2469326,7452.8335,113.72391,37.907868,0,3548.6767,0,2.3055324e+20,6.4968791e+16,1e-10,1e+32
1921.0778,1036.5898,1027796,50,3552.9336,1138.1405,3.661907e-05,1.1498506,0,1e-16,4,6.766774,3.2506546,7020.6236,114.12161,38.040411,0,3552.9336,0,2.2865217e+20,6.4355882e+16,1e-10,1e+32
1941.0727,1044.5205,1022924.9,50,3556.4708,1137.5283,3.6577603e-05,1.1462459,0,1e-16,4,6.7734219,3.2538513,6620.7206,114.4593,38.153125,0,3556.4708,0,2.2671036e+20,6.3745879e+16,1e-10,1e+32
1961.0252,1052.4234,1018053.8,50,3562.4349,1135.6304,3.6489202e-05,1.1426444,0,1e-16,4,6.784502,3.2591705,6250.3442,115.02704,38.34235,0,3562.4349,0,2.2492779e+20,6.313878e+16,1e-10,1e+32
1980.9488,1060.3,1013182.8,50,3567.6835,1134.0764,3.6415531e-05,1.1390364,0,1e-16,4,6.7943349,3.263891,5906.8629,115.52965,38.509962,0,3567.6835,0,2.2310361e+20,6.2534586e+16,1e-10,1e+32
2000.8393,1068.1504,1008311.7,50,3566.9923,1135.6328,3.6438971e-05,1.1354249,0,1e-16,4,6.7931267,3.2633111,5587.9334,115.46718,38.489175,0,3566.9923,0,2.2091559e+20,6.1933296e+16,1e-10,1e+32
2020.6633,1075.968,1003440.6,50,3568.697,1135.9211,3.6420701e-05,1.1318344,0,1e-16,4,6.7961698,3.2647769,5291.6419,115.62568,38.54179,0,3568.697,0,2.1888572e+20,6.1334911e+16,1e-10,1e+32
2040.4345,1083.7521,998569.55,50,3573.0514,1134.7547,3.636417e-05,1.1282555,0,1e-16,4,6.8045787,3.268815,5016.1329,116.05337,38.684515,0,3573.0514,0,2.1702511e+20,6.0739432e+16,1e-10,1e+32
2060.1678,1091.5054,993698.48,50,3579.4098,1132.5054,3.6277072e-05,1.1246776,0,1e-16,4,6.8168825,3.2747253,4759.6012,116.68074,38.893492,0,3579.4098,0,2.1529025e+20,6.0146856e+16,1e-10,1e+32
2079.8739,1099.231,988827.4,50,3584.2083,1131.0701,3.6212174e-05,1.1210927,0,1e-16,4,6.8262211,3.279212,4520.3832,117.15747,39.052504,0,3584.2083,0,2.1346536e+20,5.9557186e+16,1e-10,1e+32
2099.5441,1106.9289,983956.33,50,3585.1261,1131.6441,3.6212593e-05,1.1175072,0,1e-16,4,6.8282387,3.2801816,4297.0542,117.25642,39.085597,0,3585.1261,0,2.1141639e+20,5.8970421e+16,1e-10,1e+20
2119.1568,1114.5951,979085.26,50,3591.1888,1129.5119,3.6128635e-05,1.1139374,0,1e-16,4,6.8402022,3.2859251,4088.4293,117.86706,39.289062,0,3591.1888,0,2.0967716e+20,5.838656e+16,1e-10,1e+20
2138.7404,1122.2327,974214.19,50,3593.6461,1129.2233,3.6107357e-05,1.1103624,0,1e-16,4,6.8453493,3.2883987,3893.3055,118.12431,39.374914,0,3593.6461,0,2.0773288e+20,5.7805604e+16,1e-10,1e+20
2158.275,1129.8396,969343.12,50,3593.1211,1130.489,3.6134474e-05,1.1067971,0,1e-16,4,6.8449049,3.2881878,3710.649,118.0923,39.364134,0,3593.1211,0,2.0562553e+20,5.7227553e+16,1e-10,1e+20
2177.7446,1137.4115,964472.05,50,3592.6266,1131.7213,3.6159743e-05,1.1032542,0,1e-16,4,6.8445149,3.2879968,3539.5791,118.06246,39.354257,0,3592.6266,0,2.0353094e+20,5.6652406e+16,1e-10,1e+20
2197.1496,1144.9465,959600.98,50,3592.2598,1132.8619,3.6184367e-05,1.0997339,0,1e-16,4,6.844303,3.2878987,3379.26,118.04356,39.34792,0,3592.2598,0,2.0145452e+20,5.6080165e+16,1e-10,1e+20
2216.4913,1152.4436,954729.91,50,3591.9066,1133.9817,3.6207721e-05,1.0962362,0,1e-16,4,6.8441487,3.2878275,3228.8955,118.02617,39.342149,0,3591.9066,0,1.9938971e+20,5.5510828e+16,1e-10,1e+20
2235.7701,1159.9024,949858.84,50,3591.5661,1135.078,3.6230698e-05,1.0927614,0,1e-16,4,6.8440636,3.2877762,3087.745,118.01246,39.337525,0,3591.5661,0,1.9733643e+20,5.4944396e+16,1e-10,1e+20
2254.9864,1167.3226,944987.77,50,3591.2306,1136.1608,3.6253077e-05,1.08931,0,1e-16,4,6.8440072,3.287756,2955.1263,117.99931,39.333174,0,3591.2306,0,1.9529424e+20,5.4380868e+16,1e-10,1e+20
2274.1407,1174.7042,940116.7,50,3590.8955,1137.2209,3.627553e-05,1.0858823,0,1e-16,4,6.8439158,3.2877068,2830.4136,117.98527,39.328369,0,3590.8955,0,1.9326288e+20,5.3820246e+16,1e-10,1e+20
