P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
0.00000e+00	1.10000e+02	1.56100e+03	9.32718e+02	3.87940e+00	1.96225e+00	4.56125e+01	9.24000e+00	3.58800e+00	1.31424e+00	1.00000e+00	0.00000e+00
1.89153e-01	1.10912e+02	1.56085e+03	9.32718e+02	3.87959e+00	1.96238e+00	4.56125e+01	9.24062e+00	3.58841e+00	1.31438e+00	1.00000e+00	0.00000e+00
3.78306e-01	1.11831e+02	1.56069e+03	9.32717e+02	3.87978e+00	1.96251e+00	4.56125e+01	9.24125e+00	3.58881e+00	1.31452e+00	1.00000e+00	0.00000e+00
5.67458e-01	1.12759e+02	1.56054e+03	9.32715e+02	3.87998e+00	1.96263e+00	4.56125e+01	9.24187e+00	3.58922e+00	1.31466e+00	1.00000e+00	0.00000e+00
7.56611e-01	1.13693e+02	1.56038e+03	9.32713e+02	3.88018e+00	1.96276e+00	4.56125e+01	9.24250e+00	3.58962e+00	1.31480e+00	1.00000e+00	0.00000e+00
9.45764e-01	1.14636e+02	1.56023e+03	9.32711e+02	3.88038e+00	1.96289e+00	4.56125e+01	9.24312e+00	3.59003e+00	1.31494e+00	1.00000e+00	0.00000e+00
1.13492e+00	1.15586e+02	1.56007e+03	9.32709e+02	3.88058e+00	1.96303e+00	4.56125e+01	9.24374e+00	3.59044e+00	1.31508e+00	1.00000e+00	0.00000e+00
1.32407e+00	1.16544e+02	1.55992e+03	9.32707e+02	3.88078e+00	1.96316e+00	4.56125e+01	9.24436e+00	3.59084e+00	1.31522e+00	1.00000e+00	0.00000e+00
1.51322e+00	1.17511e+02	1.55977e+03	9.32704e+02	3.88099e+00	1.96329e+00	4.56125e+01	9.24499e+00	3.59125e+00	1.31536e+00	1.00000e+00	0.00000e+00
1.70238e+00	1.18485e+02	1.55961e+03	9.32701e+02	3.88119e+00	1.96342e+00	4.56125e+01	9.24561e+00	3.59165e+00	1.31550e+00	1.00000e+00	0.00000e+00
1.89153e+00	1.19467e+02	1.55946e+03	9.32697e+02	3.88140e+00	1.96356e+00	4.56125e+01	9.24623e+00	3.59206e+00	1.31563e+00	1.00000e+00	0.00000e+00
2.08068e+00	1.20458e+02	1.55930e+03	9.32693e+02	3.88161e+00	1.96369e+00	4.56125e+01	9.24685e+00	3.59246e+00	1.31577e+00	1.00000e+00	0.00000e+00
2.26983e+00	1.21456e+02	1.55915e+03	9.32689e+02	3.88182e+00	1.96383e+00	4.56125e+01	9.24748e+00	3.59287e+00	1.31591e+00	1.00000e+00	0.00000e+00
2.45899e+00	1.22463e+02	1.55900e+03	9.32685e+02	3.88203e+00	1.96397e+00	4.56125e+01	9.24810e+00	3.59328e+00	1.31605e+00	1.00000e+00	0.00000e+00
2.64814e+00	1.23478e+02	1.55884e+03	9.32680e+02	3.88225e+00	1.96411e+00	4.56125e+01	9.24872e+00	3.59368e+00	1.31619e+00	1.00000e+00	0.00000e+00
2.83729e+00	1.24502e+02	1.55869e+03	9.32675e+02	3.88247e+00	1.96425e+00	4.56125e+01	9.24934e+00	3.59409e+00	1.31633e+00	1.00000e+00	0.00000e+00
3.02645e+00	1.25534e+02	1.55853e+03	9.32670e+02	3.88269e+00	1.96439e+00	4.56125e+01	9.24996e+00	3.59449e+00	1.31647e+00	1.00000e+00	0.00000e+00
3.21560e+00	1.26575e+02	1.55838e+03	9.32664e+02	3.88291e+00	1.96453e+00	4.56125e+01	9.25058e+00	3.59490e+00	1.31661e+00	1.00000e+00	0.00000e+00
3.40475e+00	1.27624e+02	1.55822e+03	9.32658e+02	3.88313e+00	1.96467e+00	4.56125e+01	9.25121e+00	3.59530e+00	1.31675e+00	1.00000e+00	0.00000e+00
3.59390e+00	1.28682e+02	1.55807e+03	9.32652e+02	3.88336e+00	1.96481e+00	4.56125e+01	9.25183e+00	3.59571e+00	1.31689e+00	1.00000e+00	0.00000e+00
3.78306e+00	1.29749e+02	1.55792e+03	9.32645e+02	3.88358e+00	1.96496e+00	4.56125e+01	9.25245e+00	3.59611e+00	1.31703e+00	1.00000e+00	0.00000e+00
3.97221e+00	1.30825e+02	1.55776e+03	9.32638e+02	3.88381e+00	1.96510e+00	4.56125e+01	9.25307e+00	3.59652e+00	1.31717e+00	1.00000e+00	0.00000e+00
4.16136e+00	1.31909e+02	1.55761e+03	9.32631e+02	3.88405e+00	1.96525e+00	4.56125e+01	9.25369e+00	3.59692e+00	1.31731e+00	1.00000e+00	0.00000e+00
4.35052e+00	1.33003e+02	1.55745e+03	9.32623e+02	3.88428e+00	1.96540e+00	4.56125e+01	9.25431e+00	3.59733e+00	1.31745e+00	1.00000e+00	0.00000e+00
4.53967e+00	1.34105e+02	1.55730e+03	9.32615e+02	3.88452e+00	1.96555e+00	4.56125e+01	9.25493e+00	3.59773e+00	1.31759e+00	1.00000e+00	0.00000e+00
4.72882e+00	1.35217e+02	1.55715e+03	9.32607e+02	3.88476e+00	1.96570e+00	4.56125e+01	9.25555e+00	3.59814e+00	1.31773e+00	1.00000e+00	0.00000e+00
4.91797e+00	1.36338e+02	1.55699e+03	9.32598e+02	3.88500e+00	1.96585e+00	4.56125e+01	9.25617e+00	3.59854e+00	1.31787e+00	1.00000e+00	0.00000e+00
5.10713e+00	1.37469e+02	1.55684e+03	9.32589e+02	3.88525e+00	1.96601e+00	4.56125e+01	9.25679e+00	3.59894e+00	1.31801e+00	1.00000e+00	0.00000e+00
5.29628e+00	1.38608e+02	1.55669e+03	9.32580e+02	3.88550e+00	1.96616e+00	4.56125e+01	9.25740e+00	3.59935e+00	1.31815e+00	1.00000e+00	0.00000e+00
5.48543e+00	1.39757e+02	1.55653e+03	9.32570e+02	3.88575e+00	1.96632e+00	4.56125e+01	9.25802e+00	3.59975e+00	1.31829e+00	1.00000e+00	0.00000e+00
5.67458e+00	1.40916e+02	1.55638e+03	9.32559e+02	3.88600e+00	1.96648e+00	4.56125e+01	9.25864e+00	3.60016e+00	1.31843e+00	1.00000e+00	0.00000e+00
5.86374e+00	1.42084e+02	1.55622e+03	9.32549e+02	3.88626e+00	1.96664e+00	4.56125e+01	9.25926e+00	3.60056e+00	1.31857e+00	1.00000e+00	0.00000e+00
6.05289e+00	1.43262e+02	1.55607e+03	9.32538e+02	3.88652e+00	1.96680e+00	4.56125e+01	9.25988e+00	3.60096e+00	1.31871e+00	1.00000e+00	0.00000e+00
6.24204e+00	1.44450e+02	1.55592e+03	9.32526e+02	3.88678e+00	1.96696e+00	4.56125e+01	9.26050e+00	3.60137e+00	1.31885e+00	1.00000e+00	0.00000e+00
6.43120e+00	1.45647e+02	1.55576e+03	9.32515e+02	3.88705e+00	1.96712e+00	4.56125e+01	9.26112e+00	3.60177e+00	1.31900e+00	1.00000e+00	0.00000e+00
6.62035e+00	1.46855e+02	1.55561e+03	9.32503e+02	3.88732e+00	1.96729e+00	4.56125e+01	9.26173e+00	3.60218e+00	1.31914e+00	1.00000e+00	0.00000e+00
6.80950e+00	1.48072e+02	1.55545e+03	9.32490e+02	3.88759e+00	1.96746e+00	4.56125e+01	9.26235e+00	3.60258e+00	1.31928e+00	1.00000e+00	0.00000e+00
6.99865e+00	1.49300e+02	1.55530e+03	9.32477e+02	3.88786e+00	1.96762e+00	4.56125e+01	9.26297e+00	3.60298e+00	1.31942e+00	1.00000e+00	0.00000e+00
7.18781e+00	1.50537e+02	1.55515e+03	9.32464e+02	3.88814e+00	1.96780e+00	4.56125e+01	9.26359e+00	3.60339e+00	1.31956e+00	1.00000e+00	0.00000e+00
7.37696e+00	1.51785e+02	1.55499e+03	9.32450e+02	3.88843e+00	1.96797e+00	4.56125e+01	9.26420e+00	3.60379e+00	1.31970e+00	1.00000e+00	0.00000e+00
7.56611e+00	1.53044e+02	1.55484e+03	9.32435e+02	3.88871e+00	1.96814e+00	4.56125e+01	9.26482e+00	3.60419e+00	1.31984e+00	1.00000e+00	0.00000e+00
7.75527e+00	1.54313e+02	1.55469e+03	9.32421e+02	3.88900e+00	1.96832e+00	4.56125e+01	9.26544e+00	3.60460e+00	1.31998e+00	1.00000e+00	0.00000e+00
7.94442e+00	1.55592e+02	1.55453e+03	9.32406e+02	3.88930e+00	1.96850e+00	4.56125e+01	9.26605e+00	3.60500e+00	1.32012e+00	1.00000e+00	0.00000e+00
8.13357e+00	1.56882e+02	1.55438e+03	9.32390e+02	3.88960e+00	1.96868e+00	4.56125e+01	9.26667e+00	3.60540e+00	1.32026e+00	1.00000e+00	0.00000e+00
8.32272e+00	1.58182e+02	1.55423e+03	9.32374e+02	3.88990e+00	1.96886e+00	4.56125e+01	9.26728e+00	3.60581e+00	1.32040e+00	1.00000e+00	0.00000e+00
8.51188e+00	1.59494e+02	1.55407e+03	9.32358e+02	3.89020e+00	1.96904e+00	4.56125e+01	9.26790e+00	3.60621e+00	1.32054e+00	1.00000e+00	0.00000e+00
8.70103e+00	1.60816e+02	1.55392e+03	9.32341e+02	3.89051e+00	1.96923e+00	4.56125e+01	9.26852e+00	3.60661e+00	1.32068e+00	1.00000e+00	0.00000e+00
8.89018e+00	1.62149e+02	1.55376e+03	9.32324e+02	3.89083e+00	1.96942e+00	4.56125e+01	9.26913e+00	3.60702e+00	1.32083e+00	1.00000e+00	0.00000e+00
9.07934e+00	1.63493e+02	1.55361e+03	9.32306e+02	3.89115e+00	1.96961e+00	4.56125e+01	9.26975e+00	3.60742e+00	1.32097e+00	1.00000e+00	0.00000e+00
9.26849e+00	1.64849e+02	1.55346e+03	9.32288e+02	3.89147e+00	1.96980e+00	4.56125e+01	9.27036e+00	3.60782e+00	1.32111e+00	1.00000e+00	0.00000e+00
9.45764e+00	1.66216e+02	1.55330e+03	9.32269e+02	3.89180e+00	1.97000e+00	4.56125e+01	9.27098e+00	3.60823e+00	1.32125e+00	1.00000e+00	0.00000e+00
9.64679e+00	1.67594e+02	1.55315e+03	9.32250e+02	3.89213e+00	1.97020e+00	4.56125e+01	9.27159e+00	3.60863e+00	1.32139e+00	1.00000e+00	0.00000e+00
9.83595e+00	1.68983e+02	1.55300e+03	9.32230e+02	3.89247e+00	1.97040e+00	4.56125e+01	9.27221e+00	3.60903e+00	1.32153e+00	1.00000e+00	0.00000e+00
1.00251e+01	1.70384e+02	1.55284e+03	9.32210e+02	3.89281e+00	1.97060e+00	4.56125e+01	9.27282e+00	3.60943e+00	1.32167e+00	1.00000e+00	0.00000e+00
1.02143e+01	1.71796e+02	1.55269e+03	9.32189e+02	3.89316e+00	1.97080e+00	4.56125e+01	9.27344e+00	3.60984e+00	1.32181e+00	1.00000e+00	0.00000e+00
1.04034e+01	1.73221e+02	1.55254e+03	9.32168e+02	3.89351e+00	1.97101e+00	4.56125e+01	9.27405e+00	3.61024e+00	1.32196e+00	1.00000e+00	0.00000e+00
1.05926e+01	1.74657e+02	1.55238e+03	9.32147e+02	3.89387e+00	1.97122e+00	4.56125e+01	9.27466e+00	3.61064e+00	1.32210e+00	1.00000e+00	0.00000e+00
1.07817e+01	1.76105e+02	1.55223e+03	9.32125e+02	3.89423e+00	1.97144e+00	4.56125e+01	9.27528e+00	3.61104e+00	1.32224e+00	1.00000e+00	0.00000e+00
1.09709e+01	1.77565e+02	1.55208e+03	9.32102e+02	3.89460e+00	1.97165e+00	4.56125e+01	9.27589e+00	3.61145e+00	1.32238e+00	1.00000e+00	0.00000e+00
1.11600e+01	1.79037e+02	1.55192e+03	9.32079e+02	3.89497e+00	1.97187e+00	4.56125e+01	9.27650e+00	3.61185e+00	1.32252e+00	1.00000e+00	0.00000e+00
1.13492e+01	1.80521e+02	1.55177e+03	9.32055e+02	3.89535e+00	1.97209e+00	4.56125e+01	9.27712e+00	3.61225e+00	1.32266e+00	1.00000e+00	0.00000e+00
