P_MPa,T_K,r_m,phase,rho_kgm3,Cp_JkgK,alpha_pK,g_ms2,phi_frac,sigma_Sm,kTherm_WmK,VP_kms,VS_kms,QS,KS_GPa,GS_GPa,Ppore_MPa,rhoMatrix_kgm3,rhoPore_kgm3,MLayer_kg,VLayer_m3,Htidal_Wm3,eta_Pas
1.2171549,114.96539,1559807.8,1,932.6394,985.33215,4.2870001e-05,1.3157215,0,1e-08,5.323341,4.1840733,2.184472,14774.18,10.393251,4.4504788,0,932.6394,0,2.828175e+18,3.0324421e+15,0,4.7096859e+14
1.3388703,115.4741,1559708.6,1,932.62991,988.97136,4.3312627e-05,1.3158112,0,1e-08,5.2998899,4.1832864,2.1836735,14126.219,10.391342,4.4471805,0,932.62991,0,2.8276224e+18,3.0318805e+15,0,4.7096859e+14
1.4605858,115.98505,1559609.4,1,932.62011,992.61911,4.3758277e-05,1.315901,0,1e-08,5.276542,4.1824928,2.1828718,13509.346,10.389394,4.4438688,0,932.62011,0,2.8270699e+18,3.0313199e+15,0,4.7096859e+14
1.5823013,116.49827,1559510.2,1,932.61002,996.27548,4.420694e-05,1.3159908,0,1e-08,5.253297,4.1816924,2.1820668,12921.952,10.387408,4.4405436,0,932.61002,0,2.8265174e+18,3.0307603e+15,0,4.7096859e+14
1.7040168,117.01375,1559411.1,1,932.59961,999.94059,4.4658605e-05,1.3160807,0,1e-08,5.2301544,4.1808853,2.1812585,12362.519,10.385383,4.4372049,0,932.59961,0,2.825965e+18,3.0302018e+15,0,4.7096859e+14
1.8257323,117.53152,1559311.9,1,932.5889,1003.6145,4.5113261e-05,1.3161705,0,1e-08,5.2071138,4.1800713,2.1804469,11829.612,10.383318,4.4338527,0,932.5889,0,2.8254127e+18,3.0296444e+15,0,4.7096859e+14
1.9474478,118.05158,1559212.7,1,932.57787,1007.2974,4.5570893e-05,1.3162604,0,1e-08,5.1841746,4.1792504,2.179632,11321.874,10.381214,4.4304869,0,932.57787,0,2.8248605e+18,3.0290881e+15,0,4.7096859e+14
2.0691633,118.57394,1559113.6,1,932.56652,1010.9894,4.6031489e-05,1.3163503,0,1e-08,5.1613365,4.1784225,2.1788138,10838.023,10.379069,4.4271074,0,932.56652,0,2.8243084e+18,3.0285329e+15,0,4.7096859e+14
2.1908787,119.09861,1559014.4,1,932.55485,1014.6906,4.6495034e-05,1.3164402,0,1e-08,5.138599,4.1775876,2.1779923,10376.847,10.376884,4.4237142,0,932.55485,0,2.8237563e+18,3.0279788e+15,0,4.7096859e+14
2.3125942,119.6256,1558915.3,1,932.54286,1018.4011,4.6961514e-05,1.3165301,0,1e-08,5.1159617,4.1767456,2.1771674,9937.1976,10.374657,4.4203073,0,932.54286,0,2.8232044e+18,3.0274259e+15,0,4.7096859e+14
2.4343097,120.15493,1558816.1,1,932.53054,1022.1211,4.7430913e-05,1.31662,0,1e-08,5.0934241,4.1758965,2.1763392,9517.9906,10.372389,4.4168866,0,932.53054,0,2.8226525e+18,3.026874e+15,0,4.7096859e+14
2.5560252,120.68659,1558717,1,932.51788,1025.8507,4.7903215e-05,1.31671,0,1e-08,5.0709858,4.1750402,2.1755077,9118.1992,10.37008,4.413452,0,932.51788,0,2.8221007e+18,3.0263234e+15,0,4.7096859e+14
2.6777407,121.22061,1558617.9,1,932.50489,1029.59,4.8378404e-05,1.3167999,0,1e-08,5.0486464,4.1741766,2.1746727,8736.8521,10.367728,4.4100035,0,932.50489,0,2.8215489e+18,3.0257739e+15,0,4.7096859e+14
2.7994562,121.75699,1558518.7,1,932.49155,1033.339,4.8856462e-05,1.3168899,0,1e-08,5.0264053,4.1733058,2.1738344,8373.0296,10.365333,4.4065411,0,932.49155,0,2.8209973e+18,3.0252255e+15,0,4.7096859e+14
2.9211716,122.29575,1558419.6,1,932.47787,1037.0981,4.9337372e-05,1.3169799,0,1e-08,5.0042623,4.1724276,2.1729927,8025.8612,10.362896,4.4030647,0,932.47787,0,2.8204457e+18,3.0246784e+15,0,4.7096859e+14
3.0428871,122.83689,1558320.5,1,932.46384,1040.8672,4.9821115e-05,1.31707,0,1e-08,4.9822168,4.1715419,2.1721475,7694.5226,10.360415,4.3995742,0,932.46384,0,2.8198942e+18,3.0241324e+15,0,4.7096859e+14
3.1646026,123.38042,1558221.4,1,932.44946,1044.6466,5.0307673e-05,1.31716,0,1e-08,4.9602684,4.1706488,2.171299,7378.2333,10.35789,4.3960696,0,932.44946,0,2.8193427e+18,3.0235877e+15,0,4.7096859e+14
3.2863181,123.92636,1558122.3,1,932.43472,1048.4363,5.0797026e-05,1.3172501,0,1e-08,4.9384167,4.1697482,2.170447,7076.2536,10.355321,4.3925509,0,932.43472,0,2.8187914e+18,3.0230442e+15,0,4.7096859e+14
3.4080336,124.47471,1558023.2,1,932.41962,1052.2366,5.1289153e-05,1.3173402,0,1e-08,4.9166612,4.1688399,2.1695915,6787.883,10.352708,4.389018,0,932.41962,0,2.8182401e+18,3.0225019e+15,0,4.7096859e+14
3.5297491,125.0255,1557924.1,1,932.40416,1056.0476,5.1784036e-05,1.3174303,0,1e-08,4.8950016,4.167924,2.1687326,6512.4575,10.350049,4.3854708,0,932.40416,0,2.8176889e+18,3.0219609e+15,0,4.7096859e+14
3.6514646,125.57871,1557825,1,932.38833,1059.8694,5.2281651e-05,1.3175204,0,1e-08,4.8734374,4.1670004,2.1678702,6249.3481,10.347345,4.3819093,0,932.38833,0,2.8171378e+18,3.0214212e+15,0,4.7096859e+14
3.77318,126.13438,1557726,1,932.37212,1063.7023,5.2781978e-05,1.3176105,0,1e-08,4.8519682,4.166069,2.1670043,5997.958,10.344595,4.3783334,0,932.37212,0,2.8165868e+18,3.0208827e+15,0,4.7096859e+14
3.8948955,126.6925,1557626.9,1,932.35553,1067.5465,5.3284994e-05,1.3177007,0,1e-08,4.8305936,4.1651298,2.1661349,5757.7219,10.341799,4.3747432,0,932.35553,0,2.8160358e+18,3.0203455e+15,0,4.7096859e+14
4.016611,127.2531,1557527.8,1,932.33857,1071.402,5.3790676e-05,1.3177908,0,1e-08,4.8093132,4.1641827,2.165262,5528.1034,10.338956,4.3711385,0,932.33857,0,2.8154849e+18,3.0198096e+15,0,4.7096859e+14
4.1383265,127.81617,1557428.7,1,932.32121,1075.2691,5.4299001e-05,1.317881,0,1e-08,4.7881265,4.1632277,2.1643856,5308.5937,10.336066,4.3675192,0,932.32121,0,2.8149341e+18,3.019275e+15,0,4.7096859e+14
4.260042,128.38174,1557329.7,1,932.30347,1079.148,5.4809944e-05,1.3179713,0,1e-08,4.7670331,4.1622647,2.1635056,5098.7103,10.333128,4.3638854,0,932.30347,0,2.8143834e+18,3.0187417e+15,0,4.7096859e+14
4.3817575,128.94981,1557230.6,1,932.28533,1083.0388,5.5323481e-05,1.3180615,0,1e-08,4.7460327,4.1612935,2.162622,4897.9953,10.330143,4.360237,0,932.28533,0,2.8138327e+18,3.0182098e+15,0,4.7096859e+14
4.503473,129.52039,1557131.6,1,932.2668,1086.9417,5.5839587e-05,1.3181517,0,1e-08,4.7251248,4.1603143,2.1617349,4706.0142,10.327109,4.3565739,0,932.2668,0,2.8132821e+18,3.0176792e+15,0,4.7096859e+14
4.6251884,130.0935,1557032.5,1,932.24786,1090.8567,5.6358236e-05,1.318242,0,1e-08,4.704309,4.1593269,2.1608442,4522.3545,10.324027,4.3528961,0,932.24786,0,2.8127316e+18,3.01715e+15,0,4.7096859e+14
4.7469039,130.66914,1556933.5,1,932.22852,1094.7843,5.6879402e-05,1.3183323,0,1e-08,4.6835848,4.1583312,2.1599499,4346.6246,10.320895,4.3492035,0,932.22852,0,2.8121812e+18,3.0166221e+15,0,4.7096859e+14
4.8686194,131.24733,1556834.4,1,932.20876,1098.7244,5.7403059e-05,1.3184226,0,1e-08,4.662952,4.1573272,2.1590519,4178.4527,10.317714,4.3454961,0,932.20876,0,2.8116308e+18,3.0160957e+15,0,4.7096859e+14
4.9903349,131.82808,1556735.4,1,932.18859,1102.6773,5.792918e-05,1.3185129,0,1e-08,4.6424101,4.1563149,2.1581504,4017.4857,10.314483,4.3417737,0,932.18859,0,2.8110805e+18,3.0155706e+15,0,4.7096859e+14
5.1120504,132.4114,1556636.4,1,932.168,1106.6432,5.8457738e-05,1.3186033,0,1e-08,4.6219587,4.1552941,2.1572452,3863.3882,10.311201,4.3380365,0,932.168,0,2.8105303e+18,3.015047e+15,0,4.7096859e+14
5.2337659,132.9973,1556537.4,1,932.14698,1110.6223,5.8988704e-05,1.3186937,0,1e-08,4.6015973,4.1542648,2.1563363,3715.8415,10.307869,4.3342842,0,932.14698,0,2.8099801e+18,3.0145247e+15,0,4.7096859e+14
5.3554814,133.58579,1556438.3,1,932.12554,1114.6148,5.9522051e-05,1.3187841,0,1e-08,4.5813257,4.153227,2.1554238,3574.543,10.304485,4.3305169,0,932.12554,0,2.8094301e+18,3.014004e+15,0,4.7096859e+14
5.4771968,134.17688,1556339.3,1,932.10366,1118.6209,6.0057749e-05,1.3188745,0,1e-08,4.5611434,4.1521805,2.1545075,3439.2047,10.30105,4.3267345,0,932.10366,0,2.8088801e+18,3.0134846e+15,0,4.7096859e+14
5.5989123,134.77059,1556240.3,1,932.08134,1122.6409,6.059577e-05,1.3189649,0,1e-08,4.5410499,4.1511254,2.1535876,3309.5533,10.297563,4.3229369,0,932.08134,0,2.8083301e+18,3.0129668e+15,0,4.7096859e+14
5.7206278,135.36693,1556141.3,1,932.05858,1126.6749,6.1136084e-05,1.3190553,0,1e-08,4.521045,4.1500616,2.1526639,3185.3287,10.294023,4.3191241,0,932.05858,0,2.8077803e+18,3.0124504e+15,0,4.7096859e+14
5.8423433,135.96591,1556042.3,1,932.03538,1130.7232,6.1678661e-05,1.3191458,0,1e-08,4.5011283,4.1489889,2.1517366,3066.2836,10.29043,4.315296,0,932.03538,0,2.8072305e+18,3.0119355e+15,0,4.7096859e+14
5.9640588,136.56754,1555943.3,1,932.01172,1134.7861,6.222347e-05,1.3192363,0,1e-08,4.4812992,4.1479074,2.1508054,2952.183,10.286785,4.3114526,0,932.01172,0,2.8066808e+18,3.0114222e+15,0,4.7096859e+14
6.0857743,137.17183,1555844.3,1,931.98761,1138.8636,6.2770481e-05,1.3193268,0,1e-08,4.4615575,4.1468169,2.1498705,2842.803,10.283085,4.3075938,0,931.98761,0,2.8061311e+18,3.0109103e+15,0,4.7096859e+14
6.2074898,137.77879,1555745.3,1,931.96304,1142.9559,6.3319662e-05,1.3194173,0,1e-08,4.4419028,4.1457175,2.1489318,2737.9309,10.279331,4.3037196,0,931.96304,0,2.8055815e+18,3.0104e+15,0,4.7096859e+14
6.3292052,138.38844,1555646.3,1,931.938,1147.0634,6.3870983e-05,1.3195079,0,1e-08,4.4223347,4.144609,2.1479894,2637.3643,10.275523,4.2998299,0,931.938,0,2.805032e+18,3.0098912e+15,0,4.7096859e+14
6.4509207,139.00079,1555547.4,1,931.9125,1151.1861,6.4424411e-05,1.3195985,0,1e-08,4.4028528,4.1434914,2.1470431,2540.9105,10.27166,4.2959246,0,931.9125,0,2.8044826e+18,3.009384e+15,0,4.7096859e+14
6.5726362,139.61584,1555448.4,1,931.88652,1155.3244,6.4979915e-05,1.3196891,0,1e-08,4.3834567,4.1423646,2.146093,2448.386,10.267741,4.2920037,0,931.88652,0,2.8039332e+18,3.0088784e+15,0,4.7096859e+14
6.6943517,140.23362,1555349.4,1,931.86006,1159.4784,6.5537461e-05,1.3197797,0,1e-08,4.364146,4.1412285,2.145139,2359.6162,10.263767,4.2880671,0,931.86006,0,2.8033839e+18,3.0083743e+15,0,4.7096859e+14
6.8160672,140.85413,1555250.5,1,931.83312,1163.6483,6.6097018e-05,1.3198703,0,1e-08,4.3449205,4.1400832,2.1441812,2274.4349,10.259736,4.2841148,0,931.83312,0,2.8028347e+18,3.0078719e+15,0,4.7096859e+14
6.9377827,141.47739,1555151.5,1,931.80569,1167.8345,6.6658552e-05,1.3199609,0,1e-08,4.3257796,4.1389285,2.1432195,2192.6838,10.255649,4.2801467,0,931.80569,0,2.8022855e+18,3.0073711e+15,0,4.7096859e+14
7.0594981,142.1034,1555052.5,1,931.77777,1172.037,6.7222031e-05,1.3200516,0,1e-08,4.306723,4.1377644,2.1422539,2114.2119,10.251505,4.2761628,0,931.77777,0,2.8017364e+18,3.0068719e+15,0,4.7096859e+14
7.1812136,142.73219,1554953.6,1,931.74936,1176.2563,6.778742e-05,1.3201423,0,1e-08,4.2877504,4.1365908,2.1412844,2038.8758,10.247303,4.272163,0,931.74936,0,2.8011874e+18,3.0063744e+15,0,4.7096859e+14
7.3029291,143.36376,1554854.6,1,931.72044,1180.4925,6.8354687e-05,1.320233,0,1e-08,4.2688614,4.1354076,2.140311,1966.5384,10.243043,4.2681472,0,931.72044,0,2.8006384e+18,3.0058785e+15,0,4.7096859e+14
7.4246446,143.99812,1554755.7,1,931.69101,1184.7459,6.8923797e-05,1.3203238,0,1e-08,4.2500556,4.1342148,2.1393336,1897.0693,10.238726,4.2641154,0,931.69101,0,2.8000895e+18,3.0053843e+15,0,4.7096859e+14
7.5463601,144.63529,1554656.7,1,931.66108,1189.0168,6.9494716e-05,1.3204145,0,1e-08,4.2313326,4.1330123,2.1383523,1830.3443,10.234349,4.2600675,0,931.66108,0,2.7995407e+18,3.0048918e+15,0,4.7096859e+14
7.6680756,145.27527,1554557.8,1,931.63062,1193.3053,7.006741e-05,1.3205053,0,1e-08,4.2126921,4.1318001,2.137367,1766.2447,10.229914,4.2560035,0,931.63062,0,2.7989919e+18,3.0044009e+15,0,4.7096859e+14
7.7897911,145.91809,1554458.8,1,931.59965,1197.6117,7.0641845e-05,1.3205961,0,1e-08,4.1941337,4.130578,2.1363778,1704.6577,10.225419,4.2519232,0,931.59965,0,2.7984432e+18,3.0039118e+15,0,4.7096859e+14
7.9115065,146.56376,1554359.9,1,931.56815,1201.9361,7.1217986e-05,1.3206869,0,1e-08,4.1756571,4.1293461,2.1353845,1645.4753,10.220865,4.2478267,0,931.56815,0,2.7978946e+18,3.0034245e+15,0,4.7096859e+14
8.033222,147.21228,1554261,1,931.53613,1206.2789,7.1795798e-05,1.3207778,0,1e-08,4.1572619,4.1281043,2.1343872,1588.5949,10.21625,4.2437139,0,931.53613,0,2.797346e+18,3.0029388e+15,0,4.7096859e+14
8.1549375,147.86367,1554162.1,1,931.50356,1210.6402,7.2375245e-05,1.3208687,0,1e-08,4.1389477,4.1268524,2.1333858,1533.9185,10.211574,4.2395847,0,931.50356,0,2.7967975e+18,3.002455e+15,0,4.7096859e+14
8.276653,148.51794,1554063.1,1,931.47046,1215.0202,7.2956294e-05,1.3209595,0,1e-08,4.1207142,4.1255905,2.1323804,1481.3524,10.206838,4.2354391,0,931.47046,0,2.7962491e+18,3.0019729e+15,0,4.7096859e+14
8.3983685,149.17511,1553964.2,1,931.43681,1219.4192,7.3538909e-05,1.3210505,0,1e-08,4.102561,4.1243184,2.1313709,1430.8075,10.20204,4.2312769,0,931.43681,0,2.7957007e+18,3.0014926e+15,0,4.7096859e+14
8.520084,149.83519,1553865.3,1,931.40262,1223.8374,7.4123055e-05,1.3211414,0,1e-08,4.0844878,4.1230362,2.1303573,1382.1987,10.19718,4.2270982,0,931.40262,0,2.7951524e+18,3.0010141e+15,0,4.7096859e+14
8.6417995,150.49819,1553766.4,1,931.36787,1228.275,7.4708696e-05,1.3212323,0,1e-08,4.0664942,4.1217437,2.1293395,1335.4445,10.192258,4.2229029,0,931.36787,0,2.7946041e+18,3.0005374e+15,0,4.7096859e+14
8.7635149,151.16412,1553667.5,1,931.33256,1232.7324,7.5295796e-05,1.3213233,0,1e-08,4.0485799,4.1204409,2.1283177,1290.4674,10.187274,4.2186908,0,931.33256,0,2.7940559e+18,3.0000625e+15,0,4.7096859e+14
8.8852304,151.83299,1553568.6,1,931.29669,1237.2097,7.5884322e-05,1.3214143,0,1e-08,4.0307445,4.1191277,2.1272917,1247.1934,10.182226,4.214462,0,931.29669,0,2.7935078e+18,2.9995895e+15,0,4.7096859e+14
9.0069459,152.50483,1553469.7,1,931.26025,1241.7073,7.6474236e-05,1.3215053,0,1e-08,4.0129877,4.117804,2.1262615,1205.5517,10.177115,4.2102164,0,931.26025,0,2.7929597e+18,2.9991184e+15,0,4.7096859e+14
9.1286614,153.17964,1553370.8,1,931.22323,1246.2253,7.7065504e-05,1.3215964,0,1e-08,3.9953091,4.1164699,2.1252271,1165.4746,10.171941,4.2059539,0,931.22323,0,2.7924117e+18,2.9986491e+15,0,4.7096859e+14
9.2503769,153.85743,1553271.9,1,931.18564,1250.764,7.7658091e-05,1.3216875,0,1e-08,3.9777083,4.1151252,2.1241886,1126.8977,10.166702,4.2016745,0,931.18564,0,2.7918638e+18,2.9981817e+15,0,4.7096859e+14
9.3720924,154.53823,1553173,1,931.14746,1255.3237,7.8251961e-05,1.3217785,0,1e-08,3.9601851,4.1137698,2.1231458,1089.7592,10.161399,4.1973781,0,931.14746,0,2.7913159e+18,2.9977163e+15,0,4.7096859e+14
9.4938079,155.22204,1553074.1,1,931.1087,1259.9046,7.8847079e-05,1.3218697,0,1e-08,3.9427392,4.1124038,2.1220987,1054.0003,10.156032,4.1930645,0,931.1087,0,2.7907681e+18,2.9972527e+15,0,4.7096859e+14
9.6155233,155.90887,1552975.2,1,931.06934,1264.5069,7.9443409e-05,1.3219608,0,1e-08,3.92537,4.1110269,2.1210474,1019.5646,10.150598,4.1887339,0,931.06934,0,2.7902203e+18,2.9967911e+15,0,4.7096859e+14
9.7372388,156.59874,1552876.3,1,931.02938,1269.1307,8.0040916e-05,1.322052,0,1e-08,3.9080774,4.1096393,2.1199918,986.39832,10.1451,4.184386,0,931.02938,0,2.7896726e+18,2.9963314e+15,0,4.7096859e+14
9.8589543,157.29167,1552777.4,1,930.98882,1273.7764,8.0639565e-05,1.3221431,0,1e-08,3.890861,4.1082408,2.1189319,954.44996,10.139535,4.1800209,0,930.98882,0,2.7891249e+18,2.9958737e+15,0,4.7096859e+14
9.9806698,157.98766,1552678.5,1,930.94766,1278.4442,8.123932e-05,1.3222344,0,1e-08,3.8737204,4.1068314,2.1178676,923.67033,10.133905,4.1756384,0,930.94766,0,2.7885773e+18,2.995418e+15,0,4.7096859e+14
10.102385,158.68673,1552579.6,1,930.90588,1283.1342,8.1840145e-05,1.3223256,0,1e-08,3.8566553,4.1054109,2.116799,894.0124,10.128207,4.1712386,0,930.90588,0,2.7880298e+18,2.9949642e+15,0,4.7096859e+14
10.224101,159.38889,1552480.8,1,930.86348,1287.8468,8.2442007e-05,1.3224168,0,1e-08,3.8396654,4.1039794,2.1157261,865.43116,10.122443,4.1668212,0,930.86348,0,2.7874823e+18,2.9945125e+15,0,4.7096859e+14
10.345816,160.09416,1552381.9,1,930.82046,1292.5822,8.3044869e-05,1.3225081,0,1e-08,3.8227503,4.1025367,2.1146487,837.88358,10.116612,4.1623864,0,930.82046,0,2.7869349e+18,2.9940628e+15,0,4.7096859e+14
10.467532,160.80255,1552283,1,930.77681,1297.3407,8.3648698e-05,1.3225994,0,1e-08,3.8059098,4.1010829,2.113567,811.32848,10.110712,4.1579339,0,930.77681,0,2.7863875e+18,2.9936151e+15,0,4.7096859e+14
10.589247,161.51408,1552184.1,1,930.73252,1302.1224,8.4253457e-05,1.3226907,0,1e-08,3.7891434,4.0996178,2.1124808,785.72646,10.104745,4.1534638,0,930.73252,0,2.7858402e+18,2.9931695e+15,0,4.7096859e+14
10.710963,162.22875,1552085.3,1,930.6876,1306.9276,8.4859113e-05,1.3227821,0,1e-08,3.7724509,4.0981414,2.1113902,761.03982,10.09871,4.1489759,0,930.6876,0,2.7852929e+18,2.992726e+15,0,4.7096859e+14
10.832678,162.94659,1551986.4,1,930.64204,1311.7567,8.5465631e-05,1.3228735,0,1e-08,3.755832,4.0966536,2.110295,737.23248,10.092606,4.1444702,0,930.64204,0,2.7847457e+18,2.9922845e+15,0,4.7096859e+14
10.954394,163.6676,1551887.5,1,930.59583,1316.6097,8.6072978e-05,1.3229649,0,1e-08,3.7392862,4.0951545,2.1091954,714.2699,10.086433,4.1399467,0,930.59583,0,2.7841986e+18,2.9918451e+15,0,4.7096859e+14
11.076109,164.3918,1551788.7,1,930.54896,1321.487,8.6681119e-05,1.3230563,0,1e-08,3.7228134,4.0936438,2.1080913,692.119,10.080191,4.1354052,0,930.54896,0,2.7836515e+18,2.9914079e+15,0,4.7096859e+14
11.197825,165.11921,1551689.8,1,930.50144,1326.3888,8.729002e-05,1.3231477,0,1e-08,3.7064131,4.0921215,2.1069827,670.74813,10.073879,4.1308457,0,930.50144,0,2.7831045e+18,2.9909728e+15,0,4.7096859e+14
11.31954,165.84984,1551590.9,1,930.45325,1331.3152,8.7899649e-05,1.3232392,0,1e-08,3.690085,4.0905877,2.1058694,650.12696,10.067498,4.1262681,0,930.45325,0,2.7825575e+18,2.9905398e+15,0,4.7096859e+14
11.441256,166.5837,1551492.1,1,930.40439,1336.2665,8.8509971e-05,1.3233307,0,1e-08,3.6738289,4.0890422,2.1047516,630.22644,10.061046,4.1216723,0,930.40439,0,2.7820105e+18,2.990109e+15,0,4.7096859e+14
11.562971,167.3208,1551393.2,1,930.35486,1341.2429,8.9120953e-05,1.3234222,0,1e-08,3.6576444,4.087485,2.1036292,611.01876,10.054524,4.1170584,0,930.35486,0,2.7814636e+18,2.9896803e+15,0,4.7096859e+14
11.684687,168.06117,1551294.4,1,930.30465,1346.2445,8.9732562e-05,1.3235138,0,1e-08,3.6415312,4.085916,2.1025022,592.47726,10.047931,4.1124261,0,930.30465,0,2.7809168e+18,2.9892539e+15,0,4.7096859e+14
11.806402,168.80481,1551195.5,1,930.25376,1351.2717,9.0344764e-05,1.3236053,0,1e-08,3.625489,4.0843351,2.1013705,574.5764,10.041267,4.1077755,0,930.25376,0,2.78037e+18,2.9888297e+15,0,4.7096859e+14
11.928118,169.55175,1551096.7,1,930.20218,1356.3245,9.0957528e-05,1.3236969,0,1e-08,3.6095175,4.0827424,2.1002342,557.29171,10.034532,4.1031065,0,930.20218,0,2.7798233e+18,2.9884076e+15,0,4.7096859e+14
12.049833,170.30199,1550997.8,1,930.1499,1361.4034,9.157082e-05,1.3237886,0,1e-08,3.5936163,4.0811377,2.0990931,540.59972,10.027725,4.0984189,0,930.1499,0,2.7792766e+18,2.9879878e+15,0,4.7096859e+14
12.171549,171.05555,1550899,1,930.09693,1366.5083,9.2184608e-05,1.3238802,0,1e-08,3.5777852,4.079521,2.0979473,524.47794,10.020847,4.0937128,0,930.09693,0,2.77873e+18,2.9875703e+15,0,4.7096859e+14
12.293264,171.81244,1550800.1,1,930.04325,1371.6396,9.2798861e-05,1.3239719,0,1e-08,3.5620238,4.0778923,2.0967968,508.90482,10.013896,4.088988,0,930.04325,0,2.7781834e+18,2.987155e+15,0,4.7096859e+14
12.41498,172.57268,1550701.3,1,929.98886,1376.7976,9.3413547e-05,1.3240636,0,1e-08,3.5463318,4.0762514,2.0956415,493.85968,10.006874,4.0842445,0,929.98886,0,2.7776368e+18,2.9867421e+15,0,4.7096859e+14
12.536695,173.33629,1550602.4,1,929.93375,1381.9823,9.4028635e-05,1.3241553,0,1e-08,3.530709,4.0745984,2.0944814,479.32269,9.9997783,4.0794821,0,929.93375,0,2.7770903e+18,2.9863314e+15,0,4.7096859e+14
12.65841,174.10327,1550503.6,1,929.87793,1387.1941,9.4644094e-05,1.3242471,0,1e-08,3.515155,4.0729332,2.0933165,465.27484,9.9926101,4.074701,0,929.87793,0,2.7765439e+18,2.985923e+15,0,4.7096859e+14
12.780126,174.87365,1550404.7,1,929.82138,1392.4331,9.5259894e-05,1.3243388,0,1e-08,3.4996695,4.0712557,2.0921468,451.69789,9.9853689,4.0699008,0,929.82138,0,2.7759975e+18,2.985517e+15,0,4.7096859e+14
12.901841,175.64744,1550305.9,1,929.7641,1397.6995,9.5876005e-05,1.3244306,0,1e-08,3.4842523,4.0695658,2.0909722,438.57434,9.9780545,4.0650817,0,929.7641,0,2.7754512e+18,2.9851133e+15,0,4.7096859e+14
13.023557,176.42465,1550207.1,1,929.70608,1402.9936,9.6492397e-05,1.3245225,0,1e-08,3.4689029,4.0678636,2.0897927,425.88739,9.9706666,4.0602434,0,929.70608,0,2.7749048e+18,2.9847119e+15,0,4.7096859e+14
13.145272,177.2053,1550108.2,1,929.64733,1408.3155,9.7109039e-05,1.3246143,0,1e-08,3.4536212,4.0661489,2.0886082,413.62093,9.963205,4.055386,0,929.64733,0,2.7743586e+18,2.984313e+15,0,4.7096859e+14
13.266988,177.98941,1550009.4,1,929.58782,1413.6654,9.7725903e-05,1.3247062,0,1e-08,3.4384068,4.0644218,2.0874189,401.75949,9.9556695,4.0505093,0,929.58782,0,2.7738124e+18,2.9839164e+15,0,4.7096859e+14
13.388703,178.77698,1549910.5,1,929.52757,1419.0437,9.8342959e-05,1.3247981,0,1e-08,3.4232594,4.0626821,2.0862245,390.28822,9.94806,4.0456133,0,929.52757,0,2.7732662e+18,2.9835223e+15,0,4.7096859e+14
