period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
1.75562998125938541,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,4.40738055003169968e-07,-3.06078972532445627e-07,3.66817069536029138e-07,-2.88378789622546869e-07,6.4522807408867619e-05,-8.80828557542729463e-05
2.10675597751126231,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,2.09112974374138678e-05,5.28756570347823187e-05,0.000343617684645217364,0.0012977817496423313,-5.04484995961327221e-08,8.96207622463939327e-08
2.633444971889078,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-0.00114327379944399558,0.00578248148482356228,0.00464658227697599575,0.000827856827267351163,0.0150744330326027642,0.006758151146066399
3.18881474973732715,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-1.09819399983675237e-06,-6.80475473031254621e-07,-6.31956411088836398e-07,-2.89771703152792584e-07,8.50003595348404906e-07,6.38805753327872624e-07
3.44089751021697321,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-2.15489093634824418e-05,0.0001789913782948247,0.000564417577293710882,0.000593344180723655106,-0.00081966294850515601,0.000113504574648080249
3.51125996251877082,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,0.00944647962608009123,0.119037538251576799,-0.0939724972818063581,0.0764577372907375014,-0.00197741721069128037,0.000422432508875705338
3.58456015295938224,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,0.000913395252944857123,0.000144116021822440245,0.00029299354596194993,-7.65488345570547425e-05,0.000889117893213216314,-0.00072420064046601609
3.90625054818200557,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-1.52230536753172017e-06,-5.70876968044030679e-07,-8.92403932310808145e-07,-2.44809873246908723e-07,1.25171651808305773e-06,5.39987133964687236e-07
4.5732378652421799,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-7.91746591207028935e-07,-1.56199013563534071e-06,-5.96266003875751743e-07,-1.21911066692349064e-06,5.01360843527774713e-07,1.63397636641048061e-06
5.11014493967436945,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,0.000945663659478119915,-0.00370685908568936604,-0.00291664058031106642,-0.00476277501262723467,0.00536147561423509344,0.00418717408365423469
5.266889943778156,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,2.35155702581666182,1.32873270370410324,0.83070432090444235,-1.60162379069505545,-0.405773629967417671,2.38610137738069605
5.43355500143346948,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,0.0135660611084702301,-0.0155196407886721982,-0.0125762709132779382,0.000145546357839632361,0.00711220965911218885,0.00186015598831550544
6.20858564092622789,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-3.7275710950968044e-06,-1.79775788733361683e-06,-1.66887439958401419e-06,8.18135400167401168e-07,1.21392353212394777e-06,5.37188671790537337e-07
6.22097981632669939,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,4.02489098052377647e-06,-2.83950746441871682e-07,1.69017031355746597e-06,-1.68834317191169248e-06,-1.34326906471820932e-06,2.51780393523181115e-09
8.08206354676903516,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-1.43796113421872877e-06,-5.49372358911361797e-06,-2.84309799898093242e-06,-3.24854003793122355e-06,-3.90039661421568568e-08,9.32564319720656509e-07
9.92491981951349622,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-0.05144400375676976,-0.0300722529899114244,-0.0677908039255056827,0.0913070169883732075,-0.00731606868001902048,-0.0442440776015174328
10.533779887556312,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,58.0598303259167565,-55.3031726756869304,-14.0297915548941372,-7.27115886891430208,-0.428632711892213358,-2.41586795338005178
11.2222252292763578,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-0.155904660048576088,-0.216251582482084703,-0.16237313837443168,0.123909179059385546,0.0551777554608168797,0.0513607574701337999
11.2330147967348974,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-0.0584837417863835959,0.0782138710756024036,0.0602512751259474538,0.0429329017667099966,0.000930700215792091678,0.00365756620496919364
11.3278404003061777,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-0.0184193346036411985,-0.0196475358167320195,-0.0144503421979483432,0.0141954484426739681,-0.0012489077679861476,6.46872594092230105e-05
15.120680008589785,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,3.13500442454105882e-06,2.3338491691527255e-06,4.45073876441685543e-06,-2.07691343724494912e-06,7.40889307985354018e-06,7.17672686321481346e-06
17.3622610867719338,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,3.52291948628338878e-06,4.73110853048495233e-06,2.8869719257006328e-06,-1.92613786154658198e-06,7.49866906941085187e-07,-1.07635567958520514e-06
34.7245221735438676,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,8.43681091808323735e-07,-3.40922825762743353e-06,2.25567720612987552e-06,-8.08551912233508585e-08,4.54557051203074297e-06,1.73794314833781993e-05
150.271894222476305,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-2.49252733474231158e-05,0.000370229751185724432,-0.000109927510368472425,-1.86296440600891566e-05,-0.0035371851884545974,-0.0519443708024466266
169.286600934661521,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,0.000130265023565057092,0.000266154411778796174,-8.13106838845611968e-05,-0.00014686654272222377,0.116660300116944615,-0.137441889029141451
171.701686089538498,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,1.33667440534054549,3.86916031166629182,-0.712357859886708411,0.0637085877355758612,0.37793683130778355,1.29437668207879142
171.709274869128734,0.356728743216062349,-0.0142479665209123401,-79.8107137666568462,-2.07662852388813235,-2.39010622870864609,0.494023712182297459,-0.250757118538018631,-0.596913290353015213,-1.73073894367399816
