period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
1.75562998125938541,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,-4.97815702757420375e-08,1.61800343373647362e-07,8.33595559345001215e-07,-4.90060518799678626e-07,6.45140947908358245e-05,-8.81170087263027311e-05
2.10675597751126231,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,2.02443487080194821e-05,5.32098276260790232e-05,0.000343758508947822848,0.00129726300012511812,1.43617324743815569e-08,9.38184144776003145e-08
2.633444971889078,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,-0.00114483516776241103,0.00578241363225601244,0.0046457898738248753,0.000827774552501306404,0.0150743720353599345,0.00676016196928189931
3.18881474973732715,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,2.37610903866709855e-07,3.18225198566411682e-08,-1.31303423348401406e-06,-9.37434192869166828e-07,1.26179489457725787e-06,-1.03890726439102811e-06
3.44089751021697321,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,5.70918082016050321e-05,9.51977791919409941e-05,0.000551016868401810623,-1.60203953985464231e-05,-0.000869653711371606982,-0.00082594355715588793
3.51125996251877082,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,0.00943529821873817162,0.119036659062599331,-0.0939847311193296592,0.0764509703915024624,-0.0019784495785288036,0.000429717963022155434
3.58456015295938224,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,0.000302360627479220762,0.00053127732173486545,0.000171529541145312633,0.000136900267992748023,-5.61922240044382014e-05,-0.00167769679899073361
3.90625054818200557,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,-2.93363669258070447e-07,8.87854439848932003e-07,2.08319701055169858e-06,8.08330133633249764e-09,6.65988079555357698e-07,-2.18597486402124803e-06
4.5732378652421799,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,8.03408247001050069e-07,-7.11935659383333003e-07,-3.14382871319707127e-06,-1.3751103905959355e-06,1.82636707870111395e-06,-1.47446339344688496e-06
5.11014493967436945,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,-8.66496807909412567e-05,-0.00251638016728028113,0.00217473848829992551,8.97950403807874081e-05,-0.00327115888376699549,-0.00510239460981861282
5.266889943778156,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,2.35148678603966443,1.32888674759852043,0.830779029702665039,-1.60161331970310106,-0.405970507600301123,2.38610291920234108
5.43355500143346948,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,0.0156400231510138259,-9.53532029475973736e-05,0.011669652599195484,-0.00259143150576906936,0.00218452294805868445,0.00426715219867409776
6.20858564092622789,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,5.28975885384294631e-07,-3.7197334890656103e-08,1.57392641990860768e-06,-1.81028768059927035e-06,2.09790298294487698e-06,-3.8276098084438423e-06
6.22097981632669939,0.358041156315227149,-0.0134720492232425215,-79.8109528620346964,-3.24717805781507898e-07,1.82108981964124866e-07,4.96795327756672893e-07,1.6180860544230246e-06,2.29343372954528063e-06,4.54935775826567981e-06
