period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
2.80825369918372436,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.0286342166546453628,0.092674930542658171,0.0738713739120147733,-0.0238323081762146088,0.012858453437793441,-0.00109891878084555483
3.7443382655782993,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.592911638906689187,1.0513264140161358,0.665908110051045332,-0.330432016509875581,-0.0274991911815317992,0.0185143468016632923
5.26695438779597591,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0861573104736372414,0.0524201579262957434,0.0739609874787657828,0.134878685708616414,-0.027246069512650857,-0.0395080123784947376
5.61650739836744872,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,16.8104372064530985,4.73235024531360349,2.88135045338591045,-11.2956542754096301,1.11465627571594239,1.33092994497072636
6.01575629415402879,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.363919399689218936,0.62896960540416047,0.490021119101692271,-0.295056074561923176,0.0286394364374447444,0.031488994684118414
9.91600715019241008,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0154384056190684897,-0.0673875642995362956,-0.536042180858099737,0.0202611022682493772,0.0456347828804519184,0.0293706760310324666
9.91672435686289511,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.0400690866352104852,0.138587409630665293,1.10142912179492281,-0.129067204614314118,-0.0965939321351117208,-0.050757964085996074
9.91886623103994225,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.00158201232633551833,0.00282943713773514682,0.0233828466168777283,-0.00760439874070845123,-0.00245025491032621612,-0.00050342587031770164
9.92458934173900076,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.120271285036150033,-0.176221200746301543,0.0879222215895061332,-0.0557841517369977447,-0.464765579446944521,0.0795865391506204167
9.92491981951349622,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.00842714339129657652,0.0175788280672810604,0.0261298496927380164,0.147164975540504117,0.00538177617759760807,-0.047952829925447471
11.2330147967348974,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,128.436735471116634,-170.100704031856367,-65.2670328943272722,-38.2826700406956562,-4.80414920966170733,-15.1704585108536865
12.9382659192300355,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0400858688729355817,-0.410342903104931878,-0.291602824605631361,0.0416712996637131419,0.161835097998744459,-0.0557270595343116459
12.9522199124991211,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,4.87271846527929942,-0.87240474641897392,-0.723272557515740933,-3.61093970694326227,0.188186033494316063,-0.386315788947043048
12.9546630792723736,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.886147855852903787,-0.300224921973647696,-0.236449250785015302,-0.654377780999469527,0.0281324116018328817,-0.0749581179586736868
15.2539187036876722,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.000651665447386727981,-0.000925521573683792207,-0.00017821834008392907,-0.00106447176890022213,0.000112591311373821034,-0.000332639578872694379
15.292767335747536,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.0708156570482133402,0.047298051741033853,0.0392790084366899245,-0.0603700943425789782,0.00653761035263238175,-0.00248089111931950853
42.3138799999999975,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.00264544690044248368,-0.00464399225884265,0.00328022010585821925,-0.00220001100171691479,-0.0039200001392024628,0.13651039279660615
42.4634955794817941,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0288916551936698324,0.181408145392559617,-0.133618862884567369,-0.0247706758944871534,-0.0193186470104924485,-0.00250643347082860936
42.6141729501240007,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0193937787968287909,0.0016083880239441406,-0.000100294396745183052,-0.0148207393761491234,-0.00226377766698671306,0.0033200647455900803
84.035579270735937,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0535173226472607511,-0.00548396655698564495,0.0117388445503366357,-0.0121963457793230548,-0.00266882551678135349,-0.104258492900891897
84.3681368639612117,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.052441815486514276,-0.13077336948716245,0.042311403097182898,0.0213788471624498377,0.313347753577766674,-0.145371624760602947
84.4717195968667056,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,-0.0407620468800485858,0.171036663909966302,-0.0560120746550696325,-0.0183888373099956592,-0.617425857613472129,0.392524398658534501
84.5755569903401465,2.37228256920335356,-0.0637355001997720189,-408.981972867560671,0.0106153507176144357,-0.2593686502863497,0.0842339344884333596,0.0108896555869395506,3.68187897270580144,-3.0649550212503982
