exc name,period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
orbital 2nd,11.3090617220971,26.151150657718,1.55147366268857,-707.999483197655,0.857676176275658,-1.76524892193498,1.30698115269523,0.649262923905,0.0379521560669992,-0.0638060431829168
orbital 4th-TA 2nd-half year beat,11.3394108535628,26.151150657718,1.55147366268857,-707.999483197655,-0.0673030679125715,-0.00638162298683871,0.00260364681745208,-0.0439558991032621,1.02346190149173,0.0315755633852834
TA 2nd-orbital beat,22.5016173922003,26.151150657718,1.55147366268857,-707.999483197655,-1.2744618607121,-0.916898194893813,-0.919548902867819,1.33707382937097,-0.0590924736833711,-0.0335999931009761
true anomaly,22.55972,26.151150657718,1.55147366268857,-707.999483197655,-14.1670482303217,-36.3211117369303,17.4406673001773,-6.36007280391737,-0.474187719673352,-1.39362869234569
orbital,22.6181234441941,26.151150657718,1.55147366268857,-707.999483197655,-0.370492720021515,0.727103114086293,0.77976775686437,0.450444648380229,-0.0326551810022939,0.0793467317416718
orbital 2nd-TA beat,22.6768300672965,26.151150657718,1.55147366268857,-707.999483197655,0.346294278088482,0.503355652567219,-0.276878407772372,0.164405163695033,-6.9594237361953,-8.95009203771409
orbital 2nd-TA-year beat,22.6788217071256,26.151150657718,1.55147366268857,-707.999483197655,-0.197066484004142,-1.7716173975785,0.8429617476368,-0.277111111913806,1.11531830934089,35.7259131368655
orbital 2nd-TA-half year beat,22.6808136968253,26.151150657718,1.55147366268857,-707.999483197655,0.138128670322075,-0.313677116648595,0.186816102247315,-0.0302030280764813,-3.01577168912524,4.83563267457839
