exc name,period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
synodic 4th,8.76376527248593,-21.9016139788834,-0.270739826407239,86.3105345617763,1.77862270803413,-0.477053686045621,0.391589194438024,1.42316138021128,0.0142726329304614,-0.00634130043189096
synodic 2nd+orbital beat,11.5565263831931,-21.9016139788834,-0.270739826407239,86.3105345617763,-0.424482478833369,-0.0820581938614693,0.0187999336246491,-0.0781348415846624,0.785763519560556,-0.540906884694289
synodic 3rd,11.6850203633146,-21.9016139788834,-0.270739826407239,86.3105345617763,-0.775785060006511,-6.44352444942532,4.84319085039157,-0.628210195591607,0.354243721065226,-0.585923642741496
synodic+orbital beat,17.2400000002554,-21.9016139788834,-0.270739826407239,86.3105345617763,3.57855746536694,2.11772640225307,0.397008322946113,0.13051141051076,-5.85426051810844,-9.47789588328274
synodic 2nd,17.5275305449719,-21.9016139788834,-0.270739826407239,86.3105345617763,-17.8142351543,-0.130151507956353,0.0321320584969373,-11.7481581573375,-1.97835143902239,-2.0743713845999
orbital,33.9235015898649,-21.9016139788834,-0.270739826407239,86.3105345617763,11.0319675499291,-7.54370104297411,-3.23169021848181,-5.66320321325064,3.22716409990532,-1.90152143889964
synodic,35.0550610899437,-21.9016139788834,-0.270739826407239,86.3105345617763,-10.3828228149397,293.40937275266,-147.405040403259,-2.07397562972122,15.4885687553252,32.3157073969054
orbital-synodic beat,1050.93052599949,-21.9016139788834,-0.270739826407239,86.3105345617763,-0.461942365657989,-5.41329186973354,-3.70997698157679,0.140032601842732,0.745378225633798,-0.634371595635435
