P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	
0.00000e+00	9.40000e+01	2.57470e+03	9.32509e+02	3.87821e+00	1.96165e+00	1.43092e+05	9.24000e+00	3.58800e+00
1.11260e+00	1.06449e+02	2.57382e+03	9.32509e+02	3.87980e+00	1.96263e+00	3.33608e+04	9.24367e+00	3.59039e+00
2.22521e+00	1.20546e+02	2.57294e+03	9.32600e+02	3.88171e+00	1.96377e+00	9.22172e+03	9.24733e+00	3.59277e+00
3.33781e+00	1.36511e+02	2.57206e+03	9.32690e+02	3.88405e+00	1.96512e+00	2.96274e+03	9.25099e+00	3.59516e+00
4.45041e+00	1.54589e+02	2.57118e+03	9.32779e+02	3.88701e+00	1.96680e+00	1.08703e+03	9.25463e+00	3.59754e+00
5.56302e+00	1.75062e+02	2.57030e+03	9.32867e+02	3.89086e+00	1.96892e+00	4.48452e+02	9.25828e+00	3.59992e+00
6.67562e+00	1.98246e+02	2.56942e+03	9.32955e+02	3.89592e+00	1.97165e+00	2.05191e+02	9.26191e+00	3.60229e+00
7.78822e+00	2.24501e+02	2.56854e+03	9.33042e+02	3.90258e+00	1.97519e+00	1.02875e+02	9.26554e+00	3.60467e+00
8.90083e+00	2.54233e+02	2.56766e+03	9.33128e+02	3.91104e+00	1.97965e+00	5.59153e+01	9.26917e+00	3.60704e+00
1.00134e+01	2.54263e+02	2.56678e+03	9.33212e+02	3.91173e+00	1.98017e+00	5.58844e+01	9.27278e+00	3.60941e+00
1.11260e+01	2.54294e+02	2.56590e+03	9.33296e+02	3.91242e+00	1.98070e+00	5.58533e+01	9.27639e+00	3.61177e+00
1.22386e+01	2.54325e+02	2.56502e+03	9.33379e+02	3.91310e+00	1.98122e+00	5.58218e+01	9.28000e+00	3.61414e+00
1.33512e+01	2.54357e+02	2.56414e+03	9.33461e+02	3.91379e+00	1.98174e+00	5.57901e+01	9.28360e+00	3.61650e+00
1.44638e+01	2.54388e+02	2.56326e+03	9.33542e+02	3.91448e+00	1.98226e+00	5.57581e+01	9.28719e+00	3.61886e+00
1.55764e+01	2.54420e+02	2.56239e+03	9.33622e+02	3.91516e+00	1.98278e+00	5.57257e+01	9.29077e+00	3.62122e+00
1.66891e+01	2.54453e+02	2.56151e+03	9.33701e+02	3.91584e+00	1.98329e+00	5.56931e+01	9.29435e+00	3.62357e+00
1.78017e+01	2.54486e+02	2.56063e+03	9.33779e+02	3.91652e+00	1.98381e+00	5.56601e+01	9.29792e+00	3.62592e+00
1.89143e+01	2.54519e+02	2.55975e+03	9.33855e+02	3.91720e+00	1.98433e+00	5.56269e+01	9.30149e+00	3.62827e+00
2.00269e+01	2.54552e+02	2.55888e+03	9.33930e+02	3.91788e+00	1.98484e+00	5.55933e+01	9.30505e+00	3.63062e+00
2.11395e+01	2.54586e+02	2.55800e+03	9.34004e+02	3.91855e+00	1.98536e+00	5.55594e+01	9.30860e+00	3.63296e+00
2.22521e+01	2.54620e+02	2.55712e+03	9.34077e+02	3.91923e+00	1.98587e+00	5.55252e+01	9.31214e+00	3.63530e+00
2.33647e+01	2.54654e+02	2.55625e+03	9.34148e+02	3.91990e+00	1.98638e+00	5.54906e+01	9.31568e+00	3.63764e+00
