6860.6	266.94
8675.7	290.12
10491	312.82
12315	335.03
14144	356.76
15976	377.99
17815	398.74
19661	419
21512	438.77
23369	458.05
25231	476.84
27098	495.15
28970	512.97
30845	530.3
32724	547.14
34606	563.49
36494	579.36
38385	594.73
40280	609.62
42179	624.02
44095	637.93
46014	651.36
47938	664.29
49871	676.74
51813	688.7
53765	700.17
55738	711.16
57711	721.65
59694	731.66
61688	741.18
63692	750.21
65733	758.75
67795	766.81
69895	774.37
71995	781.45
74227	788.04
76478	794.14
78730	799.76
80986	804.88
83244	809.52
85505	813.67
87769	817.33
90036	820.5
92306	823.19
94579	825.39
96856	827.09
99135	828.31
1.0142e+05	829.05
1.037e+05	NaN
