P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	
0.00000e+00	9.40000e+01	2.57470e+03	9.32490e+02	3.87821e+00	1.96165e+00	1.57135e+05	9.24000e+00	3.58800e+00
9.50508e-01	1.05116e+02	2.57395e+03	9.32490e+02	3.87960e+00	1.96250e+00	4.17002e+04	9.24313e+00	3.59004e+00
1.90102e+00	1.17547e+02	2.57319e+03	9.32563e+02	3.88123e+00	1.96347e+00	1.27329e+04	9.24626e+00	3.59208e+00
2.85152e+00	1.31447e+02	2.57244e+03	9.32635e+02	3.88319e+00	1.96461e+00	4.40760e+03	9.24939e+00	3.59412e+00
3.80203e+00	1.46992e+02	2.57169e+03	9.32705e+02	3.88560e+00	1.96598e+00	1.70686e+03	9.25251e+00	3.59615e+00
4.75254e+00	1.64374e+02	2.57094e+03	9.32775e+02	3.88863e+00	1.96766e+00	7.30741e+02	9.25562e+00	3.59819e+00
5.70305e+00	1.83812e+02	2.57019e+03	9.32845e+02	3.89250e+00	1.96977e+00	3.42208e+02	9.25874e+00	3.60022e+00
6.65356e+00	2.05549e+02	2.56943e+03	9.32913e+02	3.89747e+00	1.97243e+00	1.73644e+02	9.26184e+00	3.60225e+00
7.60407e+00	2.29857e+02	2.56868e+03	9.32980e+02	3.90380e+00	1.97578e+00	9.46643e+01	9.26494e+00	3.60428e+00
8.55457e+00	2.57038e+02	2.56793e+03	9.33047e+02	3.91159e+00	1.97988e+00	5.50269e+01	9.26804e+00	3.60630e+00
9.50508e+00	2.57069e+02	2.56718e+03	9.33112e+02	3.91219e+00	1.98033e+00	5.49964e+01	9.27113e+00	3.60833e+00
1.04556e+01	2.57101e+02	2.56643e+03	9.33177e+02	3.91278e+00	1.98077e+00	5.49657e+01	9.27422e+00	3.61035e+00
1.14061e+01	2.57133e+02	2.56568e+03	9.33240e+02	3.91337e+00	1.98122e+00	5.49346e+01	9.27730e+00	3.61237e+00
1.23566e+01	2.57165e+02	2.56493e+03	9.33303e+02	3.91396e+00	1.98167e+00	5.49032e+01	9.28038e+00	3.61439e+00
1.33071e+01	2.57197e+02	2.56418e+03	9.33364e+02	3.91454e+00	1.98211e+00	5.48716e+01	9.28345e+00	3.61641e+00
1.42576e+01	2.57230e+02	2.56343e+03	9.33424e+02	3.91513e+00	1.98256e+00	5.48396e+01	9.28652e+00	3.61842e+00
1.52081e+01	2.57263e+02	2.56268e+03	9.33483e+02	3.91572e+00	1.98300e+00	5.48074e+01	9.28959e+00	3.62044e+00
1.61586e+01	2.57296e+02	2.56193e+03	9.33541e+02	3.91630e+00	1.98345e+00	5.47748e+01	9.29264e+00	3.62245e+00
1.71091e+01	2.57330e+02	2.56118e+03	9.33598e+02	3.91689e+00	1.98389e+00	5.47419e+01	9.29570e+00	3.62446e+00
1.80597e+01	2.57364e+02	2.56043e+03	9.33653e+02	3.91747e+00	1.98433e+00	5.47087e+01	9.29875e+00	3.62647e+00
1.90102e+01	2.57398e+02	2.55968e+03	9.33707e+02	3.91805e+00	1.98477e+00	5.46752e+01	9.30179e+00	3.62847e+00
1.99607e+01	2.57433e+02	2.55893e+03	9.33760e+02	3.91863e+00	1.98521e+00	5.46413e+01	9.30483e+00	3.63048e+00
2.09112e+01	2.57468e+02	2.55818e+03	9.33811e+02	3.91921e+00	1.98566e+00	5.46072e+01	9.30787e+00	3.63248e+00
2.18617e+01	2.57504e+02	2.55743e+03	9.33861e+02	3.91979e+00	1.98610e+00	5.45727e+01	9.31090e+00	3.63448e+00
2.28122e+01	2.57540e+02	2.55668e+03	9.33909e+02	3.92037e+00	1.98654e+00	5.45379e+01	9.31393e+00	3.63648e+00
2.37627e+01	2.57576e+02	2.55593e+03	9.33956e+02	3.92094e+00	1.98697e+00	5.45028e+01	9.31695e+00	3.63848e+00
2.47132e+01	2.57612e+02	2.55518e+03	9.34001e+02	3.92152e+00	1.98741e+00	5.44673e+01	9.31997e+00	3.64047e+00
2.56637e+01	2.57649e+02	2.55443e+03	9.34044e+02	3.92209e+00	1.98785e+00	5.44315e+01	9.32298e+00	3.64247e+00
2.66142e+01	2.57687e+02	2.55369e+03	9.34086e+02	3.92267e+00	1.98829e+00	5.43953e+01	9.32599e+00	3.64446e+00
2.75647e+01	2.57725e+02	2.55294e+03	9.34126e+02	3.92324e+00	1.98872e+00	5.43588e+01	9.32899e+00	3.64645e+00
2.85152e+01	2.57763e+02	2.55219e+03	9.34165e+02	3.92381e+00	1.98916e+00	5.43220e+01	9.33199e+00	3.64844e+00
2.94658e+01	2.57801e+02	2.55144e+03	9.34201e+02	3.92438e+00	1.98960e+00	5.42848e+01	9.33498e+00	3.65042e+00
3.04163e+01	2.57840e+02	2.55069e+03	9.34235e+02	3.92495e+00	1.99003e+00	5.42473e+01	9.33797e+00	3.65241e+00
