69.749	269.54
76.615	286.32
83.481	302.93
90.36	319.36
97.236	335.63
104.11	351.73
110.97	367.66
117.84	383.41
124.69	399
131.55	414.42
138.42	429.66
145.38	444.74
152.42	459.64
159.42	474.38
166.46	488.94
173.69	503.34
180.94	517.56
188.17	531.62
195.58	545.5
203.07	559.21
210.57	572.75
218.02	586.13
225.47	599.33
232.92	612.36
240.48	625.22
248.08	637.91
255.72	650.43
263.37	662.78
270.97	674.96
278.55	686.97
286.11	698.81
293.65	710.48
301.17	721.98
308.68	733.31
316.33	744.46
324.06	755.45
331.79	766.27
339.63	776.91
347.46	787.39
355.29	797.7
363.11	807.83
370.93	817.8
378.76	827.59
386.57	837.22
394.39	846.67
402.23	855.95
410.16	865.07
418.14	874.01
426.13	882.78
434.14	891.39
442.21	899.82
450.35	908.08
458.51	916.17
466.67	924.09
474.84	931.84
483.01	939.42
491.17	946.83
499.33	954.07
507.49	961.14
515.65	968.04
523.8	974.77
531.96	981.33
540.11	987.72
548.26	993.93
556.4	999.98
564.55	1005.9
572.7	1011.6
580.84	1017.1
588.99	1022.5
597.14	1027.7
605.29	1032.7
613.43	1037.5
621.58	1042.2
629.74	1046.7
637.92	1051.1
646.09	1055.3
654.25	1059.3
662.41	1063.1
670.57	1066.8
678.73	1070.2
686.89	1073.6
695.05	1076.7
703.21	1079.7
711.37	1082.5
719.53	1085.2
727.69	1087.6
735.85	1089.9
744.01	1092.1
752.17	1094
760.33	1095.8
768.49	1097.4
776.65	1098.9
784.81	1100.1
792.97	1101.3
801.13	1102.2
809.29	1103
817.45	1103.6
825.62	1104
833.78	1104.2
841.94	NaN
