75.451	271.09
85.686	291.03
95.92	310.72
106.07	330.17
116.26	349.39
126.44	368.37
136.6	387.1
146.56	405.6
156.48	423.87
166.31	441.89
176.08	459.67
185.85	477.22
195.63	494.52
205.42	511.59
215.21	528.42
225.01	545.01
234.81	561.36
244.61	577.47
254.42	593.35
264.24	608.98
274.05	624.38
283.88	639.53
293.71	654.45
303.54	669.13
313.38	683.58
323.22	697.78
333.07	711.74
342.93	725.47
352.78	738.95
362.65	752.2
372.51	765.21
382.37	777.98
392.23	790.52
402.09	802.81
411.94	814.86
421.79	826.68
431.63	838.26
441.47	849.59
451.31	860.69
461.15	871.56
470.98	882.18
480.81	892.56
490.64	902.71
500.46	912.61
510.28	922.28
520.1	931.71
529.91	940.9
539.72	949.85
549.53	958.56
559.34	967.04
569.14	975.27
578.95	983.27
588.75	991.03
598.54	998.55
608.34	1005.8
618.13	1012.9
627.92	1019.7
637.71	1026.2
647.5	1032.6
657.28	1038.6
667.06	1044.5
676.84	1050.1
686.62	1055.5
696.4	1060.6
706.17	1065.5
715.95	1070.2
725.72	1074.6
735.49	1078.8
745.26	1082.7
755.03	1086.4
764.8	1089.9
774.57	1093.1
784.33	1096.1
794.1	1098.8
803.86	1101.3
813.62	1103.6
823.38	1105.6
833.15	1107.4
842.91	1108.9
852.67	1110.3
862.43	1111.3
872.19	1112.2
881.95	1112.8
891.7	1113.1
901.46	NaN
