period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
16.4636003061773373,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.00173271065723864365,-0.000384472525899942207,0.000216084663090673149,0.00106399488577060505,-0.0324268693242097741,0.00977828439850436312
29.9794841983383407,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.000125522287618904315,7.63620825541182571e-05,-6.09743498313000258e-05,1.95078241086552948e-05,-0.0015665678921009769,-0.00319448948445790826
32.8341070314355861,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.0628991794228638962,0.148685910532899118,-0.00453224868416488794,-0.0110142509104226467,0.00962309407162720287,0.00912393785254550505
32.8387492036279056,9.67591105304375887,-0.703237631423254683,-336.539785747318376,-0.0264497813271994259,-0.0149258430965763939,0.00199269195661138125,0.00136584190618208035,-0.0030395015122227087,3.43783067473235615e-05
32.8666298453742627,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.0190470787923081725,-0.0274673760628580364,-0.00117411908857164757,0.00167809962390657805,0.00611411725514027921,-0.000357503550315021318
32.8852340090947948,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.0459986710258760562,-0.121184483151202588,-0.105442217836801189,-0.0342655171524927776,-0.00837908991253301372,-0.0174944298425351863
32.9132029357034739,9.67591105304375887,-0.703237631423254683,-336.539785747318376,-0.0161067192927690506,-0.000111594658278708903,-0.00196415241193054549,0.000651590337374685332,-0.03646806231648278,-0.16978748134701821
32.9178675085551191,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.010606401592881929,-0.0106363415256439109,0.00395327162004433311,-0.00266782481172717946,0.185093583649024063,0.229001281322482042
32.9272006123546745,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.176617673999068803,-0.0114994144461254763,0.000411147339878749872,0.0918461844981848102,-4.70829103965232409,0.686787146070653054
32.9365390159330502,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.000744964004940104618,-0.0188485414220486529,0.00466364406269607033,0.0037231415889408849,-0.129273022919331071,0.221228609544831117
32.941210199582919,9.67591105304375887,-0.703237631423254683,-336.539785747318376,0.00822922380725959676,0.0142308077391608695,-0.00465592999645049813,-2.49190012043881345e-05,-0.0504073140302751244,-0.211056886471159277
59.9999800368066403,9.67591105304375887,-0.703237631423254683,-336.539785747318376,-4.2664964413345953e-05,2.01804254197361918e-05,-2.21235610376431058e-05,-1.84245032446082186e-05,0.000779201012997185558,-0.000763792479543246158
119.836025566847326,9.67591105304375887,-0.703237631423254683,-336.539785747318376,-2.0720714800638064e-05,-1.29926934511002262e-05,6.88821207268125349e-06,-3.79557596155829439e-05,0.000370688813676044171,0.000450848148205000576
