period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
2.15876827309755637,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-4.33416488461848062e-06,-1.33032376923615525e-05,-4.97067499522635403e-06,2.52872309825860619e-05,-2.59088272665218295e-05,3.71202497785648802e-06
2.59052192771706746,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.000186276359672707392,0.000245331984171819235,-0.000285860574839539444,0.000163957892783435019,-2.07760029737871429e-06,-2.14004632040961512e-06
3.23815240964633499,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,1.5204310663238918,0.412857075254221884,0.325646214751417584,-1.2175860372000693,0.0016811326085746385,-0.00335121548872720915
3.9177364492796305,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.0881055138074696709,-0.019585075444720268,-0.0213924997041387566,0.0947881124757241622,0.00352550342296875652,-0.00111027805681596092
3.91779195996796981,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.0245954758557552777,-0.0161315995605978424,-0.0174729130590126069,-0.0261748375714284665,-0.0016592619467249714,0.00326650753894086598
4.31753654619511273,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-11.6309531867172211,-3.66956171190090386,-2.71319285032646595,8.62999990808989992,0.113939853948590186,-0.526592470464370077
4.80804094895694067,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.180229581908187109,-0.38969377392221638,-0.31968673289898808,-0.146836323931979207,0.0166545855918915908,0.00597976904522057318
4.80812455619798307,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.254131408648359924,0.650755544220658511,0.532439195113633135,-0.209575586327818364,-0.0262348717061133274,0.0130304612127569719
5.61659842085038719,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.0706606140470382726,0.654052945787606532,0.977044600768794069,-0.056076111585789512,-0.0936248548248013179,-0.0617468802108303016
5.61667448173885653,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.136265853709050977,0.338454084144656164,0.487027104080800299,0.234628488481100739,-0.0289605507547774366,-0.0753621434698321657
6.47630481929266999,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,109.106595055893422,-23.7187739296566384,-16.8085226151268792,-72.6689273826569746,6.48972352994070789,-9.98853434496179382
7.64647631843359399,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-4.34435711549478754,-0.753282922888351081,-0.558277959532721191,3.42537681611145217,-0.364310212997175142,0.300490525430177513
7.64661729257826295,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-4.88822995966929597,-3.96302972676222254,-3.08106641393275282,3.87801463829443094,-0.661192351436364567,0.116247978560056087
9.91689821816907902,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.237105334323658212,-0.602732887758945068,-6.64276367297748038,-7.08369755324031303,0.167130636976093427,2.16451657647031226
9.9170167774820559,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.549240217612513959,0.0838726897636874469,-6.63641839202918504,3.60774104495641268,1.75057524852246615,0.357521847880029497
9.92491981951349622,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.00587965991689505529,-0.0722949319954034886,0.00516106595309318017,0.0352014868823347093,-0.123558259414546179,0.0675746065407970969
12.95260963858534,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-286.823684500599427,690.208901085827733,311.445820660425227,114.60157188580439,55.4422075256639744,86.1199566314001714
18.6380218828968012,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.0965180853041829323,-0.903185083106791353,-0.659932433475773905,0.0325219605368829434,0.432783732474163685,-0.175483794356424028
18.638440665047483,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.960954442734191616,-0.197178859671566897,-0.175268296073568308,0.692384365753582642,-0.118597528748395575,-0.479286956086873772
18.6659560864765233,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-3.75021317857681424,-6.97121590784445289,-5.08442411053692922,2.95237998109223554,-1.60342892535800274,0.647197641677593083
18.6663761249026194,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-12.4283670390723273,3.14253970232857682,2.60307433875095739,9.1672693299005914,0.169806589915651784,2.57094830718051526
18.6677892023632452,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,12.5493575005166349,-5.58550108603685658,-4.32855439400691466,-9.2712960288135946,0.143420027751801626,-2.11221569288193223
42.2890365142768943,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.0252807201670983694,0.137339590146352997,-0.0692221236363594894,-0.00325156355202960157,-0.0434227465252661204,0.0105160291977313136
42.3056269428561222,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.548026256150183855,0.0675156597690569349,-0.0658456980400075054,0.27198658392421704,-20.2407818383836684,-12.7229338238431637
42.315044531808887,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-0.0286932117452556312,-0.209726804159089397,0.105558379727403562,0.00683793400419396846,-0.0425067412963926472,0.126977048339199428
42.4313819502081628,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,-2.11669921228367786,1.68400652230178527,-0.955144199381816383,-0.99208935695361844,-0.0135764644694162939,0.00490712889012634434
42.459307194098912,16.1383346564537398,-0.136388540293956362,-1828.86718902938333,0.801635474903495293,0.413744076759864354,-0.371975085582504472,0.192618178860856387,0.119551392555212688,0.0441305530388212963
