period(hr),B0x(nT),B0y(nT),B0z(nT),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
1.01770988529121564,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.000792605067443285052,-0.000239975267961503889,-0.00014696170298870542,-2.57885518289855602e-05,-0.00355463135318580216,-0.00999007166174825309
1.1307887614346841,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.0715060841804198571,-0.117785115969862589,0.0144456805107040388,0.0152351873258130752,-0.000159684765044572612,4.51384486731632524e-05
1.2721373566140195,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.00164895947332788792,0.000925059209881410639,0.000369669722260312526,2.97630466164432761e-05,0.0202598229594547138,0.0319354446637522618
1.45387126470173667,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.330244296163090478,0.349492439645418651,-0.0611262027433582475,-0.0409452049675095159,0.000313816029203302772,-0.000171131185545530341
1.69618314215202592,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.00288089266496704228,-0.00260111852087592391,-0.000885740300368245779,-1.48101752706608275e-05,-0.0991445856053870533,-0.0986383073355768109
2.03541977058243129,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-1.40634769316875596,-0.962752464356503967,0.2502045430865113,0.0952734006806452288,-0.000499448973649385067,0.000459117512931942568
2.52821506631798343,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.115278722311629236,0.0485844506647386681,-0.0183215113614258462,-0.00515523527046864247,-0.0122923188043701608,0.0079522541059581283
2.544274713228039,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.00391265121519689639,0.00537759124854965322,0.00203918575310948948,-1.97434932557747316e-06,0.437113964030081348,0.300266840289804327
2.56053969158923289,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.0969308998327449989,0.0789902640538881207,-0.0174710745299925356,-0.00858269465687258246,-0.00415928384187566787,0.0167577129178194777
3.36387574569187686,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.0862394307576294372,0.115899980745752681,0.0555374549160934441,-0.00155126595973042688,-0.0238472701794166173,-0.013248472387714396
3.39236628430405185,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,5.85374105674092338,2.40707218384867394,-1.07797498077722653,-0.231265668419677189,0.000557018181495266894,-0.000895457997395540401
3.42134354977985211,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.00194662426184638755,0.13528939323043418,0.0407726281729432691,-0.00837809286423683505,-0.0210790970105945615,-0.0146755924951179895
5.02471377409320219,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.287967348877528562,-0.0483220198314950541,0.0435749614396570215,0.00134564084931751535,0.0150434524094733065,0.00515029550691458587
5.088549426456078,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.145841814510875412,0.211270569031378197,0.139874154664947598,0.101016073946510049,-1.04408784446547043,-0.897068402803786302
5.1540279293033251,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.270379219859050168,-0.129915268952551871,0.0439392332359809512,0.0154550184683332533,0.00518005139318649614,-0.033989578616107935
9.68493612036119877,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.00482168802734459726,-0.000698872607589904617,-0.000513035694255855614,0.000447109591143108047,-5.67666806225143676e-05,-0.000534778862302889109
9.92491981951349622,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.0429632770683973583,-0.150569126227435374,-0.325597995622975422,-0.0239047199952009473,0.0768283701701832772,0.0250538976917941761
10.177098852912156,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-43.5947833800356506,-3.84726875753994246,6.1562629743318471,2.01382680810442904,-0.174012219001119628,0.236135475201965261
10.442427058048608,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,-0.131740154005842713,-0.502488933105094016,-0.340105176290882383,0.0596416539184333877,0.0723463919157318475,0.0123885141532283066
10.7219604055239266,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.0100018335490931632,-0.00117187874237554787,-0.0027242947309290221,-0.00540932577252569054,6.11881520281039434e-05,0.00161232445414577702
200.2682156980473,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.000868465678831510223,-0.00964436321842104122,0.00621946051488522778,0.000660049432718211207,0.00255392978473640252,0.000900905048512271045
400.536431396094599,-0.0065811105131081335,0.00523476993296870859,-7.84136212479052208,0.74537701047529592,-0.107856023483692887,-0.101104521119498095,0.0445317484812847719,-0.0396021803200719419,0.247345341097498395
